aea_plant_id,eia_plant_id,year,power_generation_end_use,fuel_type_code,fuel_type_name,avg_pce_fuel_price,physical_unit_label,quantity_consumed_in_physical_units_for_electric_generation,quantity_consumed_for_electricity_mmbtu,net_generation_mwh,gross_generation_mwh,data_source
122,6293,2019,NG,NG,Natural Gas,,mcf,11639,11639.000,48.000,,EIA923
122,6293,2020,Retail,NG,Natural Gas,,mcf,14242,14242.000,-502.000,,EIA923
123,57036,2013,Retail,NG,Natural Gas,,MCF,3591273,3591273.000,494791.000,,EIA923
123,57036,2014,Retail,NG,Natural Gas,,MCF,3459061,3459061.000,458780.000,,EIA923
123,57036,2015,Retail,NG,Natural Gas,,MCF,1634537,1634537.000,310383.000,,EIA923
123,57036,2016,Retail,NG,Natural Gas,,MCF,0,0.000,194964.000,,EIA923
123,57036,2017,Retail,NG,Natural Gas,,MCF,2805859,2805859.000,391429.000,,EIA923
123,57036,2018,Retail,NG,Natural Gas,,MCF,1185106,1185106.000,278263.000,,EIA923
123,57036,2019,NG,NG,Natural Gas,,mcf,3221162,3221162.000,406297.000,,EIA923
123,57036,2020,Retail,NG,Natural Gas,,mcf,4298557,4298557.000,483461.000,,EIA923
123,57036,2021,Retail,NG,Natural Gas,,mcf,1889323,1889323.000,369213.000,,EIA923
124,,2001,Retail,DFO,Distillate Fuel Oil,1.15,gallons,17724,2445.900,,191.760,PCE
124,,2002,Retail,DFO,Distillate Fuel Oil,1.09,gallons,33521,4625.700,,360.918,PCE
124,,2003,Retail,DFO,Distillate Fuel Oil,1.18,gallons,33412,4610.900,,353.680,PCE
124,,2004,Retail,DFO,Distillate Fuel Oil,1.51,gallons,35748,4933.000,,389.600,PCE
124,,2005,Retail,DFO,Distillate Fuel Oil,1.97,gallons,34079,4703.000,,362.400,PCE
124,,2006,Retail,DFO,Distillate Fuel Oil,2.32,gallons,32535,4489.600,,342.560,PCE
124,,2007,Retail,DFO,Distillate Fuel Oil,2.48,gallons,32901,4540.300,,350.080,PCE
124,,2008,Retail,DFO,Distillate Fuel Oil,3.42,gallons,32105,4430.300,,331.280,PCE
124,,2009,Retail,DFO,Distillate Fuel Oil,2.41,gallons,33679,4647.800,,358.160,PCE
124,,2010,Retail,DFO,Distillate Fuel Oil,2.75,gallons,34720,4791.300,,364.400,PCE
124,,2011,Retail,DFO,Distillate Fuel Oil,3.14,gallons,36322,5012.500,,394.120,PCE
124,,2012,Retail,DFO,Distillate Fuel Oil,3.85,gallons,36430,5027.300,,396.619,PCE
124,,2013,Retail,DFO,Distillate Fuel Oil,3.77,gallons,37589,5187.400,,410.240,PCE
124,,2014,Retail,DFO,Distillate Fuel Oil,3.61,gallons,35758,4934.700,,389.240,PCE
124,,2015,Retail,DFO,Distillate Fuel Oil,2.97,gallons,35748,4933.200,,371.920,PCE
124,,2016,Retail,DFO,Distillate Fuel Oil,2.26,gallons,34867,4811.600,,363.360,PCE
124,,2017,Retail,DFO,Distillate Fuel Oil,2.35,gallons,35445,4891.400,,382.960,PCE
124,,2018,Retail,DFO,Distillate Fuel Oil,2.92,gallons,36466,5032.200,,389.800,PCE
124,,2019,Retail,DFO,Distillate Fuel Oil,2.81,gallons,36849,5085.200,,386.800,PCE
124,,2020,Retail,DFO,Distillate Fuel Oil,2.41,gallons,36639,5056.182,,409.804,PCE
124,,2021,Retail,DFO,Distillate Fuel Oil,2.95,gallons,34677,4785.426,,421.562,PCE
125,,2014,Retail,DFO,Distillate Fuel Oil,3.82,gallons,8637,1191.900,,60.320,PCE
125,,2015,Retail,DFO,Distillate Fuel Oil,3.89,gallons,33066,4563.200,,249.440,PCE
125,,2016,Retail,DFO,Distillate Fuel Oil,3.63,gallons,27273,3763.600,,224.960,PCE
125,,2017,Retail,DFO,Distillate Fuel Oil,3.12,gallons,31552,4354.100,,291.440,PCE
125,,2018,Retail,DFO,Distillate Fuel Oil,3.31,gallons,33026,4557.500,,296.060,PCE
125,,2019,Retail,DFO,Distillate Fuel Oil,3.57,gallons,32734,4517.200,,314.400,PCE
125,,2020,Retail,DFO,Distillate Fuel Oil,3.11,gallons,30199,4167.462,,336.394,PCE
125,,2021,Retail,DFO,Distillate Fuel Oil,1.51,gallons,36036,4972.968,,413.430,PCE
126,58982,2016,Retail,WAT,Water at Hydroelectric Turbine,,,,,881.000,,EIA923
126,58982,2017,Retail,WAT,Water at Hydroelectric Turbine,,,,,19710.000,,EIA923
126,58982,2018,Retail,WAT,Water at Hydroelectric Turbine,,,,,23077.000,,EIA923
126,58982,2019,HYC,WAT,Water at Hydroelectric Turbine,,,0,170397.000,19135.000,,EIA923
126,58982,2020,Retail,WAT,Water at Hydroelectric Turbine,,,0,182422.000,20808.000,,EIA923
126,58982,2021,Retail,WAT,Water at Hydroelectric Turbine,,,0,155201.000,17551.000,,EIA923
127,6305,2001,Retail,DFO,Distillate Fuel Oil,,gallons,1248030,172228.100,16413.000,,EIA923
127,6305,2002,Retail,DFO,Distillate Fuel Oil,,gallons,635123.9999999999,87647.100,8927.999,,EIA923
127,6305,2003,Retail,DFO,Distillate Fuel Oil,,gallons,722904,99760.700,9009.000,,EIA923
127,6305,2004,Retail,DFO,Distillate Fuel Oil,,gallons,769271.58,106159.500,9733.001,,EIA923
127,6305,2005,Retail,DFO,Distillate Fuel Oil,,gallons,905184.42,124915.600,11792.999,,EIA923
127,6305,2006,Retail,DFO,Distillate Fuel Oil,,gallons,804594.4199999999,111034.100,10029.999,,EIA923
127,6305,2007,Retail,DFO,Distillate Fuel Oil,,gallons,1037694,143201.700,13698.002,,EIA923
127,6305,2008,Retail,DFO,Distillate Fuel Oil,,gallons,567294,78286.600,6748.000,,EIA923
127,6305,2009,Retail,DFO,Distillate Fuel Oil,,gallons,699678,96555.500,8555.000,,EIA923
127,6305,2010,Retail,DFO,Distillate Fuel Oil,,gallons,470064,64868.700,5336.000,,EIA923
127,6305,2011,Retail,DFO,Distillate Fuel Oil,,gallons,1136226,156799.100,15113.000,,EIA923
127,6305,2012,Retail,DFO,Distillate Fuel Oil,,gallons,876414,120945.200,12204.000,,EIA923
127,6305,2013,Retail,DFO,Distillate Fuel Oil,,gallons,978600,135046.900,13574.000,,EIA923
127,6305,2014,Retail,DFO,Distillate Fuel Oil,,gallons,668892,92307.100,9104.000,,EIA923
127,6305,2015,Retail,DFO,Distillate Fuel Oil,,gallons,624834,86227.300,8630.000,,EIA923
127,6305,2016,Retail,DFO,Distillate Fuel Oil,,gallons,737142,101725.500,10403.000,,EIA923
127,6305,2017,Retail,DFO,Distillate Fuel Oil,,gallons,735420,101488.000,10237.000,,EIA923
127,6305,2018,Retail,DFO,Distillate Fuel Oil,,gallons,696948,96178.700,9662.000,,EIA923
127,6305,2019,DFO,DFO,Distillate Fuel Oil,,gallons,242424,33455.000,2958.000,,EIA923
127,6305,2020,Retail,DFO,Distillate Fuel Oil,,gallons,425040,58697.000,5665.000,,EIA923
127,6305,2021,Retail,DFO,Distillate Fuel Oil,,gallons,638400,88158.000,8490.000,,EIA923
128,390,2001,Retail,WAT,Water at Hydroelectric Turbine,,,,,50788.001,,EIA923
128,390,2002,Retail,WAT,Water at Hydroelectric Turbine,,,,,56651.000,,EIA923
128,390,2003,Retail,WAT,Water at Hydroelectric Turbine,,,,,52811.998,,EIA923
128,390,2004,Retail,WAT,Water at Hydroelectric Turbine,,,,,51353.001,,EIA923
128,390,2005,Retail,WAT,Water at Hydroelectric Turbine,,,,,49426.999,,EIA923
128,390,2006,Retail,WAT,Water at Hydroelectric Turbine,,,,,54916.999,,EIA923
128,390,2007,Retail,WAT,Water at Hydroelectric Turbine,,,,,34556.000,,EIA923
128,390,2008,Retail,WAT,Water at Hydroelectric Turbine,,,,,47429.000,,EIA923
128,390,2009,Retail,WAT,Water at Hydroelectric Turbine,,,,,44988.000,,EIA923
128,390,2010,Retail,WAT,Water at Hydroelectric Turbine,,,,,44758.000,,EIA923
128,390,2011,Retail,WAT,Water at Hydroelectric Turbine,,,,,46189.000,,EIA923
128,390,2012,Retail,WAT,Water at Hydroelectric Turbine,,,,,44135.000,,EIA923
128,390,2013,Retail,WAT,Water at Hydroelectric Turbine,,,,,54750.000,,EIA923
128,390,2014,Retail,WAT,Water at Hydroelectric Turbine,,,,,54955.000,,EIA923
128,390,2015,Retail,WAT,Water at Hydroelectric Turbine,,,,,55982.000,,EIA923
128,390,2016,Retail,WAT,Water at Hydroelectric Turbine,,,,,54850.000,,EIA923
128,390,2017,Retail,WAT,Water at Hydroelectric Turbine,,,,,36763.000,,EIA923
128,390,2018,Retail,WAT,Water at Hydroelectric Turbine,,,,,42087.000,,EIA923
128,390,2019,HYC,WAT,Water at Hydroelectric Turbine,,,0,473727.000,53198.000,,EIA923
128,390,2020,Retail,WAT,Water at Hydroelectric Turbine,,,0,293774.000,33509.000,,EIA923
128,390,2021,Retail,WAT,Water at Hydroelectric Turbine,,,0,364172.000,41182.000,,EIA923
129,6306,2001,Retail,DFO,Distillate Fuel Oil,,gallons,338016,46646.300,2599.999,,EIA923
129,6306,2002,Retail,DFO,Distillate Fuel Oil,,gallons,177744.42000000004,24528.600,2453.000,,EIA923
129,6306,2003,Retail,DFO,Distillate Fuel Oil,,gallons,1065.96,147.100,0.752,,EIA923
129,6306,2004,Retail,DFO,Distillate Fuel Oil,,gallons,62765.64,8661.600,510.761,,EIA923
129,6306,2005,Retail,DFO,Distillate Fuel Oil,,gallons,48478.49999999999,6690.100,486.293,,EIA923
129,6306,2006,Retail,DFO,Distillate Fuel Oil,,gallons,15298.92,2111.300,124.314,,EIA923
129,6306,2007,Retail,DFO,Distillate Fuel Oil,,gallons,2184,301.600,13.999,,EIA923
129,6306,2008,Retail,DFO,Distillate Fuel Oil,,gallons,882,121.800,7.000,,EIA923
129,6306,2009,Retail,DFO,Distillate Fuel Oil,,gallons,66486,9175.200,843.478,,EIA923
129,6306,2010,Retail,DFO,Distillate Fuel Oil,,gallons,35994,4967.100,281.000,,EIA923
129,6306,2011,Retail,DFO,Distillate Fuel Oil,,gallons,6300,869.400,47.000,,EIA923
129,6306,2012,Retail,DFO,Distillate Fuel Oil,,gallons,3948,545.200,25.000,,EIA923
129,6306,2013,Retail,DFO,Distillate Fuel Oil,,gallons,96768,13353.800,717.000,,EIA923
129,6306,2014,Retail,DFO,Distillate Fuel Oil,,gallons,3738,516.200,29.000,,EIA923
129,6306,2015,Retail,DFO,Distillate Fuel Oil,,gallons,2898,400.200,16.000,,EIA923
129,6306,2016,Retail,DFO,Distillate Fuel Oil,,gallons,189630,26169.000,2396.246,,EIA923
129,6306,2017,Retail,DFO,Distillate Fuel Oil,,gallons,89250,12316.500,835.789,,EIA923
129,6306,2018,Retail,DFO,Distillate Fuel Oil,,gallons,0,0.000,0.000,,EIA923
129,6306,2019,DFO,DFO,Distillate Fuel Oil,,gallons,169638,23021.000,3104.000,,EIA923
129,6306,2020,Retail,DFO,Distillate Fuel Oil,,gallons,391356,54045.000,4821.000,,EIA923
129,6306,2021,Retail,DFO,Distillate Fuel Oil,,gallons,302904,41831.000,3642.000,,EIA923
130,7841,2002,Retail,JF,Jet Fuel,,gallons,0,0.000,0.000,,EIA923
130,7841,2002,Retail,WO,Waste Oil,,gallons,1981182,273592.000,18565.000,,EIA923
130,7841,2003,Retail,JF,Jet Fuel,,gallons,2321297.58,320561.000,21484.001,,EIA923
130,7841,2004,Retail,JF,Jet Fuel,,gallons,2316595.6800000006,319908.000,21429.000,,EIA923
130,7841,2005,Retail,JF,Jet Fuel,,gallons,2235450.42,308705.010,20519.000,,EIA923
130,7841,2006,Retail,JF,Jet Fuel,,gallons,2145150,296235.000,19680.001,,EIA923
130,7841,2007,Retail,JF,Jet Fuel,,gallons,3488520,481747.000,32393.999,,EIA923
130,7841,2008,Retail,JF,Jet Fuel,,gallons,2554608,352779.000,24031.000,,EIA923
130,7841,2009,Retail,JF,Jet Fuel,,gallons,746676,103113.000,6756.000,,EIA923
130,7841,2010,Retail,JF,Jet Fuel,,gallons,3172470,438102.000,30043.000,,EIA923
130,7841,2011,Retail,JF,Jet Fuel,,gallons,1869252,258134.000,17519.000,,EIA923
130,7841,2012,Retail,JF,Jet Fuel,,gallons,3135594,373285.000,29655.000,,EIA923
130,7841,2013,Retail,JF,Jet Fuel,,gallons,0,0.000,0.000,,EIA923
130,7841,2013,Retail,WO,Waste Oil,,gallons,1833342,201666.000,17027.000,,EIA923
130,7841,2014,Retail,JF,Jet Fuel,,gallons,0,0.000,0.000,,EIA923
130,7841,2014,Retail,WO,Waste Oil,,gallons,2208780,244642.000,21217.000,,EIA923
130,7841,2015,Retail,JF,Jet Fuel,,gallons,0,0.000,0.000,,EIA923
130,7841,2015,Retail,WO,Waste Oil,,gallons,2211972,245005.000,21316.000,,EIA923
130,7841,2016,Retail,JF,Jet Fuel,,gallons,0,0.000,0.000,,EIA923
130,7841,2016,Retail,WO,Waste Oil,,gallons,1547154,170184.000,17636.000,,EIA923
130,7841,2017,Retail,JF,Jet Fuel,,gallons,0,0.000,0.000,,EIA923
130,7841,2017,Retail,WO,Waste Oil,,gallons,1890252,207923.000,21411.000,,EIA923
130,7841,2018,Retail,JF,Jet Fuel,,gallons,0,0.000,0.000,,EIA923
130,7841,2018,Retail,WO,Waste Oil,,gallons,1491630,164079.000,16993.000,,EIA923
130,7841,2019,WOO,JF,Jet Fuel,,gallons,0,0.000,0.000,,EIA923
130,7841,2019,WOO,WO,Waste Oil,,gallons,1403514,172001.000,17823.000,,EIA923
130,7841,2020,Retail,WO,Waste Oil,,gallons,2053674,224925.000,23442.000,,EIA923
130,7841,2021,Retail,WO,Waste Oil,,gallons,1906884,245171.000,25547.000,,EIA923
131,62714,2019,OTH,MWH,Electricity used for Energy Storage,,megawatthours,0,0.000,0.000,,EIA923
131,62714,2020,Retail,MWH,Electricity used for Energy Storage,,megawatthours,129,0.000,-71.000,,EIA923
131,62714,2021,Retail,MWH,Electricity used for Energy Storage,,megawatthours,158,0.000,-85.000,,EIA923
132,7042,2001,Retail,WAT,Water at Hydroelectric Turbine,,,,,2622.999,,EIA923
132,7042,2002,Retail,WAT,Water at Hydroelectric Turbine,,,,,1889.999,,EIA923
132,7042,2003,Retail,WAT,Water at Hydroelectric Turbine,,,,,1729.000,,EIA923
132,7042,2004,Retail,WAT,Water at Hydroelectric Turbine,,,,,2100.001,,EIA923
132,7042,2005,Retail,WAT,Water at Hydroelectric Turbine,,,,,2200.001,,EIA923
132,7042,2011,Retail,WAT,Water at Hydroelectric Turbine,,,,,1526.000,,EIA923
132,7042,2012,Retail,WAT,Water at Hydroelectric Turbine,,,,,3477.000,,EIA923
132,7042,2013,Retail,WAT,Water at Hydroelectric Turbine,,,,,3510.000,,EIA923
132,7042,2014,Retail,WAT,Water at Hydroelectric Turbine,,,,,3100.000,,EIA923
132,7042,2015,Retail,WAT,Water at Hydroelectric Turbine,,,,,3051.000,,EIA923
132,7042,2016,Retail,WAT,Water at Hydroelectric Turbine,,,,,3743.000,,EIA923
132,7042,2017,Retail,WAT,Water at Hydroelectric Turbine,,,,,3035.000,,EIA923
132,7042,2018,Retail,WAT,Water at Hydroelectric Turbine,,,,,3267.000,,EIA923
132,7042,2019,HYC,WAT,Water at Hydroelectric Turbine,,,0,28123.000,3158.000,,EIA923
132,7042,2020,Retail,WAT,Water at Hydroelectric Turbine,,,0,25224.000,2877.000,,EIA923
132,7042,2021,Retail,WAT,Water at Hydroelectric Turbine,,,0,28722.000,3248.000,,EIA923
133,789,2001,Retail,DFO,Distillate Fuel Oil,,gallons,1513176,208818.300,20795.001,,EIA923
133,789,2002,Retail,DFO,Distillate Fuel Oil,,gallons,758141.1600000001,104623.500,10136.999,,EIA923
133,789,2003,Retail,DFO,Distillate Fuel Oil,,gallons,603918,83340.600,8314.000,,EIA923
133,789,2004,Retail,DFO,Distillate Fuel Oil,,gallons,539868,74501.800,7199.999,,EIA923
133,789,2005,Retail,DFO,Distillate Fuel Oil,,gallons,445746,61512.900,6017.001,,EIA923
133,789,2006,Retail,DFO,Distillate Fuel Oil,,gallons,856590.42,118209.400,11600.001,,EIA923
133,789,2007,Retail,DFO,Distillate Fuel Oil,,gallons,831222,114708.700,11287.000,,EIA923
133,789,2008,Retail,DFO,Distillate Fuel Oil,,gallons,801696,110634.100,10726.000,,EIA923
133,789,2009,Retail,DFO,Distillate Fuel Oil,,gallons,803460,110877.200,10482.000,,EIA923
133,789,2010,Retail,DFO,Distillate Fuel Oil,,gallons,732984,101151.800,8269.000,,EIA923
133,789,2011,Retail,DFO,Distillate Fuel Oil,,gallons,781032,107782.400,10268.000,,EIA923
133,789,2012,Retail,DFO,Distillate Fuel Oil,,gallons,827988,114262.400,10786.000,,EIA923
133,789,2013,Retail,DFO,Distillate Fuel Oil,,gallons,713412,98450.900,9086.000,,EIA923
133,789,2014,Retail,DFO,Distillate Fuel Oil,,gallons,554400,76507.200,7570.000,,EIA923
133,789,2015,Retail,DFO,Distillate Fuel Oil,,gallons,589008,81283.100,7739.000,,EIA923
133,789,2016,Retail,DFO,Distillate Fuel Oil,,gallons,406896,56151.600,5589.000,,EIA923
133,789,2017,Retail,DFO,Distillate Fuel Oil,,gallons,638946,88174.500,8659.000,,EIA923
133,789,2018,Retail,DFO,Distillate Fuel Oil,,gallons,524412,72369.000,7021.000,,EIA923
133,789,2019,DFO,DFO,Distillate Fuel Oil,,gallons,482328,66607.000,6137.000,,EIA923
133,789,2020,Retail,DFO,Distillate Fuel Oil,,gallons,580650,80184.000,7925.000,,EIA923
133,789,2021,Retail,DFO,Distillate Fuel Oil,,gallons,585816,80898.000,8065.000,,EIA923
134,7862,2001,Retail,WAT,Water at Hydroelectric Turbine,,,,,263.000,,EIA923
134,7862,2002,Retail,WAT,Water at Hydroelectric Turbine,,,,,12080.999,,EIA923
134,7862,2003,Retail,WAT,Water at Hydroelectric Turbine,,,,,13441.001,,EIA923
134,7862,2004,Retail,WAT,Water at Hydroelectric Turbine,,,,,15719.999,,EIA923
134,7862,2005,Retail,WAT,Water at Hydroelectric Turbine,,,,,18134.999,,EIA923
134,7862,2006,Retail,WAT,Water at Hydroelectric Turbine,,,,,13290.001,,EIA923
134,7862,2007,Retail,WAT,Water at Hydroelectric Turbine,,,,,15290.999,,EIA923
134,7862,2008,Retail,WAT,Water at Hydroelectric Turbine,,,,,14670.000,,EIA923
134,7862,2009,Retail,WAT,Water at Hydroelectric Turbine,,,,,14888.000,,EIA923
134,7862,2010,Retail,WAT,Water at Hydroelectric Turbine,,,,,17599.000,,EIA923
134,7862,2011,Retail,WAT,Water at Hydroelectric Turbine,,,,,15556.000,,EIA923
134,7862,2012,Retail,WAT,Water at Hydroelectric Turbine,,,,,13297.000,,EIA923
134,7862,2013,Retail,WAT,Water at Hydroelectric Turbine,,,,,15774.000,,EIA923
134,7862,2014,Retail,WAT,Water at Hydroelectric Turbine,,,,,16525.000,,EIA923
134,7862,2015,Retail,WAT,Water at Hydroelectric Turbine,,,,,17811.000,,EIA923
134,7862,2016,Retail,WAT,Water at Hydroelectric Turbine,,,,,15539.000,,EIA923
134,7862,2017,Retail,WAT,Water at Hydroelectric Turbine,,,,,16154.000,,EIA923
134,7862,2018,Retail,WAT,Water at Hydroelectric Turbine,,,,,15171.000,,EIA923
134,7862,2019,HYC,WAT,Water at Hydroelectric Turbine,,,0,148000.000,16620.000,,EIA923
134,7862,2020,Retail,WAT,Water at Hydroelectric Turbine,,,0,122018.000,13918.000,,EIA923
134,7862,2021,Retail,WAT,Water at Hydroelectric Turbine,,,0,136474.000,15433.000,,EIA923
135,,2001,Retail,DFO,Distillate Fuel Oil,1.87,gallons,21488,2965.400,,278.030,PCE
135,,2002,Retail,DFO,Distillate Fuel Oil,1.75,gallons,43055,5941.500,,517.160,PCE
135,,2003,Retail,DFO,Distillate Fuel Oil,1.76,gallons,43567,6012.100,,525.980,PCE
135,,2004,Retail,DFO,Distillate Fuel Oil,2.11,gallons,43176,5958.300,,512.148,PCE
135,,2005,Retail,DFO,Distillate Fuel Oil,2.62,gallons,40916,5646.300,,505.110,PCE
135,,2006,Retail,DFO,Distillate Fuel Oil,3.25,gallons,44864,6191.400,,469.223,PCE
135,,2007,Retail,DFO,Distillate Fuel Oil,3.49,gallons,43610,6018.200,,429.330,PCE
135,,2008,Retail,DFO,Distillate Fuel Oil,4.77,gallons,42787,5904.600,,441.701,PCE
135,,2009,Retail,DFO,Distillate Fuel Oil,5.83,gallons,48388,6677.700,,477.856,PCE
135,,2010,Retail,DFO,Distillate Fuel Oil,4.38,gallons,51069,7047.500,,487.606,PCE
135,,2011,Retail,DFO,Distillate Fuel Oil,4.60,gallons,45572,6289.100,,477.294,PCE
135,,2012,Retail,DFO,Distillate Fuel Oil,5.09,gallons,49274,6799.700,,551.980,PCE
135,,2013,Retail,DFO,Distillate Fuel Oil,4.30,gallons,18124,2501.200,,452.576,PCE
135,,2014,Retail,DFO,Distillate Fuel Oil,3.95,gallons,0,0.000,,111.673,PCE
135,,2016,Retail,DFO,Distillate Fuel Oil,2.14,gallons,7814,1078.400,,90.010,PCE
135,,2017,Retail,DFO,Distillate Fuel Oil,2.23,gallons,49799,6872.200,,543.458,PCE
135,,2018,Retail,DFO,Distillate Fuel Oil,2.21,gallons,21896,3021.700,,224.635,PCE
135,,2020,Retail,DFO,Distillate Fuel Oil,2.69,gallons,29538,4076.244,,306.343,PCE
135,,2021,Retail,DFO,Distillate Fuel Oil,2.10,gallons,38238,5276.844,,398.436,PCE
136,54834,2001,Industrial,DFO,Distillate Fuel Oil,,gallons,13692,1889.200,185.998,,EIA923
136,54834,2002,Industrial,DFO,Distillate Fuel Oil,,gallons,10387.86,1433.600,141.550,,EIA923
136,54834,2003,Industrial,DFO,Distillate Fuel Oil,,gallons,44645.99999999999,6161.000,611.001,,EIA923
136,54834,2004,Industrial,DFO,Distillate Fuel Oil,,gallons,27468.42,3790.500,321.001,,EIA923
136,54834,2005,Industrial,DFO,Distillate Fuel Oil,,gallons,66108.42,9123.000,24.000,,EIA923
136,54834,2006,Industrial,DFO,Distillate Fuel Oil,,gallons,69342.42,9569.100,649.999,,EIA923
136,54834,2007,Industrial,DFO,Distillate Fuel Oil,,gallons,54096,7465.200,815.361,,EIA923
136,54834,2008,Industrial,DFO,Distillate Fuel Oil,,gallons,41286,5697.600,666.400,,EIA923
136,54834,2009,Industrial,DFO,Distillate Fuel Oil,,gallons,30030,4144.100,112.700,,EIA923
136,54834,2010,Industrial,DFO,Distillate Fuel Oil,,gallons,52290,7216.000,507.640,,EIA923
136,54834,2011,Industrial,DFO,Distillate Fuel Oil,,gallons,9534,1315.400,159.740,,EIA923
136,54834,2012,Industrial,DFO,Distillate Fuel Oil,,gallons,12894,1779.400,0.000,,EIA923
136,54834,2013,Industrial,DFO,Distillate Fuel Oil,,gallons,11970,1651.800,137.200,,EIA923
136,54834,2014,Industrial,DFO,Distillate Fuel Oil,,gallons,9660,1332.900,119.560,,EIA923
136,54834,2015,Industrial,DFO,Distillate Fuel Oil,,gallons,7560,1043.000,101.920,,EIA923
136,54834,2016,Industrial,DFO,Distillate Fuel Oil,,gallons,7896,1089.500,107.800,,EIA923
136,54834,2017,Industrial,DFO,Distillate Fuel Oil,,gallons,4242,585.600,56.840,,EIA923
136,54834,2018,Industrial,DFO,Distillate Fuel Oil,,gallons,4452,614.700,69.580,,EIA923
136,54834,2019,DFO,DFO,Distillate Fuel Oil,,gallons,4326,596.000,65.660,,EIA923
136,54834,2020,Consumed by facility,DFO,Distillate Fuel Oil,,gallons,6804,938.000,98.980,,EIA923
136,54834,2021,Consumed by facility,DFO,Distillate Fuel Oil,,gallons,4158,572.000,59.780,,EIA923
137,50308,2001,Industrial,BIT,Bituminous Coal,,tons,96507.15999999999,2750455.000,89689.002,,EIA923
137,50308,2002,Industrial,CL,Coal,,tons,87941.01999999999,1346376.000,94197.000,,EIA923
137,50308,2004,Industrial,CL,Coal,,tons,49628.280000000006,784126.680,129041.268,,EIA923
137,50308,2005,Industrial,CL,Coal,,tons,38190.3,603406.880,99300.784,,EIA923
137,50308,2006,Industrial,CL,Coal,,tons,32720.240000000005,516979.980,85077.777,,EIA923
137,50308,2007,Industrial,CL,Coal,,tons,39722,627608.000,103282.188,,EIA923
137,50308,2008,Industrial,CL,Coal,,tons,41018,640916.000,105473.591,,EIA923
137,50308,2009,Industrial,CL,Coal,,tons,36969,582253.000,95819.695,,EIA923
137,50308,2010,Industrial,CL,Coal,,tons,41246,651682.000,107245.347,,EIA923
137,50308,2011,Industrial,CL,Coal,,tons,55335,874281.000,143877.909,,EIA923
137,50308,2012,Industrial,CL,Coal,,tons,57585,909814.000,149725.177,,EIA923
137,50308,2013,Industrial,CL,Coal,,tons,288701,4561475.000,135054.672,,EIA923
137,50308,2014,Industrial,CL,Coal,,tons,48978,773839.000,71042.994,,EIA923
137,50308,2015,Industrial,CL,Coal,,tons,51068,801017.000,119233.486,,EIA923
137,50308,2016,Industrial,CL,Coal,,tons,53629,815283.000,105551.403,,EIA923
137,50308,2017,Industrial,CL,Coal,,tons,52435,787816.000,106212.000,,EIA923
137,50308,2018,Industrial,CL,Coal,,tons,52209,786014.000,90177.000,,EIA923
137,50308,2019,COL,CL,Coal,,tons,42481,639053.000,71202.000,,EIA923
137,50308,2020,Consumed by facility,CL,Coal,,tons,41288,620324.000,68739.000,,EIA923
137,50308,2021,Consumed by facility,CL,Coal,,tons,39288,590193.000,65058.000,,EIA923
138,58380,2013,Industrial,LFG,Landfill Gas,,MCF,850892,450972.000,45541.199,,EIA923
138,58380,2013,Industrial,NG,Natural Gas,,MCF,385,385.000,38.801,,EIA923
138,58380,2014,Industrial,LFG,Landfill Gas,,MCF,1021405,546450.000,56165.769,,EIA923
138,58380,2014,Industrial,NG,Natural Gas,,MCF,12,12.000,1.231,,EIA923
138,58380,2015,Industrial,LFG,Landfill Gas,,MCF,1091329,569675.000,50131.473,,EIA923
138,58380,2015,Industrial,NG,Natural Gas,,MCF,6,6.000,0.527,,EIA923
138,58380,2016,Industrial,LFG,Landfill Gas,,MCF,757640,404580.000,42514.846,,EIA923
138,58380,2016,Industrial,NG,Natural Gas,,MCF,11,11.000,1.154,,EIA923
138,58380,2017,Industrial,LFG,Landfill Gas,,MCF,787633,419893.000,42184.516,,EIA923
138,58380,2017,Industrial,NG,Natural Gas,,MCF,18112,18474.000,1845.484,,EIA923
138,58380,2018,Industrial,LFG,Landfill Gas,,mcf,800876,426870.000,42684.134,,EIA923
138,58380,2018,Industrial,NG,Natural Gas,,MCF,2554,2605.000,263.866,,EIA923
138,58380,2019,MLG,LFG,Landfill Gas,,mcf,712054,377561.000,36884.461,,EIA923
138,58380,2019,NG,NG,Natural Gas,,mcf,139,139.000,13.539,,EIA923
138,58380,2020,Consumed by facility,LFG,Landfill Gas,,mcf,776289,404717.000,38945.273,,EIA923
138,58380,2020,Consumed by facility,NG,Natural Gas,,mcf,215,215.000,20.727,,EIA923
138,58380,2021,Consumed by facility,LFG,Landfill Gas,,mcf,774910,397141.000,38070.956,,EIA923
138,58380,2021,Consumed by facility,NG,Natural Gas,,mcf,231,231.000,22.044,,EIA923
139,7180,2001,Retail,DFO,Distillate Fuel Oil,,gallons,73038,10079.500,821.001,,EIA923
139,7180,2002,Retail,DFO,Distillate Fuel Oil,1.56,gallons,64120,8848.400,,682.065,PCE
139,7180,2003,Retail,DFO,Distillate Fuel Oil,1.41,gallons,64189,8858.100,,696.800,PCE
139,7180,2004,Retail,DFO,Distillate Fuel Oil,1.79,gallons,23901,3298.300,,242.892,PCE
139,7180,2005,Retail,DFO,Distillate Fuel Oil,2.22,gallons,67518,9317.400,,763.151,PCE
139,7180,2006,Retail,DFO,Distillate Fuel Oil,2.98,gallons,62653,8646.200,,706.989,PCE
