fips_code,community_name,tank_farm_id,uscg_id,aea_id,entity_name,number_of_tanks,total_capacity,gasoline_capacity,diesel_capacity,av_gas_capacity,jet_fuel_capacity,other_fuel_capacity,barge_delivery,plane_delivery,road_delivery,inspected_by_uscg,fuel_supplier,recommendations_by_aea,distance_to_barge_mooring,tank_farm_evaluation_id,source,report,start_year,end_year,latitude,longitude
0203440,Angoon,,,,Inside Passage Electric Cooperative,4,62000,,62000,,,,t,f,f,f,,,,,DEC,,,,57.49908447265625,-134.5858154296875
0203440,Angoon,1035,,114-BF-06,Tlingit-Haida Regional Electric Association,,62468,,,,,,t,f,f,f,,,,788,AEA,,,,57.49908447265625,-134.585693359375
0203550,Aniak,,,114-BF-01,AK DOT&PF Aniak Maintenance Station,3,5000,,5000,,,,f,f,t,f,,,,,DEC,,,,61.5750732421875,-159.531982421875
0203550,Aniak,113,,114-BF-03,Alaska Commercial Co.,,15200,,,,,,t,f,f,f,,,,138,AEA,,,,61.5806884765625,-159.54400634765625
0203550,Aniak,,,114-BF-02,Alaska Commercial Company,3,3000,,3000,,,,f,f,t,f,,,,,DEC,,,,61.577880859375,-159.5255126953125
0203550,Aniak,,ANC-A-018,115-BF-05,Aniak Light and Power,12,219500,4500,215000,,,,t,f,f,t,,,,,DEC,,,,61.59588623046875,-159.60198974609375
0203550,Aniak,,,,Aniak Light and Power Tanks,13,234500,9500,225000,,,,t,f,f,,Crowley/lowest bidder,,,,AEA,2024 Assessment,2023,2024,61.5810622189133,-159.534361341032
0203550,Aniak,,,,Aniak School Tank Farm,3,60000,,40000,,,20000,t,f,f,,Virus/Crowley,,,,AEA,2024 Assessment,2023,2024,61.580815298325,-159.550855860546
0203550,Aniak,105,,115-BF-03,Arctic Transportation Service,,4000,,,,,,t,f,f,f,,,,585,AEA,,,,61.57427978515625,-159.53582763671875
0203550,Aniak,112,,115-BF-18,Bush-Tell,,6000,,,,,,t,f,f,f,,,,586,AEA,,,,61.5806884765625,-159.53387451171875
0203550,Aniak,104,,115-BF-10,Department of Transportation & Public Facilities,,3800,,,,,,t,f,f,f,,,,567,AEA,,,,61.5806884765625,-159.54302978515625
0203550,Aniak,115,,115-BF-01,Hageland Aviation Service,,1900,,,,,,t,f,f,f,,,,571,AEA,,,,61.57427978515625,-159.53472900390625
0203550,Aniak,,ANC-A-029,115-BF-12,Kuspuk School District,7,18000,,18000,,,,,,,t,,,,,DEC,,,,61.58050537109375,-159.55010986328125
0203550,Aniak,108,,115-BF-07,Kuspuk School District,,142100,,,,,,t,f,f,t,,,,137,AEA,,,,61.58087158203125,-159.551025390625
0203550,Aniak,111,,115-BF-06,Moffitt Contracting Co.,,349000,,,,,,t,f,f,f,,,,570,AEA,,,,61.58111572265625,-159.54541015625
0203550,Aniak,107,,115-BF-15,Ryan Air,,72230,,,,,,t,f,f,f,,,,2,AEA,,,,61.57489013671875,-159.5352783203125
0203550,Aniak,106,,115-BF-16,Steve Hill,,21000,,,,,,t,f,f,f,,,,584,AEA,,,,61.581298828125,-159.54620361328125
0203880,Anvik,,ANC-A-030,115-BF-13,Alaska Village Electric Cooperative,3,78000,,78000,,,,,,,t,,,,,DEC,,,,62.64990234375,-160.193603515625
0203880,Anvik,,,,Anvik AVEC Tank Farm,3,81000,,81000,,,,t,f,f,,Ruby Marine,,,,AEA,2024 Assessment,2023,2024,62.6499095885669,-160.193969663382
0203880,Anvik,120,,115-BF-02,Anvik Commercial Company,,16555,,,,,,t,f,f,f,,,,7,AEA,,,,62.65252685546875,-160.198486328125
0203880,Anvik,119,,,Chase Enterprises Store,,10520,,,,,,t,f,f,f,,,,6,AEA,,,,62.65631103515625,-160.2086181640625
0203880,Anvik,121,,,City of Anvik,,6500,,,,,,t,f,f,f,,,,8,AEA,,,,62.65252685546875,-160.19879150390625
0203880,Anvik,,,,DOT&PF Anvik APT,1,3000,,3000,,,,f,t,f,f,,,,,DEC,,,,62.6492919921875,-160.1923828125
0203880,Anvik,,,,Deloy Ges Tank Farm,6,97000,31000,60000,,,6000,t,f,f,,Ruby Marine,,,,AEA,2024 Assessment,2023,2024,62.6544293154389,-160.206989105048
0203880,Anvik,,,115-BF-17,Iditarod Area School District,1,1500,,1500,,,,t,f,f,f,,,,,DEC,,,,62.64910888671875,-160.19427490234375
0203880,Anvik,117,,,Ingalik,,20310,,,,,,t,f,f,f,,,,4,AEA,,,,62.6527099609375,-160.19769287109375
0203990,Arctic Village,124,,,Arctic Village Electric Co.,,12000,,,,,,f,t,f,f,,,,424,AEA,,,,68.12548828125,-145.53887939453125
0203990,Arctic Village,,,,Arctic Village Tank Farm,4,20000,6000,14000,,,,f,t,f,f,,,,,DEC,,,,68.12127685546875,-145.57049560546875
0203990,Arctic Village,,,,Arctic Village Tank Farm,2,22000,,22000,,,,f,t,f,f,,,,,DEC,,,,68.12127685546875,-145.57049560546875
0203990,Arctic Village,,,,Shared Tank Farm,3,35040,,23400,,,11640,f,t,f,,Everts Air Fuel,,,,AEA,2024 Assessment,2023,2024,68.1213248124095,-145.570487701092
0203990,Arctic Village,125,,,U.S. Fish and Wildlife Service,,4105,,,,,,f,t,f,f,,,,425,AEA,,,,68.12127685546875,-145.5701904296875
0203990,Arctic Village,127,,,Village Council Office,,5455,,,,,,f,t,f,f,,,,427,AEA,,,,68.1279296875,-145.53558349609375
0203990,Arctic Village,126,,,Village Gas Sales,2,22000,5000,17000,,,,f,t,f,f,,,,426,AEA,,,,68.12689208984375,-145.5369873046875
0204210,Atka,,,,AK DOT&PF Atka,2,2000,,2000,,,,,,,f,,,,,DEC,,,,52.21612548828125,-174.206298828125
0204210,Atka,889,,,Andreanof Electric Corporation,,43700,,,,,,t,f,f,f,,,,409,AEA,,,,52.2012939453125,-174.19500732421875
0204210,Atka,888,,,Atka Native Store,,39300,,,,,,t,f,f,f,,,,408,AEA,,,,52.1978759765625,-174.198486328125
0204210,Atka,887,,,Atka Native Store,,67300,,,,,,t,f,f,f,,,,407,AEA,,,,52.2012939453125,-174.19500732421875
0204210,Atka,,ANC-A-049,,City of Atka,,,,,,,,,,,t,,,,,,,,,52.1978759765625,-174.2001953125
0204430,Atmautluak,,,,Atmautlak Airport Maintenance Station,2,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,60.86309814453125,-162.27410888671875
0204430,Atmautluak,,,,Atmautluak Tank Farm,2,26400,,26400,,,,t,f,f,f,,,,,DEC,,,,60.8572998046875,-162.27978515625
0204430,Atmautluak,,,,Atmautluak Tank Farm,7,66000,20000,46000,,,,t,f,f,f,,,,,DEC,,,,60.85748291015625,-162.2799072265625
0204430,Atmautluak,,ANC-A-033,,Atmautluak Tank Farm,10,75000,,75000,,,,t,f,f,t,,,,,DEC,,,,60.8572998046875,-162.27978515625
0204430,Atmautluak,,ANC-A-034,,Atmautluak Traditional Council,2,50000,,50000,,,,t,f,f,t,,,,,USCG,,,,60.8582763671875,-162.276123046875
0204430,Atmautluak,,,,Atmautluak Utility and Atmautluak Limited,19,194367,36000,158367,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,60.85638979,-162.27819184
0204500,Atqasuk,365,,,Atqasuk Community Center & City Hall,,2000,,,,,,f,t,f,f,,,,922,AEA,2015 Assessment,2015,2015,70.4822998046875,-157.42340087890625
0204500,Atqasuk,368,,,Atqasuk Corporation,,2000,,,,,,f,t,f,f,,,,925,AEA,2015 Assessment,2015,2015,70.481689453125,-157.423095703125
0204500,Atqasuk,,,,Atqasuk Retail Tank Farm,6,603220,70000,533220,,,,f,f,t,,Crowley,,,,AEA,2024 Assessment,2023,2024,70.4777291884796,-157.418254162395
0204500,Atqasuk,1087,,249-BF-10,North Slope Borough,1,2000,,2000,,,,t,f,f,f,Kaktovik Inupiat Corporation,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1050,AEA,2015 Assessment,2015,2015,70.48150634765625,-157.42510986328125
0204500,Atqasuk,1094,,344-BF-01,North Slope Borough,1,2000,,2000,,,,f,t,f,f,Colville,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1066,AEA,2015 Assessment,2015,2015,70.4832763671875,-157.426025390625
0204500,Atqasuk,1095,,344-BF-03,North Slope Borough,1,2000,,2000,,,,f,t,f,f,Colville,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1067,AEA,2015 Assessment,2015,2015,70.48248291015625,-157.42529296875
0204500,Atqasuk,367,,,North Slope Borough,5,87500,,87500,,,,f,t,f,f,Peak Oil Field Services / Everts Air Cargo,Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. Secondary Containment: No containment;  Inadequate containment. Foundations: Belly of tank more than 12€ a,,924,AEA,2015 Assessment,2015,2015,70.4832763671875,-157.42608642578125
0204500,Atqasuk,363,,,North Slope Borough,,1100,,,,,,f,t,f,f,,,,920,AEA,2015 Assessment,2015,2015,70.48248291015625,-157.4202880859375
0204500,Atqasuk,364,,,North Slope Borough,1,7000,,7000,,,,f,t,f,f,Peak Oil Field Services / Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well
Secondary Containment: No containment; Inadequate containment
Foundations: Belly of tank more than 12in ab",,921,AEA,2015 Assessment,2015,2015,70.48211669921875,-157.42181396484375
0204500,Atqasuk,366,,,North Slope Borough,1,6700,,6700,,,,f,t,f,f,Peak Oil Field Services / Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well
Secondary Containment: No containment; Inadequate containment
Foundations:  Belly of tank more than 12in ",,923,AEA,2015 Assessment,2015,2015,70.481689453125,-157.42431640625
0204500,Atqasuk,361,,,North Slope Borough,1,5000,,5000,,,,f,t,f,f,Peak Oil Field Services / Everts Air Cargo,Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a wel. Secondary Containment: No containment; Inadequate containment. Foundations: Belly of tank more than 12in ab,,918,AEA,2015 Assessment,2015,2015,70.480712890625,-157.419921875
0204500,Atqasuk,362,,,North Slope Borough,1,10000,,10000,,,,f,t,f,f,Peak Oil Field Services / Everts Air Cargo,"Site Location:  Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a wel. Secondary Containment: No containment; Inadequate containment
Foundations: Belly of tank more than 12in ",,919,AEA,2015 Assessment,2015,2015,70.4822998046875,-157.4169921875
0204500,Atqasuk,,,,North Slope Borough School District,1,5000,,5000,,,,f,f,t,f,,,,,DEC,,,,70.48187255859375,-157.4163818359375
0204500,Atqasuk,369,,,North Slope BoroughFuel Division & Energy ManagementAtqasuk Corp. Fuel Station,,580000,,,,,,f,t,f,f,,,,926,AEA,2015 Assessment,2015,2015,70.477294921875,-157.41851806640625
0204500,Atqasuk,,,,Power Plant Tank Farm,5,87500,,87500,,,,f,f,t,,Crowley,,,,AEA,2024 Assessment,2023,2024,70.4833817055682,-157.425946172208
0205750,Beaver,,,,Beaver Tank Farm,3,17400,,17400,,,,f,t,f,f,,,,,DEC,,,,66.35968017578125,-147.396728515625
0205750,Beaver,,,,Beaver Tank Farm,2,11350,,11350,,,,f,t,f,f,,,,,DEC,,,,66.35968017578125,-147.396728515625
0205750,Beaver,130,,,Beaver Tribal CouncilInuit Store Gasoline Tanks,,2000,,,,,,t,t,f,f,,,,618,AEA,2016 Letter Report,2016,2016,66.36151123046875,-147.4010009765625
0205750,Beaver,,,,DOT&PF Beaver APT,1,1000,,1000,,,,f,t,f,f,,,,,DEC,,,,66.36151123046875,-147.4010009765625
0206520,Bethel,,,,AK DOT&PF Bethel Maintenance Station,8,21000,2000,19000,,,,f,f,t,f,,,,,DEC,,,,60.78411865234375,-161.8411865234375
0206520,Bethel,,,,AT&T,1,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,60.7943115234375,-161.76080322265625
0206520,Bethel,,,,Alaska Airlines,1,1500,,1500,,,,f,f,t,f,,,,,DEC,,,,60.792724609375,-161.76971435546875
0206520,Bethel,,,,Alaska Army National Guard,1,4000,,4000,,,,f,f,t,f,,,,,DEC,,,,60.77691650390625,-161.84912109375
0206520,Bethel,,,,Alaska Army National Guard,1,10000,,10000,,,,f,f,t,f,,,,,DEC,,,,60.7755126953125,-161.8463134765625
0206520,Bethel,,,,Alaska Commercial Company,3,4000,,4000,,,,f,f,t,f,,,,,DEC,,,,60.801513671875,-161.7794189453125
0206520,Bethel,,ANC-B-005,,CPD,,,,,,,,,,,t,,,,,,,,,60.79132080078125,-161.77178955078125
0206520,Bethel,,,,City of Bethel,8,18000,,18000,,,,f,f,t,f,,,,,DEC,,,,60.79168701171875,-161.77130126953125
0206520,Bethel,,,,Delta Western,2,6000,,6000,,,,f,f,t,f,,,,,DEC,,,,67.79571533203125,-161.7611083984375
0206520,Bethel,,,,Federal Aviation Administration,1,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,60.7918701171875,-161.87628173828125
0206520,Bethel,,,,Federal Aviation Administration,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,60.7786865234375,-161.83709716796875
0206520,Bethel,,ANC-B-008,,Port of Bethel City Dock,,,,,,,,,,,t,,,,,,,,,60.79132080078125,-161.77178955078125
0206520,Bethel,,,,State of Alaska Department of Corrections,1,5000,,5000,,,,f,f,t,f,,,,,DEC,,,,60.7864990234375,-161.78729248046875
0206520,Bethel,,,,University of Alaska Fairbanks,1,1500,,1500,,,,f,f,t,f,,,,,DEC,,,,60.7908935546875,-161.77410888671875
0206520,Bethel,,,,Vitus Terminal,2,7000,6000,1000,,,,f,f,t,f,,,,,DEC,,,,60.79010009765625,-161.739990234375
0206520,Bethel,,,,Yuut Elitnaurviat Inc.,4,7250,,7250,,,,f,f,t,f,,,,,DEC,,,,60.7958984375,-161.78277587890625
0206630,Bettles,,,,AT&T,2,5000,,5000,,,,f,t,f,f,,,,,DEC,,,,67.66748046875,-149.82489013671875
0206630,Bettles,,,,AT&T,4,5000,,5000,,,,f,t,f,f,,,,,DEC,,,,66.52728271484375,-150.4232177734375
0206630,Bettles,136,,,Ace Supply Store,,13600,,,,,,f,t,f,f,,,,709,AEA,,,,66.92169189453125,-151.5076904296875
0206630,Bettles,133,,,Alaska Power & Telephone,,85000,,,,,,f,t,f,f,,,,706,AEA,,,,66.92352294921875,-151.50811767578125
0206630,Bettles,,,,Alaska Power & Telephone,4,85000,,85000,,,,,,,f,,,,,DEC,,,,66.885498046875,-151.56927490234375
0206630,Bettles,135,,,Bettles Lodge,,10000,,,,,,f,t,f,f,,,,708,AEA,,,,66.9193115234375,-151.51397705078125
0206630,Bettles,134,,,Brooks Range Aviation,,6100,,,,,,f,t,f,f,,,,707,AEA,,,,66.91827392578125,-151.5166015625
0206630,Bettles,,,,DOT&PF Bettles APT,1,3000,,3000,,,,f,t,f,f,,,,,DEC,,,,66.9171142578125,-151.51568603515625
0206630,Bettles,137,,,Evansville Tribal Council,,5000,,,,,,f,t,f,f,,,,710,AEA,,,,66.92132568359375,-151.50909423828125
0206630,Bettles,,,,National Park Service,2,2500,,1000,,1500,,f,t,t,f,,,,,DEC,,,,66.9180908203125,-151.5137939453125
0206630,Bettles,,,,Wild Lake Exploration Drilling and Mining,1,19000,,19000,,,,f,f,t,f,,,,,DEC,,,,67.47607421875,-151.5819091796875
0207070,Big Lake,,,,Federal Aviation Administration,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,61.56951904296875,-149.96710205078125
0207620,Birch Creek,,,,Birch Creek Tribal Council,1,6000,,6000,,,,f,f,t,,Everts,,,,AEA,2024 Assessment,2023,2024,66.2633532426006,-145.818948643418
0207620,Birch Creek,,,,Birch Creek Tribal Council Airport Tank,1,6000,,6000,,,,f,t,f,,Everts,,,,AEA,2024 Assessment,2023,2024,66.2688363483793,-145.818505911292
0207620,Birch Creek,,,,DOT&PF Birch Creek APT,1,1000,,1000,,,,f,t,f,f,,,,,DEC,,,,66.26910400390625,-145.81817626953125
0207620,Birch Creek,139,,,Dendu Gwich'in Tribal Council,2,7800,,7800,,,,f,t,f,f,Everts Air Cargo,"Site Location: Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other;  Tank Farm within 100-feet of a well.
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than 12i",,428,AEA,2017 Letter Report,2017,2017,66.26312255859375,-145.81890869140625
0208740,Brevig Mission,377,,120-BF-02,Alaska Army National Guard,,4750,,,,,,t,f,f,f,,,,537,AEA,,,,65.33270263671875,-166.49420166015625
0208740,Brevig Mission,,ANC-B-011,,Alaska Village Electric Cooperative,9,234000,,234000,,,,,,,t,,,,,DEC,,,,65.33148193359375,-166.4810791015625
0208740,Brevig Mission,,,,Bering Strait School District,3,59000,,59000,,,,t,f,f,f,,,,,DEC,,,,65.3331298828125,-166.48651123046875
0208740,Brevig Mission,,,,Brevig Mission AVEC Tank Farm,5,135000,,135000,,,,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,65.3322462101009,-166.485474506066
0208740,Brevig Mission,376,,,Brevig Mission Church,,8000,,,,,,t,f,f,f,,,,536,AEA,,,,65.332275390625,-166.4857177734375
0208740,Brevig Mission,,,,Brevig Mission Corporation Tank Farm,8,195430,81000,108000,,,6430,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,65.3321627341822,-166.485152514806
0208740,Brevig Mission,,,,Brevig Mission Head Start Program Tank,1,5000,,5000,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,65.3333998192712,-166.487679574794
0208740,Brevig Mission,,,,Brevig Mission School Tank Farm,2,54014,,54014,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,65.3330447596348,-166.48792400068
0208740,Brevig Mission,,,,Brevig Mission Water Plant,3,32053,,32053,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,65.3336621189543,-166.485493812064
0208740,Brevig Mission,375,ANC-B-013,121-BF-08,City of Brevig Mission,,46250,,,,,,t,f,f,t,,,,15,AEA,,,,65.33148193359375,-166.48651123046875
0208740,Brevig Mission,,,,City of Brevig Mission Tank Farm,1,6000,,6000,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,65.3333934220289,-166.487529738046
0208740,Brevig Mission,,ANC-B-014,121-BF-05,Native Store,,,,,,,,t,f,f,t,,,,,USCG,,,,65.3341064453125,-166.4921875
0209600,Buckland,385,,121-BF-02,Alaska Army National Guard,,4600,,,,,,t,f,f,f,,,,744,AEA,,,,65.97991943359375,-161.13177490234375
0209600,Buckland,,ANC-B-019,121-BF-01,Buckland Tank Farm,4,92000,,92000,,,,t,f,f,t,,,,,DEC,,,,65.9788818359375,-161.13250732421875
0209600,Buckland,,ANC-B-018,121-BF-12,Buckland Tank Farm,8,148000,51000,97000,,,,t,f,f,t,,,,,DEC,,,,65.9788818359375,-161.1317138671875
0209600,Buckland,,,121-BF-11,Buckland Tank Farm,7,161000,,161000,,,,t,f,f,f,,,,,DEC,,,,65.9788818359375,-161.132080078125
0209600,Buckland,,,121-BF-06,City of Buckland,5,47800,10000,37800,,,,t,f,f,f,,,,,DEC,,,,65.9788818359375,-161.132080078125
0209600,Buckland,,,,Community Tank Farm,19,414515,52590,361925,,,,t,f,f,,Crowley/Vitus,,,,AEA,2024 Assessment,2023,2024,65.978875936368,-161.132217407552
0209600,Buckland,,,121-BF-03,DOT&PF Buckland APT,1,3000,,3000,,,,f,t,f,f,,,,,DEC,,,,65.98052978515625,-161.13848876953125
0209600,Buckland,,,121-BF-04,Northwest Arctic Borough School District,1,12000,,12000,,,,t,f,f,f,,,,,DEC,,,,65.97747802734375,-161.1234130859375
0210150,Cantwell,,,,Alaska Railroad,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,63.39129638671875,-148.95147705078125
0210150,Cantwell,,,122-BF-07,Cantwell Community Hall,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,63.39312744140625,-148.91668701171875
0210150,Cantwell,,,122-BF-02,DOT&PF Cantwell MS,1,5000,5000,,,,,f,f,t,f,,,,,DEC,,,,63.38909912109375,-148.88519287109375
0210150,Cantwell,,,122-BF-06,Denali Borough School District,1,3000,,3000,,,,f,f,t,f,,,,,DEC,,,,63.39208984375,-148.965087890625
0211690,Central,,,,DOT&PF Central APT,2,3260,1000,2260,,,,f,t,f,f,,,,,DEC,,,,65.573486328125,-144.7952880859375
0211800,Chalkyitsik,,,,Chalkyitsik Native Corporation,4,14500,5200,9300,,,,f,t,f,f,,,,,DEC,,,,66.64910888671875,-143.72930908203125
0211800,Chalkyitsik,147,,123-BF-01,Chalkyitsik Native Corporation Airport Tank,3,9300,5200,4100,,,,f,t,f,f,Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well.
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than 12in ",,1033,AEA,2016 Letter Report & Best Practice Assessment,2016,2016,66.6492919921875,-143.72802734375
0211800,Chalkyitsik,145,,123-BF-02,Chalkyitsik Native Corporation Store,2,5500,5200,300,,,,f,t,f,f,Everts Air Cargo,"Site Location: Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well.
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than 12in",,1032,AEA,2016 Letter Report & Best Practice Assessment,2016,2016,66.6536865234375,-143.72149658203125
0211800,Chalkyitsik,,,124-BF-03,Chalkyitsik Tank Farm,3,18600,,18600,,,,f,t,f,f,,,,,DEC,,,,66.65008544921875,-143.72900390625
0211800,Chalkyitsik,,,,Chalkyitsik Tank Farm,3,29400,,29400,,,,f,t,f,f,,,,,DEC,,,,66.65008544921875,-143.72900390625
0211800,Chalkyitsik,,,,Chalkyitsik village council & school,10,73302,,73302,,,,f,t,f,,Everts,,,,AEA,2024 Assessment,2023,2024,66.6500846157471,-143.728688657418
0211800,Chalkyitsik,,,,Corporation gasoline retail,1,979382,979382,,,,,f,t,f,,Everts,,,,AEA,2024 Assessment,2023,2024,66.6536781471843,-143.721740059688
0211800,Chalkyitsik,,,124-BF-01,DOT&PF Chalkyitsik APT,1,1000,,1000,,,,f,t,f,f,,,,,DEC,,,,66.64849853515625,-143.72857666015625
0211800,Chalkyitsik,144,,124-BF-02,Yukon Flats School District & Chalkyitsik Village Council,15,69475,,69475,,,,f,t,f,f,Everts Air Cargo,"Site Location: Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other;  Tank Farm within 100-feet of a well. 
Secondary Containment: No containment;  Inadequate containment. 
Foundations:  Belly of tank more than 1",,1031,AEA,2016 Letter Report & Best Practice Assessment,2016,2016,66.65008544921875,-143.7288818359375
0212680,Chefornak,385,,121-BF-02,Alaska Army National Guard,,4600,,,,,,t,f,f,f,,,,744,AEA,,,,65.97991943359375,-161.13177490234375
0212680,Chefornak,767,,,Avugiak's Store,,8200,,,,,,t,f,f,f,,,,27,AEA,,,,60.15887451171875,-164.27630615234375
0212680,Chefornak,763,,,Chefarnmute Inc.,,84300,,,,,,t,f,f,f,,,,17,AEA,,,,60.1583251953125,-164.28070068359375
