reporting_entity_id,year,residential_revenue_per_kwh,residential_revenue_per_kwh_subsidized,commercial_revenue_per_kwh,industrial_revenue_per_kwh,transportation_revenue_per_kwh,community_revenue_per_kwh,other_revenue_per_kwh,total_revenue_per_kwh,source
100,2008,0.51,0.15,0.51,,,,,0.51,PCE
100,2009,0.62,0.19,0.62,,,,,0.62,PCE
100,2010,0.55,0.22,0.55,,,,,0.55,PCE
100,2011,0.55,0.21,0.55,,,,,0.55,PCE
100,2012,0.60,0.21,0.60,,,,,0.60,PCE
100,2013,0.60,0.20,0.60,,,,,0.60,PCE
100,2014,0.62,0.20,0.62,,,,,0.62,PCE
100,2015,0.63,0.22,0.63,,,,,0.63,PCE
100,2016,0.53,0.22,0.53,,,,,0.53,PCE
100,2017,0.50,0.22,0.50,,,,,0.50,PCE
100,2018,0.51,0.23,0.51,,,,,0.51,PCE
100,2019,0.59,0.24,0.59,,,,,0.59,PCE
100,2020,0.57,0.26,0.57,,,,,0.57,PCE
100,2021,0.51,0.26,0.51,,,,,0.51,PCE
101,2002,0.26,0.22,0.26,,,,,0.22,PCE
101,2003,0.45,0.31,0.45,,,,,0.40,PCE
101,2004,0.45,0.34,0.45,,,,,0.41,PCE
101,2005,0.45,0.34,0.45,,,,,0.44,PCE
101,2006,0.45,0.27,0.45,,,,,0.45,PCE
101,2007,0.45,0.26,0.45,,,,,0.45,PCE
101,2008,0.45,0.15,0.45,,,,,0.45,PCE
101,2009,0.45,0.15,0.45,,,,,0.45,PCE
101,2010,0.45,0.17,0.45,,,,,0.45,PCE
101,2011,0.49,0.24,0.49,,,,,0.49,PCE
101,2012,0.95,0.60,0.95,,,,,0.95,PCE
101,2013,0.95,0.54,0.95,,,,,0.95,PCE
101,2014,0.95,0.47,0.95,,,,,0.95,PCE
101,2017,0.95,0.60,0.95,,,,,0.95,PCE
101,2018,0.95,0.67,0.95,,,,,0.94,PCE
101,2020,0.95,0.60,0.95,,,,,0.95,PCE
102,2002,0.26,0.19,0.26,,,,,0.22,PCE
102,2003,0.44,0.33,0.44,,,,,0.39,PCE
102,2004,0.44,0.32,0.44,,,,,0.39,PCE
102,2005,0.44,0.32,0.44,,,,,0.39,PCE
102,2006,0.44,0.27,,,,,,,PCE
102,2007,0.44,0.19,,,,,,,PCE
102,2008,0.45,0.21,0.45,,,,,0.40,PCE
102,2009,0.52,0.23,0.52,,,,,0.45,PCE
102,2010,0.52,0.25,0.52,,,,,0.45,PCE
102,2011,0.52,0.25,0.52,,,,,0.46,PCE
102,2012,0.52,0.20,0.52,,,,,0.47,PCE
102,2013,0.52,0.20,0.52,,,,,0.46,PCE
102,2014,0.52,0.21,0.52,,,,,0.47,PCE
102,2015,0.52,0.22,0.52,,,,,0.47,PCE
102,2016,0.52,0.27,0.52,,,,,0.49,PCE
102,2017,0.52,0.31,0.52,,,,,0.49,PCE
102,2018,0.52,0.32,0.52,,,,,0.48,PCE
102,2019,0.52,0.26,0.52,,,,,0.49,PCE
102,2020,0.52,0.21,0.52,,,,,0.52,PCE
102,2021,0.52,0.30,0.52,,,,,0.52,PCE
103,2003,0.46,0.27,0.46,,,,,0.45,PCE
103,2004,0.50,0.30,0.50,,,,,0.49,PCE
103,2005,0.49,0.30,0.49,,,,,0.48,PCE
103,2006,0.48,0.21,0.48,,,,,0.47,PCE
103,2007,0.50,0.18,0.50,,,,,0.49,PCE
103,2008,0.50,0.16,0.50,,,,,0.49,PCE
103,2009,0.50,0.16,0.50,,,,,0.49,PCE
103,2010,0.56,0.23,0.55,,,,,0.54,PCE
103,2011,0.60,0.24,0.60,,,,,0.58,PCE
103,2012,0.61,0.18,0.61,,,,,0.59,PCE
103,2013,0.61,0.20,0.61,,,,,0.59,PCE
103,2014,0.61,0.20,0.61,,,,,0.59,PCE
103,2015,0.66,0.30,0.66,,,,,0.65,PCE
103,2016,0.67,0.39,,,,,,,PCE
103,2017,0.67,0.37,,,,,,,PCE
103,2018,0.67,0.30,0.67,,,,,0.65,PCE
103,2019,0.78,0.34,0.78,,,,,0.76,PCE
103,2020,0.67,0.31,0.67,,,,,0.67,PCE
103,2021,0.67,0.32,0.67,,,,,0.67,PCE
104,2002,0.23,0.18,0.23,,,,,0.21,PCE
104,2003,0.40,0.27,0.40,,,,,0.37,PCE
104,2004,0.40,0.26,0.40,,,,,0.39,PCE
104,2005,0.40,0.25,,,,,,,PCE
104,2006,0.40,0.17,,,,,,,PCE
104,2007,0.40,0.23,0.40,,,,,0.39,PCE
104,2008,0.40,0.23,0.40,,,,,0.40,PCE
104,2009,0.41,0.21,0.40,,,,,0.40,PCE
104,2010,0.41,0.25,0.41,,,,,0.37,PCE
104,2011,0.42,0.31,0.42,,,,,0.35,PCE
104,2012,0.44,0.38,0.44,,,,,0.37,PCE
104,2013,0.44,0.38,0.44,,,,,0.44,PCE
104,2014,0.44,0.38,0.44,,,,,0.43,PCE
104,2015,0.44,0.44,0.44,,,,,0.44,PCE
104,2016,0.41,0.40,0.41,,,,,0.41,PCE
104,2017,0.41,0.41,0.41,,,,,0.41,PCE
104,2018,0.41,0.41,0.41,,,,,0.41,PCE
104,2019,0.41,0.41,0.41,,,,,0.41,PCE
105,2002,0.26,0.16,0.26,,,,,0.25,PCE
105,2003,0.45,0.21,0.45,,,,,0.43,PCE
105,2004,0.48,0.22,0.48,,,,,0.46,PCE
105,2005,0.50,0.27,0.50,,,,,0.48,PCE
105,2006,0.50,0.21,0.50,,,,,0.48,PCE
105,2007,0.50,0.18,0.50,,,,,0.48,PCE
105,2008,0.52,0.16,0.52,,,,,0.50,PCE
105,2009,0.70,0.21,0.70,,,,,0.67,PCE
105,2010,0.70,0.31,0.70,,,,,0.66,PCE
105,2011,0.70,0.30,0.70,,,,,0.68,PCE
105,2012,0.70,0.20,0.70,,,,,0.67,PCE
105,2013,0.70,0.20,0.70,,,,,0.67,PCE
105,2014,0.70,0.22,0.70,,,,,0.67,PCE
105,2015,0.76,0.33,0.76,,,,,0.73,PCE
105,2016,0.85,0.43,0.85,,,,,0.81,PCE
105,2017,0.85,0.48,0.85,,,,,0.82,PCE
105,2018,0.85,0.48,0.85,,,,,0.82,PCE
105,2019,0.85,0.35,,,,,,,PCE
105,2020,0.85,0.37,0.85,,,,,0.85,PCE
105,2021,0.85,0.38,0.85,,,,,0.85,PCE
106,2002,0.47,0.32,0.47,,,,,0.47,PCE
106,2003,0.80,0.48,0.80,,,,,0.80,PCE
106,2004,0.79,0.49,0.79,,,,,0.79,PCE
106,2005,0.80,0.52,0.80,,,,,0.80,PCE
106,2006,0.80,0.44,0.80,,,,,0.80,PCE
106,2007,0.93,0.57,0.93,,,,,0.93,PCE
106,2008,1.17,0.75,1.17,,,,,1.17,PCE
106,2009,1.24,0.66,1.24,,,,,1.24,PCE
106,2011,1.65,0.95,1.65,,,,,1.65,PCE
106,2012,1.70,0.89,1.70,,,,,1.70,PCE
106,2013,1.77,0.96,1.77,,,,,1.77,PCE
106,2014,1.77,0.97,1.77,,,,,1.77,PCE
106,2015,1.78,0.98,1.78,,,,,1.78,PCE
106,2016,1.73,0.93,1.73,,,,,1.73,PCE
106,2017,1.77,0.98,1.77,,,,,1.77,PCE
106,2018,1.77,1.00,1.77,,,,,1.77,PCE
106,2019,1.77,1.00,1.77,,,,,1.77,PCE
107,2002,0.22,0.13,,,,,,,PCE
107,2003,0.40,0.21,,,,,,,PCE
107,2004,0.42,0.23,0.42,,,,,0.42,PCE
107,2005,0.44,0.26,0.44,,,,,0.44,PCE
107,2006,0.46,0.21,0.46,,,,,0.45,PCE
107,2007,0.44,0.18,,,,,,,PCE
107,2008,0.49,0.15,,,,,,,PCE
107,2009,0.59,0.19,0.59,,,,,0.59,PCE
107,2010,0.51,0.18,0.51,,,,,0.51,PCE
107,2011,0.58,0.21,0.58,,,,,0.58,PCE
107,2012,0.64,0.22,0.64,,,,,0.64,PCE
107,2013,0.61,0.20,0.61,,,,,0.61,PCE
107,2014,0.61,0.20,0.61,,,,,0.61,PCE
107,2015,0.60,0.22,0.60,,,,,0.60,PCE
107,2016,0.56,0.22,0.56,,,,,0.56,PCE
107,2017,0.51,0.22,0.51,,,,,0.51,PCE
107,2018,0.51,0.24,0.51,,,,,0.51,PCE
107,2019,0.54,0.24,0.54,,,,,0.54,PCE
107,2020,0.54,0.25,0.54,,,,,0.54,PCE
107,2021,0.51,0.26,0.51,,,,,0.51,PCE
108,2002,0.35,0.20,,,,,,,PCE
108,2003,0.59,0.26,0.59,,,,,0.59,PCE
108,2004,0.60,0.31,0.60,,,,,0.60,PCE
108,2005,0.65,0.37,0.65,,,,,0.65,PCE
108,2006,0.66,0.30,0.66,,,,,0.66,PCE
108,2007,0.60,0.25,0.60,,,,,0.60,PCE
108,2008,0.66,0.22,0.66,,,,,0.66,PCE
108,2009,1.04,0.27,,,,,,,PCE
108,2010,1.02,0.25,1.02,,,,,1.02,PCE
108,2011,0.67,0.20,0.67,,,,,0.67,PCE
108,2012,0.90,0.23,0.90,,,,,0.90,PCE
108,2013,0.94,0.31,0.94,,,,,0.94,PCE
108,2014,0.88,0.22,0.88,,,,,0.88,PCE
108,2015,0.80,0.25,0.80,,,,,0.80,PCE
108,2016,0.75,0.18,0.75,,,,,0.75,PCE
108,2017,0.87,0.31,0.87,,,,,0.87,PCE
108,2018,0.89,0.29,0.89,,,,,0.89,PCE
108,2019,1.05,0.28,1.05,,,,,1.05,PCE
108,2020,1.00,0.28,1.00,,,,,1.00,PCE
108,2021,1.02,0.29,1.02,,,,,1.02,PCE
109,2002,0.20,0.12,0.20,,,,,0.20,PCE
109,2003,0.34,0.18,0.34,,,,,0.34,PCE
109,2004,0.34,0.20,0.34,,,,,0.30,PCE
109,2005,0.34,0.23,0.34,,,,,0.32,PCE
109,2006,0.34,0.27,0.34,,,,,0.32,PCE
109,2007,0.34,0.14,0.34,,,,,0.32,PCE
109,2008,0.40,0.18,0.40,,,,,0.37,PCE
109,2009,0.50,0.18,0.50,,,,,0.48,PCE
109,2010,0.55,0.28,0.55,,,,,0.52,PCE
109,2011,0.55,0.26,0.55,,,,,0.52,PCE
109,2012,0.55,0.31,0.55,,,,,0.54,PCE
109,2013,0.55,0.27,0.55,,,,,0.54,PCE
109,2014,0.55,0.28,0.55,,,,,0.53,PCE
109,2015,0.55,0.30,0.55,,,,,0.53,PCE
109,2016,0.55,0.31,0.55,,,,,0.53,PCE
109,2017,0.55,0.32,0.55,,,,,0.53,PCE
109,2018,0.55,0.30,0.55,,,,,0.52,PCE
109,2019,0.57,0.34,,,,,,,PCE
109,2020,0.60,0.38,0.60,,,,,0.60,PCE
110,2002,0.22,0.13,0.22,,,,,0.22,PCE
110,2003,0.40,0.21,0.40,,,,,0.40,PCE
110,2004,0.42,0.24,0.42,,,,,0.42,PCE
110,2005,0.45,0.26,0.45,,,,,0.45,PCE
110,2006,0.47,0.21,0.47,,,,,0.47,PCE
110,2007,0.43,0.18,0.43,,,,,0.43,PCE
110,2008,0.51,0.15,0.51,,,,,0.51,PCE
110,2009,0.62,0.19,0.62,,,,,0.62,PCE
110,2010,0.54,0.27,0.54,,,,,0.54,PCE
110,2011,0.50,0.21,0.50,,,,,0.50,PCE
110,2012,0.58,0.21,0.58,,,,,0.58,PCE
110,2013,0.60,0.20,0.60,,,,,0.60,PCE
110,2014,0.62,0.21,0.62,,,,,0.62,PCE
110,2015,0.60,0.22,0.60,,,,,0.60,PCE
110,2016,0.50,0.22,0.50,,,,,0.50,PCE
110,2017,0.47,0.22,0.47,,,,,0.47,PCE
110,2018,0.50,0.24,,,,,,,PCE
110,2019,0.54,0.24,,,,,,,PCE
110,2020,0.54,0.25,0.54,,,,,0.54,PCE
110,2021,0.48,0.26,0.48,,,,,0.48,PCE
111,2002,0.25,0.16,0.25,,,,,0.25,PCE
111,2003,0.40,0.22,0.40,,,,,0.40,PCE
111,2004,0.41,0.24,0.41,,,,,0.41,PCE
111,2005,0.42,0.23,0.42,,,,,0.42,PCE
111,2006,0.42,0.16,0.42,,,,,0.42,PCE
111,2007,0.46,0.17,0.46,,,,,0.46,PCE
111,2008,0.53,0.18,0.53,,,,,0.53,PCE
111,2009,0.60,0.17,0.60,,,,,0.60,PCE
111,2010,0.60,0.17,,,,,,,PCE
111,2011,0.51,0.17,,,,,,,PCE
111,2012,0.59,0.20,0.59,,,,,0.59,PCE
111,2013,0.75,0.32,0.74,,,,,0.74,PCE
111,2014,0.86,0.37,0.86,,,,,0.85,PCE
111,2015,0.85,0.36,0.85,,,,,0.85,PCE
111,2016,0.79,0.37,0.79,,,,,0.79,PCE
111,2017,0.75,0.37,0.75,,,,,0.75,PCE
111,2018,0.73,0.39,0.73,,,,,0.73,PCE
111,2019,0.78,0.40,0.78,,,,,0.78,PCE
111,2020,0.79,0.41,0.79,,,,,0.79,PCE
111,2021,0.78,0.41,0.78,,,,,0.78,PCE
112,2002,0.22,0.13,,,,,,,PCE
112,2003,0.39,0.21,,,,,,,PCE
112,2004,0.42,0.23,,,,,,,PCE
112,2005,0.45,0.26,0.45,,,,,0.45,PCE
112,2006,0.47,0.21,0.47,,,,,0.47,PCE
112,2007,0.44,0.18,0.44,,,,,0.44,PCE
112,2008,0.51,0.15,0.51,,,,,0.51,PCE
112,2009,0.65,0.19,0.65,,,,,0.65,PCE
112,2010,0.59,0.23,0.59,,,,,0.59,PCE
112,2011,0.55,0.21,0.55,,,,,0.55,PCE
112,2012,0.54,0.21,0.54,,,,,0.54,PCE
112,2013,0.56,0.20,0.55,,,,,0.55,PCE
112,2014,0.58,0.20,,,,,,,PCE
112,2015,0.59,0.23,,,,,,,PCE
112,2016,0.56,0.24,0.56,,,,,0.56,PCE
112,2017,0.56,0.25,0.56,,,,,0.56,PCE
112,2018,0.52,0.26,0.52,,,,,0.52,PCE
112,2019,0.58,0.27,0.58,,,,,0.58,PCE
112,2020,0.56,0.27,0.56,,,,,0.56,PCE
112,2021,0.52,0.27,0.52,,,,,0.52,PCE
113,2002,0.26,0.18,0.26,,,,,0.26,PCE
113,2003,0.40,0.19,0.40,,,,,0.40,PCE
113,2004,0.43,0.21,0.43,,,,,0.43,PCE
113,2005,0.50,0.25,0.50,,,,,0.50,PCE
113,2006,0.58,0.23,0.58,,,,,0.58,PCE
113,2007,0.54,0.21,0.54,,,,,0.54,PCE
113,2008,0.74,0.32,0.74,,,,,0.74,PCE
113,2009,0.52,0.19,0.52,,,,,0.52,PCE
113,2010,0.62,0.19,0.62,,,,,0.62,PCE
113,2011,0.67,0.19,0.62,,,,,0.61,PCE
113,2012,0.70,0.21,,,,,,,PCE
113,2013,0.71,0.22,,,,,,,PCE
113,2014,0.71,0.27,0.71,,,,,0.71,PCE
113,2015,0.65,0.30,,,,,,,PCE
113,2016,0.55,0.31,,,,,,,PCE
113,2017,0.57,0.31,0.57,,,,,0.57,PCE
113,2018,0.65,0.31,0.65,,,,,0.65,PCE
113,2019,0.61,0.31,0.61,,,,,0.61,PCE
113,2020,0.56,0.31,0.56,,,,,0.56,PCE
113,2021,0.64,0.35,0.64,,,,,0.64,PCE
114,2002,0.23,0.13,0.23,,,,,0.23,PCE
114,2003,0.39,0.21,0.39,,,,,0.39,PCE
114,2004,0.41,0.23,0.41,,,,,0.41,PCE
114,2005,0.45,0.26,0.45,,,,,0.45,PCE
114,2006,0.53,0.22,0.53,,,,,0.53,PCE
114,2007,0.55,0.19,0.55,,,,,0.55,PCE
114,2008,0.50,0.15,0.50,,,,,0.50,PCE
114,2009,0.58,0.20,0.58,,,,,0.58,PCE
114,2010,0.45,0.19,0.45,,,,,0.45,PCE
114,2011,0.59,0.21,0.59,,,,,0.59,PCE
114,2012,0.63,0.22,0.63,,,,,0.63,PCE
114,2013,0.61,0.20,0.61,,,,,0.61,PCE
114,2014,0.61,0.21,,,,,,,PCE
114,2015,0.58,0.22,0.58,,,,,0.58,PCE
114,2016,0.44,0.21,0.44,,,,,0.44,PCE
114,2017,0.46,0.22,,,,,,0.45,PCE
114,2018,0.50,0.24,,,,,,0.50,PCE
114,2019,0.54,0.24,,,,,,0.54,PCE
114,2020,0.51,0.25,,,,,,0.51,PCE
114,2021,0.48,0.26,,,,,,0.48,PCE
115,2002,0.22,0.13,0.22,,,,,0.22,PCE
115,2003,0.40,0.21,0.40,,,,,0.40,PCE
115,2004,0.42,0.24,0.42,,,,,0.42,PCE
115,2005,0.44,0.26,0.44,,,,,0.44,PCE
115,2006,0.46,0.21,0.46,,,,,0.46,PCE
115,2007,0.42,0.18,0.42,,,,,0.42,PCE
115,2008,0.49,0.15,0.49,,,,,0.49,PCE
115,2009,0.59,0.19,0.59,,,,,0.59,PCE
115,2010,0.51,0.21,0.51,,,,,0.51,PCE
115,2011,0.54,0.21,0.54,,,,,0.54,PCE
115,2012,0.61,0.22,0.61,,,,,0.61,PCE
115,2013,0.61,0.20,0.61,,,,,0.61,PCE
115,2014,0.63,0.21,0.63,,,,,0.63,PCE
115,2015,0.60,0.22,,,,,,,PCE
115,2016,0.54,0.22,0.54,,,,,0.54,PCE
115,2017,0.49,0.22,0.49,,,,,0.49,PCE
115,2018,0.51,0.24,0.51,,,,,0.51,PCE
115,2019,0.57,0.24,0.57,,,,,0.57,PCE
115,2020,0.56,0.26,0.56,,,,,0.56,PCE
115,2021,0.49,0.27,0.49,,,,,0.49,PCE
116,2002,0.13,0.10,0.13,,,,,0.13,PCE
116,2003,0.23,0.15,0.23,,,,,0.23,PCE
116,2004,0.24,0.16,0.24,,,,,0.24,PCE
116,2005,0.27,0.16,0.27,,,,,0.27,PCE
116,2006,0.29,0.13,0.29,,,,,0.29,PCE
116,2007,0.35,0.17,0.35,,,,,0.35,PCE
116,2008,0.43,0.20,0.43,,,,,0.43,PCE
116,2009,0.45,0.17,0.45,,,,,0.45,PCE
116,2010,0.45,0.23,,,,,,,PCE
116,2011,0.50,0.24,,,,,,,PCE
116,2012,0.56,0.22,0.56,,,,,0.56,PCE
116,2013,0.58,0.19,0.58,,,,,0.58,PCE
116,2014,0.62,0.22,0.62,,,,,0.62,PCE
116,2015,0.57,0.18,0.57,,,,,0.57,PCE
116,2016,0.49,0.18,0.49,,,,,0.49,PCE
116,2017,0.48,0.21,0.48,,,,,0.48,PCE
116,2018,0.46,0.20,0.46,,,,,0.46,PCE
116,2019,0.48,0.19,0.48,,,,,0.48,PCE
116,2020,0.48,0.21,0.48,,,,,0.48,PCE
116,2021,0.48,0.23,0.48,,,,,0.48,PCE
117,2002,0.36,0.21,0.36,,,,,0.34,PCE
117,2003,0.58,0.26,0.58,,,,,0.56,PCE
117,2004,0.62,0.33,0.62,,,,,0.60,PCE
117,2005,0.64,0.37,0.64,,,,,0.60,PCE
117,2006,0.58,0.27,0.58,,,,,0.54,PCE
117,2007,0.77,0.44,0.77,,,,,0.75,PCE
117,2008,0.70,0.33,0.70,,,,,0.69,PCE
117,2009,0.96,0.29,0.96,,,,,0.95,PCE
117,2010,0.60,0.28,0.60,,,,,0.60,PCE
117,2011,0.83,0.26,0.83,,,,,0.82,PCE
117,2012,0.83,0.24,0.83,,,,,0.82,PCE
117,2013,0.86,0.26,0.85,,,,,0.86,PCE
117,2014,0.88,0.28,0.88,,,,,0.88,PCE
117,2015,0.85,0.32,0.85,,,,,0.85,PCE
117,2016,0.83,0.39,0.83,,,,,0.83,PCE
117,2017,0.77,0.42,0.81,,,,,0.83,PCE
117,2018,0.69,0.37,0.69,,,,,0.61,PCE
117,2019,0.70,0.33,,,,,,,PCE
117,2020,0.80,0.41,0.80,,,,,0.80,PCE
117,2021,0.77,0.45,0.77,,,,,0.77,PCE
118,2003,0.38,0.19,0.37,,,,,0.34,PCE
118,2004,0.46,0.26,0.46,,,,,0.43,PCE
118,2005,0.45,0.22,0.45,,,,,0.45,PCE
118,2006,0.50,0.20,0.50,,,,,0.48,PCE
118,2007,0.57,0.26,0.57,,,,,0.53,PCE
118,2008,0.58,0.22,0.58,,,,,0.55,PCE
118,2009,0.60,0.18,0.60,,,,,0.56,PCE
118,2010,0.60,0.24,0.60,,,,,0.56,PCE
118,2011,0.64,0.23,,,,,,,PCE
118,2012,0.70,0.29,,,,,,,PCE
118,2013,0.70,0.31,0.70,,,,,0.64,PCE
118,2014,0.70,0.32,0.70,,,,,0.65,PCE
118,2015,0.70,0.35,0.70,,,,,0.65,PCE
118,2016,0.70,0.47,0.70,,,,,0.67,PCE
118,2017,0.70,0.38,0.70,,,,,0.65,PCE
118,2018,0.70,0.44,0.70,,,,,0.65,PCE
118,2019,0.70,0.49,0.70,,,,,0.64,PCE
118,2020,0.70,0.50,0.70,,,,,0.70,PCE
118,2021,0.70,0.55,0.70,,,,,0.70,PCE
119,2002,0.20,0.14,0.20,,,,,0.20,PCE
119,2003,0.29,0.16,0.29,,,,,0.29,PCE
119,2004,0.31,0.18,0.31,,,,,0.31,PCE
119,2005,0.39,0.21,0.39,,,,,0.39,PCE
119,2006,0.41,0.19,0.41,,,,,0.41,PCE
119,2007,0.46,0.19,0.46,,,,,0.46,PCE
119,2008,0.57,0.18,0.57,,,,,0.57,PCE
119,2009,0.44,0.18,0.44,,,,,0.44,PCE
119,2010,0.51,0.19,0.51,,,,,0.51,PCE
119,2011,0.55,0.18,0.55,,,,,0.55,PCE
119,2012,0.58,0.20,0.58,,,,,0.58,PCE
119,2013,0.58,0.21,0.58,,,,,0.58,PCE
119,2014,0.56,0.22,0.55,,,,,0.55,PCE
119,2015,0.40,0.23,0.40,,,,,0.40,PCE
119,2016,0.37,0.23,0.37,,,,,0.37,PCE
119,2017,0.35,0.24,0.35,,,,,0.35,PCE
119,2018,0.29,0.26,0.29,,,,,0.29,PCE
119,2019,0.28,0.26,0.28,,,,,0.28,PCE
119,2020,0.26,0.26,0.26,,,,,0.26,PCE
119,2021,0.29,0.28,0.29,,,,,0.29,PCE
120,2002,0.25,0.13,0.24,,,,,0.24,PCE
120,2003,0.42,0.19,0.42,,,,,0.42,PCE
120,2004,0.42,0.21,0.42,,,,,0.42,PCE
120,2005,0.42,0.20,0.42,,,,,0.42,PCE
120,2006,0.46,0.19,0.46,,,,,0.46,PCE
120,2007,0.52,0.22,0.52,,,,,0.52,PCE
120,2008,0.52,0.14,0.52,,,,,0.52,PCE
120,2009,0.65,0.26,0.65,,,,,0.65,PCE
120,2010,0.74,0.36,0.74,,,,,0.74,PCE
120,2011,0.77,0.33,,,,,,,PCE
120,2012,0.84,0.34,,,,,,,PCE
120,2013,0.84,0.32,0.84,,,,,0.84,PCE
120,2014,0.84,0.19,0.84,,,,,0.84,PCE
120,2015,0.84,0.20,0.84,,,,,0.84,PCE
120,2016,0.84,0.22,0.84,,,,,0.84,PCE
120,2017,0.84,0.27,0.84,,,,,0.84,PCE
120,2018,0.84,0.39,0.84,,,,,0.84,PCE
120,2019,0.77,0.40,0.77,,,,,0.77,PCE
120,2020,0.84,0.42,0.84,,,,,0.84,PCE
120,2021,0.84,0.41,0.84,,,,,0.84,PCE
121,2002,0.24,0.13,0.24,,,,,0.24,PCE
121,2003,0.41,0.21,0.41,,,,,0.41,PCE
121,2004,0.41,0.23,0.41,,,,,0.41,PCE
121,2005,0.46,0.27,0.46,,,,,0.46,PCE
121,2006,0.55,0.22,0.55,,,,,0.55,PCE
121,2007,0.52,0.19,0.52,,,,,0.52,PCE
121,2008,0.54,0.15,0.54,,,,,0.54,PCE
121,2009,0.62,0.19,0.62,,,,,0.62,PCE
121,2010,0.58,0.18,0.58,,,,,0.58,PCE
121,2011,0.62,0.21,0.62,,,,,0.62,PCE
121,2012,0.63,0.22,0.63,,,,,0.63,PCE
121,2013,0.65,0.21,0.65,,,,,0.64,PCE
121,2014,0.64,0.21,,,,,,,PCE
121,2015,0.64,0.22,0.64,,,,,0.64,PCE
121,2016,0.60,0.22,0.60,,,,,0.60,PCE
121,2017,0.57,0.22,0.57,,,,,0.57,PCE
121,2018,0.56,0.24,0.56,,,,,0.56,PCE
121,2019,0.59,0.24,0.59,,,,,0.59,PCE
121,2020,0.62,0.26,0.62,,,,,0.62,PCE
121,2021,0.54,0.26,0.54,,,,,0.54,PCE
122,2002,0.26,0.15,0.26,,,,,0.25,PCE
122,2003,0.52,0.29,0.52,,,,,0.51,PCE
122,2004,0.62,0.37,0.62,,,,,0.62,PCE
122,2005,0.64,0.36,0.64,,,,,0.63,PCE
122,2006,0.64,0.28,,,,,,,PCE
122,2007,0.68,0.32,0.68,,,,,0.66,PCE
122,2008,0.75,0.37,0.75,,,,,0.74,PCE
122,2009,0.80,0.40,0.80,,,,,0.79,PCE
122,2010,0.80,0.35,0.80,,,,,0.79,PCE
122,2011,0.80,0.31,0.80,,,,,0.79,PCE
122,2012,0.80,0.22,0.80,,,,,0.78,PCE
122,2013,0.80,0.20,0.80,,,,,0.79,PCE
122,2014,0.80,0.23,0.80,,,,,0.79,PCE
122,2015,0.80,0.26,0.80,,,,,0.78,PCE
122,2016,0.80,0.36,,,,,,,PCE
122,2017,0.80,0.37,,,,,,,PCE
122,2018,0.80,0.37,0.80,,,,,0.79,PCE
122,2019,0.80,0.33,0.80,,,,,0.79,PCE
123,2002,0.26,0.14,0.26,,,,,0.26,PCE
123,2003,0.45,0.22,0.45,,,,,0.45,PCE
123,2004,0.44,0.24,0.44,,,,,0.44,PCE
123,2005,0.47,0.27,0.47,,,,,0.47,PCE
123,2006,0.48,0.21,0.48,,,,,0.48,PCE
123,2007,0.45,0.18,0.45,,,,,0.45,PCE
123,2008,0.50,0.15,0.26,,,,,0.19,PCE
123,2009,0.54,0.18,0.54,,,,,0.54,PCE
123,2010,0.51,0.21,0.51,,,,,0.51,PCE
123,2011,0.52,0.21,0.52,,,,,0.52,PCE
123,2012,0.57,0.21,0.57,,,,,0.57,PCE
123,2013,0.55,0.20,0.55,,,,,0.55,PCE
123,2014,0.55,0.20,0.55,,,,,0.54,PCE
123,2015,0.56,0.22,0.56,,,,,0.56,PCE
123,2016,0.53,0.23,0.53,,,,,0.53,PCE
123,2017,0.51,0.24,0.51,,,,,0.51,PCE
123,2018,0.50,0.25,0.50,,,,,0.50,PCE
123,2019,0.54,0.27,0.54,,,,,0.54,PCE
123,2020,0.56,0.28,0.56,,,,,0.56,PCE
123,2021,0.52,0.27,0.52,,,,,0.52,PCE
124,2002,0.29,0.18,0.29,,,,,0.29,PCE
124,2003,0.50,0.30,0.50,,,,,0.50,PCE
124,2004,0.50,0.26,0.50,,,,,0.50,PCE
124,2005,0.50,0.24,0.50,,,,,0.50,PCE
124,2006,0.50,0.16,0.50,,,,,0.50,PCE
124,2007,0.50,0.15,0.50,,,,,0.50,PCE
124,2008,0.64,0.27,0.64,,,,,0.64,PCE
124,2009,0.80,0.41,0.80,,,,,0.80,PCE
124,2010,0.80,0.28,0.80,,,,,0.80,PCE
124,2011,0.80,0.23,0.80,,,,,0.80,PCE
124,2012,0.87,0.22,,,,,,,PCE
124,2013,0.90,0.25,,,,,,,PCE
124,2014,0.90,0.28,0.90,,,,,0.90,PCE
124,2015,0.90,0.37,0.90,,,,,0.89,PCE
124,2016,0.90,0.46,0.90,,,,,0.85,PCE
124,2017,0.90,0.52,0.90,,,,,0.84,PCE
124,2018,0.90,0.41,0.90,,,,,0.82,PCE
125,2002,0.23,0.13,0.23,,,,,0.23,PCE
125,2003,0.40,0.21,0.40,,,,,0.40,PCE
125,2004,0.40,0.23,0.40,,,,,0.40,PCE
125,2005,0.40,0.21,,,,,,,PCE
125,2006,0.42,0.14,,,,,,,PCE
125,2007,0.50,0.15,0.50,,,,,0.50,PCE
125,2008,0.58,0.20,0.58,,,,,0.58,PCE
125,2009,0.60,0.27,0.60,,,,,0.60,PCE
125,2010,0.60,0.34,0.60,,,,,0.60,PCE
125,2011,0.60,0.20,0.60,,,,,0.60,PCE
125,2012,0.60,0.14,,,,,,,PCE
