fips_code,name,residents_employed,unemployment_insurance_claimants,measurement_year
0200065,Adak,38,6,2016
0200065,Adak,38,6,2015
0200065,Adak,29,4,2014
0200065,Adak,35,10,2013
0200065,Adak,42,10,2012
0200065,Adak,47,15,2011
0200065,Adak,40,15,2010
0200065,Adak,38,9,2009
0200065,Adak,40,8,2008
0200065,Adak,29,5,2007
0200065,Adak,36,6,2006
0200065,Adak,44,10,2005
0200065,Adak,38,4,2004
0200065,Adak,48,7,2003
0200065,Adak,58,14,2002
0200065,Adak,69,19,2001
0200650,Akhiok,36,6,2016
0200650,Akhiok,36,6,2015
0200650,Akhiok,30,6,2014
0200650,Akhiok,29,15,2013
0200650,Akhiok,32,9,2012
0200650,Akhiok,28,12,2011
0200650,Akhiok,31,13,2010
0200650,Akhiok,29,14,2009
0200650,Akhiok,32,8,2008
0200650,Akhiok,26,10,2007
0200650,Akhiok,28,5,2006
0200650,Akhiok,28,3,2005
0200650,Akhiok,32,6,2004
0200650,Akhiok,29,2,2003
0200650,Akhiok,29,4,2002
0200650,Akhiok,35,8,2001
0200760,Akiachak,283,75,2016
0200760,Akiachak,283,75,2015
0200760,Akiachak,269,82,2014
0200760,Akiachak,257,114,2013
0200760,Akiachak,288,113,2012
0200760,Akiachak,310,120,2011
0200760,Akiachak,308,124,2010
0200760,Akiachak,295,128,2009
0200760,Akiachak,307,120,2008
0200760,Akiachak,295,100,2007
0200760,Akiachak,301,92,2006
0200760,Akiachak,292,90,2005
0200760,Akiachak,296,99,2004
0200760,Akiachak,284,86,2003
0200760,Akiachak,295,90,2002
0200760,Akiachak,267,77,2001
0200870,Akiak,183,58,2016
0200870,Akiak,183,58,2015
0200870,Akiak,190,52,2014
0200870,Akiak,178,73,2013
0200870,Akiak,201,82,2012
0200870,Akiak,198,73,2011
0200870,Akiak,199,85,2010
0200870,Akiak,194,74,2009
0200870,Akiak,181,70,2008
0200870,Akiak,177,52,2007
0200870,Akiak,186,45,2006
0200870,Akiak,188,45,2005
0200870,Akiak,179,52,2004
0200870,Akiak,174,39,2003
0200870,Akiak,177,40,2002
0200870,Akiak,161,19,2001
0201090,Akutan,167,63,2016
0201090,Akutan,167,63,2015
0201090,Akutan,128,44,2014
0201090,Akutan,122,42,2013
0201090,Akutan,126,45,2012
0201090,Akutan,127,42,2011
0201090,Akutan,132,40,2010
0201090,Akutan,127,43,2009
0201090,Akutan,78,14,2008
0201090,Akutan,70,17,2007
0201090,Akutan,77,15,2006
0201090,Akutan,92,20,2005
0201090,Akutan,99,29,2004
0201090,Akutan,111,23,2003
0201090,Akutan,93,22,2002
0201090,Akutan,103,27,2001
0201200,Alakanuk,289,94,2016
0201200,Alakanuk,289,94,2015
0201200,Alakanuk,322,84,2014
0201200,Alakanuk,294,107,2013
0201200,Alakanuk,288,113,2012
0201200,Alakanuk,274,114,2011
0201200,Alakanuk,278,93,2010
0201200,Alakanuk,272,98,2009
0201200,Alakanuk,242,84,2008
0201200,Alakanuk,251,90,2007
0201200,Alakanuk,240,80,2006
0201200,Alakanuk,252,80,2005
0201200,Alakanuk,238,77,2004
0201200,Alakanuk,248,77,2003
0201200,Alakanuk,255,86,2002
0201200,Alakanuk,241,58,2001
0201305,Alatna,11,5,2016
0201305,Alatna,11,5,2015
0201305,Alatna,5,3,2014
0201305,Alatna,8,4,2013
0201305,Alatna,10,5,2012
0201305,Alatna,17,5,2011
0201305,Alatna,16,7,2010
0201305,Alatna,12,5,2009
0201305,Alatna,16,10,2008
0201305,Alatna,16,6,2007
0201305,Alatna,19,9,2006
0201305,Alatna,17,7,2005
0201305,Alatna,15,7,2004
0201305,Alatna,12,4,2003
0201305,Alatna,11,6,2002
0201305,Alatna,10,5,2001
0201390,Alcan Border,5,0,2016
0201390,Alcan Border,5,0,2015
0201390,Alcan Border,7,2,2004
0201420,Aleknagik,90,10,2016
0201420,Aleknagik,90,10,2015
0201420,Aleknagik,79,11,2014
0201420,Aleknagik,90,17,2013
0201420,Aleknagik,90,20,2012
0201420,Aleknagik,99,24,2011
0201420,Aleknagik,92,29,2010
0201420,Aleknagik,95,21,2009
0201420,Aleknagik,101,23,2008
0201420,Aleknagik,89,16,2007
0201420,Aleknagik,98,11,2006
0201420,Aleknagik,96,17,2005
0201420,Aleknagik,97,19,2004
0201420,Aleknagik,100,17,2003
0201420,Aleknagik,90,14,2002
0201420,Aleknagik,89,18,2001
0201560,Aleneva,7,3,2012
0201560,Aleneva,7,2,2011
0201560,Aleneva,7,1,2010
0201560,Aleneva,7,1,2009
0201560,Aleneva,5,1,2008
0201560,Aleneva,5,1,2007
0201860,Allakaket,96,13,2016
0201860,Allakaket,96,13,2015
0201860,Allakaket,105,27,2014
0201860,Allakaket,113,36,2013
0201860,Allakaket,111,31,2012
0201860,Allakaket,95,44,2011
0201860,Allakaket,108,37,2010
0201860,Allakaket,101,35,2009
0201860,Allakaket,92,25,2008
0201860,Allakaket,83,29,2007
0201860,Allakaket,88,28,2006
0201860,Allakaket,85,21,2005
0201860,Allakaket,105,34,2004
0201860,Allakaket,96,31,2003
0201860,Allakaket,91,25,2002
0201860,Allakaket,98,24,2001
0201970,Ambler,127,34,2016
0201970,Ambler,127,34,2015
0201970,Ambler,133,34,2014
0201970,Ambler,126,38,2013
0201970,Ambler,129,42,2012
0201970,Ambler,125,45,2011
0201970,Ambler,123,30,2010
0201970,Ambler,108,31,2009
0201970,Ambler,115,21,2008
0201970,Ambler,129,19,2007
0201970,Ambler,130,26,2006
0201970,Ambler,129,33,2005
0201970,Ambler,135,36,2004
0201970,Ambler,132,33,2003
0201970,Ambler,133,30,2002
0201970,Ambler,133,24,2001
0202080,Anaktuvuk Pass,147,24,2016
0202080,Anaktuvuk Pass,147,24,2015
0202080,Anaktuvuk Pass,149,25,2014
0202080,Anaktuvuk Pass,152,39,2013
0202080,Anaktuvuk Pass,156,48,2012
0202080,Anaktuvuk Pass,152,34,2011
0202080,Anaktuvuk Pass,168,40,2010
0202080,Anaktuvuk Pass,157,29,2009
0202080,Anaktuvuk Pass,154,25,2008
0202080,Anaktuvuk Pass,144,22,2007
0202080,Anaktuvuk Pass,156,40,2006
0202080,Anaktuvuk Pass,144,58,2005
0202080,Anaktuvuk Pass,160,50,2004
0202080,Anaktuvuk Pass,166,53,2003
0202080,Anaktuvuk Pass,163,52,2002
0202080,Anaktuvuk Pass,166,42,2001
0203110,Anchor Point,781,126,2016
0203110,Anchor Point,781,126,2015
0203110,Anchor Point,797,135,2014
0203110,Anchor Point,813,175,2013
0203110,Anchor Point,818,210,2012
0203110,Anchor Point,800,201,2011
0203110,Anchor Point,765,209,2010
0203110,Anchor Point,761,204,2009
0203110,Anchor Point,790,188,2008
0203110,Anchor Point,795,161,2007
0203110,Anchor Point,774,181,2006
0203110,Anchor Point,768,165,2005
0203110,Anchor Point,822,205,2004
0203110,Anchor Point,788,213,2003
0203110,Anchor Point,764,221,2002
0203110,Anchor Point,795,182,2001
0203000,Anchorage,131946,12303,2016
0203000,Anchorage,131946,12303,2015
0203000,Anchorage,131962,13734,2014
0203000,Anchorage,130745,17126,2013
0203000,Anchorage,130607,18703,2012
0203000,Anchorage,129998,20390,2011
0203000,Anchorage,128815,20905,2010
0203000,Anchorage,127295,18599,2009
0203000,Anchorage,127758,13842,2008
0203000,Anchorage,125095,12253,2007
0203000,Anchorage,123165,12356,2006
0203000,Anchorage,122937,12946,2005
0203000,Anchorage,121958,15376,2004
0203000,Anchorage,121006,16422,2003
0203000,Anchorage,119746,15513,2002
0203000,Anchorage,118312,13758,2001
0203220,Anderson,89,6,2016
0203220,Anderson,89,6,2015
0203220,Anderson,89,12,2014
0203220,Anderson,91,14,2013
0203220,Anderson,101,19,2012
0203220,Anderson,102,18,2011
0203220,Anderson,104,17,2010
0203220,Anderson,114,18,2009
0203220,Anderson,110,21,2008
0203220,Anderson,123,20,2007
0203220,Anderson,136,21,2006
0203220,Anderson,118,18,2005
0203220,Anderson,117,22,2004
0203220,Anderson,127,22,2003
0203220,Anderson,135,28,2002
0203220,Anderson,148,26,2001
0203440,Angoon,181,62,2016
0203440,Angoon,181,62,2015
0203440,Angoon,193,62,2014
0203440,Angoon,199,70,2013
0203440,Angoon,208,73,2012
0203440,Angoon,212,68,2011
0203440,Angoon,194,72,2010
0203440,Angoon,198,63,2009
0203440,Angoon,193,65,2008
0203440,Angoon,213,80,2007
0203440,Angoon,227,86,2006
0203440,Angoon,241,90,2005
0203440,Angoon,245,78,2004
0203440,Angoon,239,87,2003
0203440,Angoon,249,93,2002
0203440,Angoon,263,83,2001
0203550,Aniak,254,46,2016
0203550,Aniak,254,46,2015
0203550,Aniak,262,65,2014
0203550,Aniak,260,79,2013
0203550,Aniak,260,88,2012
0203550,Aniak,277,79,2011
0203550,Aniak,261,78,2010
0203550,Aniak,272,94,2009
0203550,Aniak,270,72,2008
0203550,Aniak,288,64,2007
0203550,Aniak,283,58,2006
0203550,Aniak,303,49,2005
0203550,Aniak,311,62,2004
0203550,Aniak,314,72,2003
0203550,Aniak,314,58,2002
0203550,Aniak,298,43,2001
0203880,Anvik,42,12,2016
0203880,Anvik,42,12,2015
0203880,Anvik,52,9,2014
0203880,Anvik,46,10,2013
0203880,Anvik,57,13,2012
0203880,Anvik,50,15,2011
0203880,Anvik,51,17,2010
0203880,Anvik,40,15,2009
0203880,Anvik,45,22,2008
0203880,Anvik,55,21,2007
0203880,Anvik,49,13,2006
0203880,Anvik,54,14,2005
0203880,Anvik,54,15,2004
0203880,Anvik,58,13,2003
0203880,Anvik,54,12,2002
0203880,Anvik,49,4,2001
0203990,Arctic Village,82,45,2016
0203990,Arctic Village,82,45,2015
0203990,Arctic Village,99,49,2014
0203990,Arctic Village,91,48,2013
0203990,Arctic Village,101,51,2012
0203990,Arctic Village,94,56,2011
0203990,Arctic Village,81,44,2010
0203990,Arctic Village,76,42,2009
0203990,Arctic Village,88,36,2008
0203990,Arctic Village,75,35,2007
0203990,Arctic Village,74,18,2006
0203990,Arctic Village,71,22,2005
0203990,Arctic Village,77,31,2004
0203990,Arctic Village,82,44,2003
0203990,Arctic Village,78,35,2002
0203990,Arctic Village,72,26,2001
0204210,Atka,39,11,2016
0204210,Atka,39,11,2015
0204210,Atka,38,9,2014
0204210,Atka,38,11,2013
0204210,Atka,38,8,2012
0204210,Atka,34,5,2011
0204210,Atka,38,9,2010
0204210,Atka,40,4,2009
0204210,Atka,40,6,2008
0204210,Atka,43,10,2007
0204210,Atka,36,6,2006
0204210,Atka,44,6,2005
0204210,Atka,45,5,2004
0204210,Atka,50,9,2003
0204210,Atka,52,6,2002
0204210,Atka,48,5,2001
0204430,Atmautluak,141,34,2016
0204430,Atmautluak,141,34,2015
0204430,Atmautluak,152,42,2014
0204430,Atmautluak,146,43,2013
0204430,Atmautluak,143,55,2012
0204430,Atmautluak,135,48,2011
0204430,Atmautluak,141,56,2010
0204430,Atmautluak,136,47,2009
0204430,Atmautluak,138,55,2008
0204430,Atmautluak,140,52,2007
0204430,Atmautluak,135,49,2006
0204430,Atmautluak,152,43,2005
0204430,Atmautluak,139,37,2004
0204430,Atmautluak,137,40,2003
0204430,Atmautluak,147,43,2002
0204430,Atmautluak,151,39,2001
0204500,Atqasuk,113,7,2016
0204500,Atqasuk,113,7,2015
0204500,Atqasuk,105,8,2014
0204500,Atqasuk,114,9,2013
0204500,Atqasuk,112,12,2012
0204500,Atqasuk,124,22,2011
0204500,Atqasuk,115,13,2010
0204500,Atqasuk,112,17,2009
0204500,Atqasuk,115,13,2008
0204500,Atqasuk,110,13,2007
0204500,Atqasuk,109,19,2006
0204500,Atqasuk,99,25,2005
0204500,Atqasuk,99,28,2004
0204500,Atqasuk,108,21,2003
0204500,Atqasuk,117,18,2002
0204500,Atqasuk,124,22,2001
0205000,Badger,7695,854,2016
0205000,Badger,7695,854,2015
0205000,Badger,7671,1021,2014
0205000,Badger,7717,1285,2013
0205000,Badger,7756,1451,2012
0205000,Badger,7917,1540,2011
0205000,Badger,7843,1386,2010
0205000,Badger,6869,1100,2009
0205000,Badger,5964,784,2008
0205000,Badger,6359,770,2007
0205000,Badger,6405,814,2006
0205000,Badger,6224,778,2005
0205000,Badger,6078,925,2004
0205000,Badger,5514,937,2003
0205000,Badger,5480,900,2002
0205000,Badger,5648,889,2001
0205585,Bear Creek,975,152,2016
0205585,Bear Creek,975,152,2015
0205585,Bear Creek,973,180,2014
0205585,Bear Creek,978,208,2013
0205585,Bear Creek,1003,238,2012
0205585,Bear Creek,994,262,2011
0205585,Bear Creek,977,288,2010
0205585,Bear Creek,958,246,2009
0205585,Bear Creek,1011,225,2008
0205585,Bear Creek,946,205,2007
0205585,Bear Creek,938,213,2006
0205585,Bear Creek,912,217,2005
0205585,Bear Creek,923,263,2004
0205585,Bear Creek,896,265,2003
0205585,Bear Creek,906,256,2002
0205585,Bear Creek,899,251,2001
0205750,Beaver,44,8,2016
0205750,Beaver,44,8,2015
0205750,Beaver,36,18,2014
0205750,Beaver,42,17,2013
0205750,Beaver,49,18,2012
0205750,Beaver,44,19,2011
0205750,Beaver,47,20,2010
0205750,Beaver,43,18,2009
0205750,Beaver,44,18,2008
0205750,Beaver,45,21,2007
0205750,Beaver,46,26,2006
0205750,Beaver,45,16,2005
0205750,Beaver,43,20,2004
0205750,Beaver,42,14,2003
0205750,Beaver,42,20,2002
0205750,Beaver,52,14,2001
0206245,Beluga,5,1,2016
0206245,Beluga,5,1,2015
0206245,Beluga,6,2,2014
0206245,Beluga,6,0,2013
0206245,Beluga,8,1,2012
0206245,Beluga,8,0,2011
0206245,Beluga,10,1,2010
0206245,Beluga,9,1,2009
0206245,Beluga,8,0,2008
0206245,Beluga,5,0,2007
0206245,Beluga,7,0,2006
0206245,Beluga,8,1,2005
0206245,Beluga,11,4,2004
0206245,Beluga,9,2,2003
0206245,Beluga,10,2,2002
0206245,Beluga,7,0,2001
0206520,Bethel,2677,323,2016
0206520,Bethel,2677,323,2015
0206520,Bethel,2745,384,2014
0206520,Bethel,2740,450,2013
0206520,Bethel,2729,463,2012
0206520,Bethel,2751,482,2011
0206520,Bethel,2717,485,2010
0206520,Bethel,2609,445,2009
0206520,Bethel,2603,360,2008
0206520,Bethel,2628,298,2007
0206520,Bethel,2667,284,2006
0206520,Bethel,2717,290,2005
0206520,Bethel,2734,318,2004
0206520,Bethel,2686,324,2003
0206520,Bethel,2586,317,2002
0206520,Bethel,2495,233,2001
0206630,Bettles,13,1,2016
0206630,Bettles,13,1,2015
0206630,Bettles,13,2,2014
0206630,Bettles,12,2,2013
0206630,Bettles,13,2,2012
0206630,Bettles,12,5,2011
0206630,Bettles,11,4,2010
0206630,Bettles,8,2,2009
0206630,Bettles,6,5,2008
0206630,Bettles,11,3,2007
0206630,Bettles,13,2,2006
0206630,Bettles,16,3,2005
0206630,Bettles,16,7,2004
0206630,Bettles,27,7,2003
0206630,Bettles,26,1,2002
0206630,Bettles,25,2,2001
0206850,Big Delta,155,16,2016
0206850,Big Delta,155,16,2015
0206850,Big Delta,167,24,2014
0206850,Big Delta,167,35,2013
0206850,Big Delta,185,40,2012
0206850,Big Delta,186,51,2011
0206850,Big Delta,199,62,2010
0206850,Big Delta,232,58,2009
0206850,Big Delta,223,42,2008
0206850,Big Delta,219,43,2007
0206850,Big Delta,209,47,2006
0206850,Big Delta,199,35,2005
0206850,Big Delta,196,41,2004
0206850,Big Delta,204,43,2003
0206850,Big Delta,170,43,2002
0206850,Big Delta,158,38,2001
0207070,Big Lake,1343,256,2016
0207070,Big Lake,1343,256,2015
0207070,Big Lake,1363,285,2014
0207070,Big Lake,1338,357,2013
0207070,Big Lake,1355,372,2012
0207070,Big Lake,1363,392,2011
0207070,Big Lake,1329,409,2010
0207070,Big Lake,1373,369,2009
0207070,Big Lake,1346,305,2008
0207070,Big Lake,1305,275,2007
0207070,Big Lake,1243,280,2006
0207070,Big Lake,1207,265,2005
0207070,Big Lake,1151,283,2004
0207070,Big Lake,1106,322,2003
0207070,Big Lake,1046,293,2002
0207070,Big Lake,1027,241,2001
0207620,Birch Creek,16,3,2016
0207620,Birch Creek,16,3,2015
0207620,Birch Creek,9,4,2014
0207620,Birch Creek,9,2,2013
0207620,Birch Creek,6,4,2012
0207620,Birch Creek,14,6,2011
0207620,Birch Creek,11,5,2010
0207620,Birch Creek,13,5,2009
0207620,Birch Creek,10,0,2008
0207620,Birch Creek,7,0,2007
0207620,Birch Creek,8,0,2006
0207620,Birch Creek,9,7,2005
0207620,Birch Creek,17,5,2004
0207620,Birch Creek,10,3,2003
0207620,Birch Creek,15,4,2002
0207620,Birch Creek,13,6,2001
0208740,Brevig Mission,174,53,2016
0208740,Brevig Mission,174,53,2015
0208740,Brevig Mission,157,41,2014
0208740,Brevig Mission,153,83,2013
0208740,Brevig Mission,148,75,2012
0208740,Brevig Mission,151,84,2011
0208740,Brevig Mission,147,87,2010
0208740,Brevig Mission,163,68,2009
0208740,Brevig Mission,152,71,2008
0208740,Brevig Mission,134,49,2007
0208740,Brevig Mission,129,44,2006
0208740,Brevig Mission,127,55,2005
0208740,Brevig Mission,119,55,2004
0208740,Brevig Mission,126,60,2003
0208740,Brevig Mission,124,49,2002
0208740,Brevig Mission,120,34,2001
0209600,Buckland,192,64,2016
0209600,Buckland,192,64,2015
0209600,Buckland,199,82,2014
0209600,Buckland,206,91,2013
0209600,Buckland,208,82,2012
0209600,Buckland,200,86,2011
0209600,Buckland,199,78,2010
0209600,Buckland,185,74,2009
0209600,Buckland,196,56,2008
0209600,Buckland,194,50,2007
0209600,Buckland,162,47,2006
0209600,Buckland,176,43,2005
0209600,Buckland,172,45,2004
0209600,Buckland,155,60,2003
0209600,Buckland,156,53,2002
0209600,Buckland,161,55,2001
0209657,Buffalo Soapstone,372,63,2016
0209657,Buffalo Soapstone,372,63,2015
0209657,Buffalo Soapstone,379,55,2014
0209657,Buffalo Soapstone,366,66,2013
0209657,Buffalo Soapstone,368,81,2012
0209657,Buffalo Soapstone,375,81,2011
0209657,Buffalo Soapstone,346,87,2010
0209657,Buffalo Soapstone,307,69,2009
0209657,Buffalo Soapstone,342,67,2008
0209657,Buffalo Soapstone,335,62,2007
0209657,Buffalo Soapstone,341,51,2006
0209657,Buffalo Soapstone,325,70,2005
0209657,Buffalo Soapstone,312,74,2004
0209657,Buffalo Soapstone,306,80,2003
0209657,Buffalo Soapstone,325,81,2002
0209657,Buffalo Soapstone,324,69,2001
0209710,Butte,1373,189,2016
0209710,Butte,1373,189,2015
0209710,Butte,1388,212,2014
0209710,Butte,1406,251,2013
0209710,Butte,1455,291,2012
0209710,Butte,1431,289,2011
0209710,Butte,1411,302,2010
0209710,Butte,1349,268,2009
0209710,Butte,1361,228,2008
0209710,Butte,1339,205,2007
0209710,Butte,1331,210,2006
0209710,Butte,1296,219,2005
0209710,Butte,1256,266,2004
0209710,Butte,1233,269,2003
0209710,Butte,1217,239,2002
0209710,Butte,1167,205,2001
0210150,Cantwell,83,24,2016
0210150,Cantwell,83,24,2015
0210150,Cantwell,81,21,2014
0210150,Cantwell,90,22,2013
0210150,Cantwell,85,33,2012
0210150,Cantwell,95,24,2011
0210150,Cantwell,108,39,2010
0210150,Cantwell,102,32,2009
0210150,Cantwell,101,37,2008
0210150,Cantwell,98,38,2007
0210150,Cantwell,119,37,2006
0210150,Cantwell,115,32,2005
0210150,Cantwell,110,56,2004
0210150,Cantwell,113,47,2003
0210150,Cantwell,105,43,2002
0210150,Cantwell,119,49,2001
0211690,Central,15,7,2016
0211690,Central,15,7,2015
0211690,Central,20,6,2014
0211690,Central,22,8,2013
0211690,Central,20,12,2012
0211690,Central,24,12,2011
0211690,Central,32,19,2010
0211690,Central,36,11,2009
0211690,Central,31,7,2008
0211690,Central,32,6,2007
0211690,Central,32,10,2006
0211690,Central,34,10,2005
0211690,Central,41,17,2004
0211690,Central,47,19,2003
0211690,Central,54,25,2002
0211690,Central,61,22,2001
0211800,Chalkyitsik,49,11,2016
0211800,Chalkyitsik,49,11,2015
0211800,Chalkyitsik,45,9,2014
0211800,Chalkyitsik,34,15,2013
0211800,Chalkyitsik,31,14,2012
0211800,Chalkyitsik,38,15,2011
0211800,Chalkyitsik,40,11,2010
0211800,Chalkyitsik,38,11,2009
0211800,Chalkyitsik,45,12,2008
0211800,Chalkyitsik,46,18,2007
0211800,Chalkyitsik,39,14,2006
0211800,Chalkyitsik,46,12,2005
0211800,Chalkyitsik,48,21,2004
0211800,Chalkyitsik,47,16,2003
0211800,Chalkyitsik,50,16,2002
0211800,Chalkyitsik,45,12,2001
0212350,Chase,19,8,2016
0212350,Chase,19,8,2015
0212350,Chase,19,3,2014
0212350,Chase,17,4,2013
0212350,Chase,18,7,2012
0212350,Chase,17,7,2011
0212350,Chase,17,7,2010
0212350,Chase,22,9,2009
0212350,Chase,25,7,2008
0212350,Chase,18,6,2007
0212350,Chase,15,7,2006
0212350,Chase,18,13,2005
0212350,Chase,16,8,2004
0212350,Chase,20,10,2003
0212350,Chase,19,9,2002
0212350,Chase,14,8,2001
0212680,Chefornak,258,53,2016
0212680,Chefornak,258,53,2015
0212680,Chefornak,228,82,2014
0212680,Chefornak,240,93,2013
0212680,Chefornak,244,97,2012
0212680,Chefornak,237,86,2011
0212680,Chefornak,218,81,2010
0212680,Chefornak,205,76,2009
0212680,Chefornak,225,70,2008
0212680,Chefornak,206,72,2007
0212680,Chefornak,195,71,2006
0212680,Chefornak,197,64,2005
0212680,Chefornak,185,66,2004
0212680,Chefornak,178,60,2003
0212680,Chefornak,181,59,2002
0212680,Chefornak,185,56,2001
0212920,Chena Ridge,2815,220,2016
0212920,Chena Ridge,2815,220,2015
0212920,Chena Ridge,2801,253,2014
0212920,Chena Ridge,2807,337,2013
0212920,Chena Ridge,2837,357,2012
0212920,Chena Ridge,2825,387,2011
0212920,Chena Ridge,2707,357,2010
0212920,Chena Ridge,2397,277,2009
0212920,Chena Ridge,2081,197,2008
0212920,Chena Ridge,2163,174,2007
0212920,Chena Ridge,2222,202,2006
0212920,Chena Ridge,2154,198,2005
0212920,Chena Ridge,1949,218,2004
0212920,Chena Ridge,1618,165,2003
0212920,Chena Ridge,1591,170,2002
0212920,Chena Ridge,1594,174,2001
0212970,Chenega,16,2,2016
0212970,Chenega,16,2,2015
0212970,Chenega,17,1,2014
0212970,Chenega,28,5,2013
0212970,Chenega,30,1,2012
0212970,Chenega,37,6,2011
0212970,Chenega,31,4,2010
0212970,Chenega,32,6,2009
0212970,Chenega,39,7,2008
0212970,Chenega,35,4,2007
0212970,Chenega,35,3,2006
0212970,Chenega,30,5,2005
0212970,Chenega,27,4,2004
0212970,Chenega,33,6,2003
0212970,Chenega,32,5,2002
0212970,Chenega,30,3,2001
0213230,Chevak,420,115,2016
0213230,Chevak,420,115,2015
0213230,Chevak,415,126,2014
0213230,Chevak,434,143,2013
0213230,Chevak,412,157,2012
0213230,Chevak,413,168,2011
0213230,Chevak,420,165,2010
0213230,Chevak,409,141,2009
0213230,Chevak,384,134,2008
0213230,Chevak,358,117,2007
0213230,Chevak,367,133,2006
0213230,Chevak,394,133,2005
0213230,Chevak,396,132,2004
0213230,Chevak,395,109,2003
0213230,Chevak,370,106,2002
0213230,Chevak,342,89,2001
0213340,Chickaloon,94,17,2016
0213340,Chickaloon,94,17,2015
0213340,Chickaloon,97,19,2014
0213340,Chickaloon,102,35,2013
0213340,Chickaloon,108,34,2012
0213340,Chickaloon,115,37,2011
0213340,Chickaloon,114,35,2010
0213340,Chickaloon,124,40,2009
0213340,Chickaloon,113,29,2008
0213340,Chickaloon,122,32,2007
0213340,Chickaloon,133,32,2006
0213340,Chickaloon,142,29,2005
0213340,Chickaloon,138,36,2004
0213340,Chickaloon,115,37,2003
0213340,Chickaloon,127,43,2002
0213340,Chickaloon,122,32,2001
0213450,Chicken,5,2,2013
0213450,Chicken,5,2,2012
0213450,Chicken,7,4,2011
0213450,Chicken,7,3,2010
0213450,Chicken,5,1,2009
0213450,Chicken,5,2,2007
0213450,Chicken,5,2,2002
0213550,Chignik,38,5,2016
0213550,Chignik,38,5,2015
0213550,Chignik,38,11,2014
0213550,Chignik,38,9,2013
0213550,Chignik,33,5,2012
0213550,Chignik,36,6,2011
0213550,Chignik,40,6,2010
0213550,Chignik,39,4,2009
0213550,Chignik,37,7,2008
0213550,Chignik,43,10,2007
0213550,Chignik,52,11,2006
0213550,Chignik,52,12,2005
0213550,Chignik,57,15,2004
0213550,Chignik,56,17,2003
0213550,Chignik,56,16,2002
0213550,Chignik,48,13,2001
0213670,Chignik Lagoon,29,3,2016
0213670,Chignik Lagoon,29,3,2015
0213670,Chignik Lagoon,25,2,2014
0213670,Chignik Lagoon,23,1,2013
0213670,Chignik Lagoon,29,1,2012
0213670,Chignik Lagoon,33,3,2011
0213670,Chignik Lagoon,29,3,2010
0213670,Chignik Lagoon,36,1,2009
0213670,Chignik Lagoon,30,1,2008
0213670,Chignik Lagoon,27,2,2007
0213670,Chignik Lagoon,30,3,2006
0213670,Chignik Lagoon,37,2,2005
0213670,Chignik Lagoon,32,4,2004
0213670,Chignik Lagoon,36,9,2003
0213670,Chignik Lagoon,42,9,2002
0213670,Chignik Lagoon,53,8,2001
0213780,Chignik Lake,45,11,2016
0213780,Chignik Lake,45,11,2015
0213780,Chignik Lake,44,9,2014
0213780,Chignik Lake,45,13,2013
0213780,Chignik Lake,44,15,2012
0213780,Chignik Lake,44,8,2011
0213780,Chignik Lake,51,8,2010
0213780,Chignik Lake,41,13,2009
0213780,Chignik Lake,50,14,2008
0213780,Chignik Lake,65,13,2007
0213780,Chignik Lake,55,11,2006
0213780,Chignik Lake,57,3,2005
0213780,Chignik Lake,55,11,2004
0213780,Chignik Lake,55,7,2003
0213780,Chignik Lake,52,5,2002
0213780,Chignik Lake,66,9,2001
0213860,Chiniak,30,2,2016
0213860,Chiniak,30,2,2015
0213860,Chiniak,26,5,2014
0213860,Chiniak,31,9,2013
0213860,Chiniak,24,6,2012
0213860,Chiniak,23,10,2011
0213860,Chiniak,22,12,2010
0213860,Chiniak,26,13,2009
0213860,Chiniak,27,10,2008
0213860,Chiniak,34,6,2007
0213860,Chiniak,35,9,2006
0213860,Chiniak,43,10,2005
0213860,Chiniak,37,12,2004
0213860,Chiniak,36,14,2003
0213860,Chiniak,35,14,2002
0213860,Chiniak,40,18,2001
0214000,Chistochina,38,9,2016
0214000,Chistochina,38,9,2015
0214000,Chistochina,35,11,2014
0214000,Chistochina,46,15,2013
0214000,Chistochina,46,22,2012
0214000,Chistochina,49,19,2011
0214000,Chistochina,43,13,2010
0214000,Chistochina,40,9,2009
0214000,Chistochina,38,11,2008
0214000,Chistochina,42,12,2007
0214000,Chistochina,41,11,2006
0214000,Chistochina,41,6,2005
0214000,Chistochina,37,10,2004
0214000,Chistochina,32,9,2003
0214000,Chistochina,32,6,2002
0214000,Chistochina,34,7,2001
0214110,Chitina,35,15,2016
0214110,Chitina,35,15,2015
0214110,Chitina,40,18,2014
0214110,Chitina,47,25,2013
0214110,Chitina,57,28,2012
0214110,Chitina,54,30,2011
0214110,Chitina,51,24,2010
0214110,Chitina,56,32,2009
0214110,Chitina,64,33,2008
0214110,Chitina,60,39,2007
0214110,Chitina,60,27,2006
0214110,Chitina,48,16,2005
0214110,Chitina,48,17,2004
0214110,Chitina,56,27,2003
0214110,Chitina,53,25,2002
0214110,Chitina,34,20,2001
0214330,Chuathbaluk,57,15,2016
0214330,Chuathbaluk,57,15,2015
0214330,Chuathbaluk,57,21,2014
0214330,Chuathbaluk,50,24,2013
0214330,Chuathbaluk,57,29,2012
0214330,Chuathbaluk,63,24,2011
0214330,Chuathbaluk,55,22,2010
0214330,Chuathbaluk,53,26,2009
0214330,Chuathbaluk,40,10,2008
0214330,Chuathbaluk,46,15,2007
