fips_code,name,grid_id,grid_name,capacity_mw,fuel_type_code,fuel_type_name,year
0240645,Knik-Fairview,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0240840,Kobuk,149,Shungnak Grid,0.2,SUN,Solar,2021
0240840,Kobuk,149,Shungnak Grid,0.2,MWH,Electricity used for Energy Storage,2021
0240840,Kobuk,149,Shungnak Grid,1.7,DFO,Distillate Fuel Oil,2021
0240950,Kodiak,223,Kodiak Grid,9.0,WND,Wind,2021
0240950,Kodiak,223,Kodiak Grid,33.6,WAT,Water at Hydroelectric Turbine,2021
0240950,Kodiak,223,Kodiak Grid,5.0,MWH,Electricity used for Energy Storage,2021
0240950,Kodiak,223,Kodiak Grid,37.2,DFO,Distillate Fuel Oil,2021
0241210,Kodiak Station,223,Kodiak Grid,9.0,WND,Wind,2021
0241210,Kodiak Station,223,Kodiak Grid,33.6,WAT,Water at Hydroelectric Turbine,2021
0241210,Kodiak Station,223,Kodiak Grid,5.0,MWH,Electricity used for Energy Storage,2021
0241210,Kodiak Station,223,Kodiak Grid,37.2,DFO,Distillate Fuel Oil,2021
0241280,Kokhanok,134,Kokhanok Grid,0.2,WND,Wind,2021
0241280,Kokhanok,134,Kokhanok Grid,0.6,DFO,Distillate Fuel Oil,2021
0241500,Koliganek,157,Koliganek Grid,0.7,DFO,Distillate Fuel Oil,2021
0241610,Kongiganak,176,Kongiganak Grid,0.5,WND,Wind,2021
0241610,Kongiganak,176,Kongiganak Grid,0.3,MWH,Electricity used for Energy Storage,2021
0241610,Kongiganak,176,Kongiganak Grid,1.9,DFO,Distillate Fuel Oil,2021
0241720,Kotlik,59,Kotlik Grid,1.4,DFO,Distillate Fuel Oil,2021
0241830,Kotzebue,135,Kotzebue Grid,3.3,WND,Wind,2021
0241830,Kotzebue,135,Kotzebue Grid,0.8,SUN,Solar,2021
0241830,Kotzebue,135,Kotzebue Grid,1.2,MWH,Electricity used for Energy Storage,2021
0241830,Kotzebue,135,Kotzebue Grid,11.8,DFO,Distillate Fuel Oil,2021
0241940,Koyuk,60,Koyuk Grid,1.0,DFO,Distillate Fuel Oil,2021
0242050,Koyukuk,136,Koyukuk Grid,0.1,DFO,Distillate Fuel Oil,2021
0242160,Kupreanof,217,SEAPA Grid,63.3,WAT,Water at Hydroelectric Turbine,2021
0242160,Kupreanof,217,SEAPA Grid,47.3,DFO,Distillate Fuel Oil,2021
0242380,Kwethluk,137,Kwethluk Grid,1.1,DFO,Distillate Fuel Oil,2021
0242490,Kwigillingok,138,Kwigillingok Grid,0.5,WND,Wind,2021
0242490,Kwigillingok,138,Kwigillingok Grid,0.3,MWH,Electricity used for Energy Storage,2021
0242490,Kwigillingok,138,Kwigillingok Grid,1.0,DFO,Distillate Fuel Oil,2021
0242805,Lake Louise,,,,,,
0242820,Lake Minchumina,,,,,,
0243040,Larsen Bay,139,Larsen Bay Grid,0.5,WAT,Water at Hydroelectric Turbine,2021
0243260,Lazy Mountain,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0243260,Lazy Mountain,215,Railbelt Grid,44.5,WND,Wind,2021
0243260,Lazy Mountain,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0243260,Lazy Mountain,215,Railbelt Grid,1.9,SUN,Solar,2021
0243260,Lazy Mountain,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0243260,Lazy Mountain,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0243260,Lazy Mountain,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0243260,Lazy Mountain,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0243260,Lazy Mountain,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0243260,Lazy Mountain,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0243810,Levelock,140,Levelock Grid,0.2,DFO,Distillate Fuel Oil,2021
0244030,Lime Village,141,Lime Village Grid,0.0,SUN,Solar,2021
0244580,Livengood,,,,,,
0245020,Loring,,,,,,
0245295,Lowell Point,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0245295,Lowell Point,215,Railbelt Grid,44.5,WND,Wind,2021
0245295,Lowell Point,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0245295,Lowell Point,215,Railbelt Grid,1.9,SUN,Solar,2021
0245295,Lowell Point,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0245295,Lowell Point,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0245295,Lowell Point,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0245295,Lowell Point,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0245295,Lowell Point,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0245295,Lowell Point,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0245460,Lower Kalskag,52,Upper Kalskag Grid,1.1,DFO,Distillate Fuel Oil,2021
0245700,Lutak,32,Upper Lynn Canal Grid,9.8,WAT,Water at Hydroelectric Turbine,2021
0245700,Lutak,32,Upper Lynn Canal Grid,14.9,DFO,Distillate Fuel Oil,2021
0246780,Manley Hot Springs,188,Manley Hot Springs Grid,0.2,DFO,Distillate Fuel Oil,2021
0246890,Manokotak,142,Manokotak Grid,0.6,DFO,Distillate Fuel Oil,2021
0247000,Marshall,61,Marshall Grid,1.2,DFO,Distillate Fuel Oil,2021
0245790,McCarthy,,,,,,
0246010,McGrath,143,McGrath Grid,1.6,DFO,Distillate Fuel Oil,2021
0247735,Meadow Lakes,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0247735,Meadow Lakes,215,Railbelt Grid,44.5,WND,Wind,2021
0247735,Meadow Lakes,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0247735,Meadow Lakes,215,Railbelt Grid,1.9,SUN,Solar,2021
0247735,Meadow Lakes,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0247735,Meadow Lakes,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0247735,Meadow Lakes,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0247735,Meadow Lakes,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0247735,Meadow Lakes,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0247735,Meadow Lakes,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0247990,Mekoryuk,62,Mekoryuk Grid,0.2,WND,Wind,2021
0247990,Mekoryuk,62,Mekoryuk Grid,0.7,DFO,Distillate Fuel Oil,2021
0248200,Mendeltna,216,Copper Valley Grid,5.3,WO,Waste Oil,2021
0248200,Mendeltna,216,Copper Valley Grid,18.5,WAT,Water at Hydroelectric Turbine,2021
0248200,Mendeltna,216,Copper Valley Grid,17.8,DFO,Distillate Fuel Oil,2021
0248540,Mentasta Lake,26,Slana Grid,1.1,DFO,Distillate Fuel Oil,2021
0248590,Mertarvik,196,Newtok Grid,0.4,DFO,Distillate Fuel Oil,2021
0248870,Metlakatla,225,Metlakatla Grid,5.2,WAT,Water at Hydroelectric Turbine,2021
0248870,Metlakatla,225,Metlakatla Grid,1.0,MWH,Electricity used for Energy Storage,2021
0248870,Metlakatla,225,Metlakatla Grid,3.3,DFO,Distillate Fuel Oil,2021
0249200,Mill Bay,223,Kodiak Grid,9.0,WND,Wind,2021
0249200,Mill Bay,223,Kodiak Grid,33.6,WAT,Water at Hydroelectric Turbine,2021
0249200,Mill Bay,223,Kodiak Grid,5.0,MWH,Electricity used for Energy Storage,2021
0249200,Mill Bay,223,Kodiak Grid,37.2,DFO,Distillate Fuel Oil,2021
0249530,Minto,63,Minto Grid,0.7,DFO,Distillate Fuel Oil,2021
0250080,Moose Creek,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0250080,Moose Creek,215,Railbelt Grid,44.5,WND,Wind,2021
0250080,Moose Creek,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0250080,Moose Creek,215,Railbelt Grid,1.9,SUN,Solar,2021
0250080,Moose Creek,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0250080,Moose Creek,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0250080,Moose Creek,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0250080,Moose Creek,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0250080,Moose Creek,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0250080,Moose Creek,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0250190,Moose Pass,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0250190,Moose Pass,215,Railbelt Grid,44.5,WND,Wind,2021
0250190,Moose Pass,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0250190,Moose Pass,215,Railbelt Grid,1.9,SUN,Solar,2021
0250190,Moose Pass,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0250190,Moose Pass,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0250190,Moose Pass,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0250190,Moose Pass,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0250190,Moose Pass,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0250190,Moose Pass,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0250800,Mosquito Lake,32,Upper Lynn Canal Grid,9.8,WAT,Water at Hydroelectric Turbine,2021
0250800,Mosquito Lake,32,Upper Lynn Canal Grid,14.9,DFO,Distillate Fuel Oil,2021
0251180,Mountain Village,75,Saint Marys Grid,0.9,WND,Wind,2021
0251180,Mountain Village,75,Saint Marys Grid,4.6,DFO,Distillate Fuel Oil,2021
0251455,Mud Bay,32,Upper Lynn Canal Grid,9.8,WAT,Water at Hydroelectric Turbine,2021
0251455,Mud Bay,32,Upper Lynn Canal Grid,14.9,DFO,Distillate Fuel Oil,2021
0251960,Nabesna,,,,,,
0252060,Naknek,150,Naknek Grid,16.5,DFO,Distillate Fuel Oil,2021
0252210,Nanwalek,,,,,,
0252390,Napakiak,34,Bethel Grid,0.9,WND,Wind,2021
0252390,Napakiak,34,Bethel Grid,12.9,DFO,Distillate Fuel Oil,2021
0252720,Napaskiak,153,Napaskiak Grid,0.6,DFO,Distillate Fuel Oil,2021
0252845,Naukati Bay,23,Prince of Wales Island Grid,11.5,WAT,Water at Hydroelectric Turbine,2021
0252845,Naukati Bay,23,Prince of Wales Island Grid,15.1,DFO,Distillate Fuel Oil,2021
0252915,Nelchina,216,Copper Valley Grid,5.3,WO,Waste Oil,2021
0252915,Nelchina,216,Copper Valley Grid,18.5,WAT,Water at Hydroelectric Turbine,2021
0252915,Nelchina,216,Copper Valley Grid,17.8,DFO,Distillate Fuel Oil,2021
0252940,Nelson Lagoon,156,Nelson Lagoon Grid,0.2,DFO,Distillate Fuel Oil,2021
0253050,Nenana,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0253050,Nenana,215,Railbelt Grid,44.5,WND,Wind,2021
0253050,Nenana,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0253050,Nenana,215,Railbelt Grid,1.9,SUN,Solar,2021
0253050,Nenana,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0253050,Nenana,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0253050,Nenana,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0253050,Nenana,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0253050,Nenana,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0253050,Nenana,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0253710,New Stuyahok,65,New Stuyahok Grid,1.2,DFO,Distillate Fuel Oil,2021
0253270,Newhalen,123,Newhalen Grid,0.8,WAT,Water at Hydroelectric Turbine,2021
0253270,Newhalen,123,Newhalen Grid,0.9,DFO,Distillate Fuel Oil,2021
0253820,Newtok,196,Newtok Grid,0.4,DFO,Distillate Fuel Oil,2021
0253930,Nightmute,88,Toksook Bay Grid,0.1,WND,Wind,2021
0253930,Nightmute,88,Toksook Bay Grid,2.7,DFO,Distillate Fuel Oil,2021
0254050,Nikiski,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0254050,Nikiski,215,Railbelt Grid,44.5,WND,Wind,2021
0254050,Nikiski,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0254050,Nikiski,215,Railbelt Grid,1.9,SUN,Solar,2021
0254050,Nikiski,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0254050,Nikiski,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0254050,Nikiski,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0254050,Nikiski,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0254050,Nikiski,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0254050,Nikiski,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0254085,Nikolaevsk,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0254085,Nikolaevsk,215,Railbelt Grid,44.5,WND,Wind,2021
0254085,Nikolaevsk,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0254085,Nikolaevsk,215,Railbelt Grid,1.9,SUN,Solar,2021
0254085,Nikolaevsk,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0254085,Nikolaevsk,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0254085,Nikolaevsk,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0254085,Nikolaevsk,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0254085,Nikolaevsk,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0254085,Nikolaevsk,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0254150,Nikolai,158,Nikolai Grid,0.2,DFO,Distillate Fuel Oil,2021
0254260,Nikolski,193,Nikolski Grid,,,,
0254480,Ninilchik,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0254480,Ninilchik,215,Railbelt Grid,44.5,WND,Wind,2021
0254480,Ninilchik,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0254480,Ninilchik,215,Railbelt Grid,1.9,SUN,Solar,2021
0254480,Ninilchik,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0254480,Ninilchik,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0254480,Ninilchik,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0254480,Ninilchik,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0254480,Ninilchik,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0254480,Ninilchik,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0254700,Noatak,66,Noatak Grid,1.3,DFO,Distillate Fuel Oil,2021
0254920,Nome,159,Nome Grid,1.8,WND,Wind,2021
0254920,Nome,159,Nome Grid,16.6,DFO,Distillate Fuel Oil,2021
0255030,Nondalton,123,Newhalen Grid,0.8,WAT,Water at Hydroelectric Turbine,2021
0255030,Nondalton,123,Newhalen Grid,0.9,DFO,Distillate Fuel Oil,2021
0255140,Noorvik,67,Noorvik Grid,0.0,SUN,Solar,2021
0255140,Noorvik,67,Noorvik Grid,1.6,DFO,Distillate Fuel Oil,2021
0255745,North Lakes,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0255745,North Lakes,215,Railbelt Grid,44.5,WND,Wind,2021
0255745,North Lakes,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0255745,North Lakes,215,Railbelt Grid,1.9,SUN,Solar,2021
0255745,North Lakes,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0255745,North Lakes,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0255745,North Lakes,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0255745,North Lakes,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0255745,North Lakes,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0255745,North Lakes,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0255910,North Pole,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0255910,North Pole,215,Railbelt Grid,44.5,WND,Wind,2021
0255910,North Pole,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0255910,North Pole,215,Railbelt Grid,1.9,SUN,Solar,2021
0255910,North Pole,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0255910,North Pole,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0255910,North Pole,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0255910,North Pole,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0255910,North Pole,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0255910,North Pole,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0256220,Northway,12,Northway Grid,1.1,DFO,Distillate Fuel Oil,2021
0256320,Nuiqsut,163,Nuiqsut Grid,2.2,NG,Natural Gas,2021
0256320,Nuiqsut,163,Nuiqsut Grid,2.2,DFO,Distillate Fuel Oil,2021
0256350,Nulato,68,Nulato Grid,1.0,DFO,Distillate Fuel Oil,2021
0256600,Nunam Iqua,167,Nunam Iqua Grid,1.7,DFO,Distillate Fuel Oil,2021
0256680,Nunapitchuk,55,Kasigluk Grid,0.3,WND,Wind,2021
0256680,Nunapitchuk,55,Kasigluk Grid,3.0,DFO,Distillate Fuel Oil,2021
0257340,Old Harbor,69,Old Harbor Grid,1.0,DFO,Distillate Fuel Oil,2021
0258330,Oscarville,34,Bethel Grid,0.9,WND,Wind,2021
0258330,Oscarville,34,Bethel Grid,12.9,DFO,Distillate Fuel Oil,2021
0258550,Ouzinkie,170,Ouzinkie Grid,0.1,WAT,Water at Hydroelectric Turbine,2021
0258550,Ouzinkie,170,Ouzinkie Grid,0.3,DFO,Distillate Fuel Oil,2021
0258660,Palmer,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0258660,Palmer,215,Railbelt Grid,44.5,WND,Wind,2021
0258660,Palmer,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0258660,Palmer,215,Railbelt Grid,1.9,SUN,Solar,2021
0258660,Palmer,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0258660,Palmer,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0258660,Palmer,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0258660,Palmer,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0258660,Palmer,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0258660,Palmer,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0259320,Paxson,226,Paxson Grid,,,,
0259540,Pedro Bay,171,Pedro Bay Grid,0.2,DFO,Distillate Fuel Oil,2021
0259650,Pelican,172,Pelican Grid,1.4,WAT,Water at Hydroelectric Turbine,2021
0259650,Pelican,172,Pelican Grid,1.0,DFO,Distillate Fuel Oil,2021
0260200,Perryville,155,Perryville Grid,0.0,WND,Wind,2021
0260200,Perryville,155,Perryville Grid,0.5,DFO,Distillate Fuel Oil,2021
0260310,Petersburg,217,SEAPA Grid,63.3,WAT,Water at Hydroelectric Turbine,2021
0260310,Petersburg,217,SEAPA Grid,47.3,DFO,Distillate Fuel Oil,2021
0260460,Petersville,,,,,,
0260640,Pilot Point,173,Pilot Point Grid,0.2,WND,Wind,2021
0260640,Pilot Point,173,Pilot Point Grid,0.3,DFO,Distillate Fuel Oil,2021
0260750,Pilot Station,70,Pilot Station Grid,1.5,DFO,Distillate Fuel Oil,2021
0260860,Pitkas Point,75,Saint Marys Grid,0.9,WND,Wind,2021
0260860,Pitkas Point,75,Saint Marys Grid,4.6,DFO,Distillate Fuel Oil,2021
0261080,Platinum,174,Platinum Grid,0.1,DFO,Distillate Fuel Oil,2021
0261120,Pleasant Valley,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0261120,Pleasant Valley,215,Railbelt Grid,44.5,WND,Wind,2021
0261120,Pleasant Valley,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0261120,Pleasant Valley,215,Railbelt Grid,1.9,SUN,Solar,2021
0261120,Pleasant Valley,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0261120,Pleasant Valley,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0261120,Pleasant Valley,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0261120,Pleasant Valley,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0261120,Pleasant Valley,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0261120,Pleasant Valley,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0261190,Point Baker,,,,,,
0261630,Point Hope,164,Point Hope Grid,3.1,DFO,Distillate Fuel Oil,2021
0261700,Point Lay,165,Point Lay Grid,2.4,DFO,Distillate Fuel Oil,2021
0261788,Point MacKenzie,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0261788,Point MacKenzie,215,Railbelt Grid,44.5,WND,Wind,2021
0261788,Point MacKenzie,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0261788,Point MacKenzie,215,Railbelt Grid,1.9,SUN,Solar,2021
0261788,Point MacKenzie,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0261788,Point MacKenzie,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0261788,Point MacKenzie,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0261788,Point MacKenzie,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0261788,Point MacKenzie,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0261788,Point MacKenzie,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0261825,Point Possession,,,,,,
0262125,Pope-Vannoy Landing,,,,,,
0262510,Port Alexander,,,,,,
0262620,Port Alsworth,183,Port Alsworth Grid,0.8,DFO,Distillate Fuel Oil,2021
0263170,Port Clarence,,,,,,
0263280,Port Graham,,,,,,
0263390,Port Heiden,175,Port Heiden Grid,0.7,DFO,Distillate Fuel Oil,2021
0263610,Port Lions,223,Kodiak Grid,9.0,WND,Wind,2021
0263610,Port Lions,223,Kodiak Grid,33.6,WAT,Water at Hydroelectric Turbine,2021
0263610,Port Lions,223,Kodiak Grid,5.0,MWH,Electricity used for Energy Storage,2021
0263610,Port Lions,223,Kodiak Grid,37.2,DFO,Distillate Fuel Oil,2021
0263870,Port Protection,,,,,,
0262285,Portage Creek,,,,,,
0264240,Primrose,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0264240,Primrose,215,Railbelt Grid,44.5,WND,Wind,2021
0264240,Primrose,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0264240,Primrose,215,Railbelt Grid,1.9,SUN,Solar,2021
0264240,Primrose,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0264240,Primrose,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0264240,Primrose,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0264240,Primrose,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0264240,Primrose,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0264240,Primrose,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0264380,Prudhoe Bay,224,Deadhorse Grid,33.2,NG,Natural Gas,2021
0264380,Prudhoe Bay,224,Deadhorse Grid,0.3,DFO,Distillate Fuel Oil,2021
0264600,Quinhagak,71,Quinhagak Grid,0.3,WND,Wind,2021
0264600,Quinhagak,71,Quinhagak Grid,1.3,DFO,Distillate Fuel Oil,2021
0264820,Rampart,177,Rampart Grid,0.3,DFO,Distillate Fuel Oil,2021
0264930,Red Devil,146,Red Devil Grid,,,,
0264980,Red Dog Mine,,,,,,
0265345,Ridgeway,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0265345,Ridgeway,215,Railbelt Grid,44.5,WND,Wind,2021
0265345,Ridgeway,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0265345,Ridgeway,215,Railbelt Grid,1.9,SUN,Solar,2021
0265345,Ridgeway,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0265345,Ridgeway,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0265345,Ridgeway,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0265345,Ridgeway,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0265345,Ridgeway,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0265345,Ridgeway,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0265590,Ruby,178,Ruby Grid,0.5,DFO,Distillate Fuel Oil,2021
0265700,Russian Mission,72,Russian Mission Grid,0.9,DFO,Distillate Fuel Oil,2021
0265800,Saint George,179,Saint George Grid,0.1,WND,Wind,2021
0265800,Saint George,179,Saint George Grid,0.8,DFO,Distillate Fuel Oil,2021
0266140,Saint Mary's,75,Saint Marys Grid,0.9,WND,Wind,2021
0266140,Saint Mary's,75,Saint Marys Grid,4.6,DFO,Distillate Fuel Oil,2021
0266360,Saint Michael,84,Stebbins Grid,2.8,DFO,Distillate Fuel Oil,2021
0266470,Saint Paul,180,Saint Paul Grid,0.2,WND,Wind,2021
0266470,Saint Paul,180,Saint Paul Grid,2.7,DFO,Distillate Fuel Oil,2021
0266510,Salamatof,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0266510,Salamatof,215,Railbelt Grid,44.5,WND,Wind,2021
0266510,Salamatof,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0266510,Salamatof,215,Railbelt Grid,1.9,SUN,Solar,2021
0266510,Salamatof,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0266510,Salamatof,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0266510,Salamatof,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0266510,Salamatof,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0266510,Salamatof,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0266510,Salamatof,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0266550,Salcha,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0266550,Salcha,215,Railbelt Grid,44.5,WND,Wind,2021
0266550,Salcha,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0266550,Salcha,215,Railbelt Grid,1.9,SUN,Solar,2021
0266550,Salcha,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0266550,Salcha,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0266550,Salcha,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0266550,Salcha,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0266550,Salcha,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0266550,Salcha,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0267020,Sand Point,187,Sand Point Grid,1.0,WND,Wind,2021
0267020,Sand Point,187,Sand Point Grid,2.9,DFO,Distillate Fuel Oil,2021
0267460,Savoonga,76,Savoonga Grid,0.2,WND,Wind,2021
0267460,Savoonga,76,Savoonga Grid,1.5,DFO,Distillate Fuel Oil,2021
0267570,Saxman,217,SEAPA Grid,63.3,WAT,Water at Hydroelectric Turbine,2021
0267570,Saxman,217,SEAPA Grid,47.3,DFO,Distillate Fuel Oil,2021
