reporting_entity_id,operator_id,pce_id,year,residential_rate,residential_rate_subsidized,commercial_rate,industrial_rate,transportation_rate,community_rate,other_rate,total_rate,source
121,6,331480,2021,0.54,0.26,0.54,,,,,0.54,PCE
122,99,332870,2001,,,0.00,,,,,0.00,PCE
122,99,332870,2002,0.26,0.15,0.26,,,,,0.25,PCE
122,99,332870,2003,0.52,0.29,0.52,,,,,0.51,PCE
122,99,332870,2004,0.62,0.37,0.62,,,,,0.62,PCE
122,99,332870,2005,0.64,0.36,0.64,,,,,0.63,PCE
122,99,332870,2006,0.64,0.28,,,,,,,PCE
122,99,332870,2007,0.68,0.32,0.68,,,,,0.66,PCE
122,99,332870,2008,0.75,0.37,0.75,,,,,0.74,PCE
122,99,332870,2009,0.80,0.40,0.80,,,,,0.79,PCE
122,99,332870,2010,0.80,0.35,0.80,,,,,0.79,PCE
122,99,332870,2011,0.80,0.31,0.80,,,,,0.79,PCE
122,99,332870,2012,0.80,0.22,0.80,,,,,0.78,PCE
122,99,332870,2013,0.80,0.20,0.80,,,,,0.79,PCE
122,99,332870,2014,0.80,0.23,0.80,,,,,0.79,PCE
122,99,332870,2015,0.80,0.26,0.80,,,,,0.78,PCE
122,99,332870,2016,0.80,0.36,,,,,,,PCE
122,99,332870,2017,0.80,0.37,,,,,,,PCE
122,99,332870,2018,0.80,0.37,0.80,,,,,0.79,PCE
122,99,332870,2019,0.80,0.33,0.80,,,,,0.79,PCE
123,6,331490,2001,,,0.00,,,,,0.00,PCE
123,6,331490,2002,0.26,0.14,0.26,,,,,0.26,PCE
123,6,331490,2003,0.45,0.22,0.45,,,,,0.45,PCE
123,6,331490,2004,0.44,0.24,0.44,,,,,0.44,PCE
123,6,331490,2005,0.47,0.27,0.47,,,,,0.47,PCE
123,6,331490,2006,0.48,0.21,0.48,,,,,0.48,PCE
123,6,331490,2007,0.45,0.18,0.45,,,,,0.45,PCE
123,6,331490,2008,0.50,0.15,0.26,,,,,0.19,PCE
123,6,331490,2009,0.54,0.18,0.54,,,,,0.54,PCE
123,6,331490,2010,0.51,0.21,0.51,,,,,0.51,PCE
123,6,331490,2011,0.52,0.21,0.52,,,,,0.52,PCE
123,6,331490,2012,0.57,0.21,0.57,,,,,0.57,PCE
123,6,331490,2013,0.55,0.20,0.55,,,,,0.55,PCE
123,6,331490,2014,0.55,0.20,0.55,,,,,0.54,PCE
123,6,331490,2015,0.56,0.22,0.56,,,,,0.56,PCE
123,6,331490,2016,0.53,0.23,0.53,,,,,0.53,PCE
123,6,331490,2017,0.51,0.24,0.51,,,,,0.51,PCE
123,6,331490,2018,0.50,0.25,0.50,,,,,0.50,PCE
123,6,331490,2019,0.54,0.27,0.54,,,,,0.54,PCE
123,6,331490,2020,0.56,0.28,0.56,,,,,0.56,PCE
123,6,331490,2021,0.52,0.27,0.52,,,,,0.52,PCE
124,65,332330,2001,,,0.00,,,,,0.00,PCE
124,65,332330,2002,0.29,0.18,0.29,,,,,0.29,PCE
124,65,332330,2003,0.50,0.30,0.50,,,,,0.50,PCE
124,65,332330,2004,0.50,0.26,0.50,,,,,0.50,PCE
124,65,332330,2005,0.50,0.24,0.50,,,,,0.50,PCE
124,65,332330,2006,0.50,0.16,0.50,,,,,0.50,PCE
124,65,332330,2007,0.50,0.15,0.50,,,,,0.50,PCE
124,65,332330,2008,0.64,0.27,0.64,,,,,0.64,PCE
124,65,332330,2009,0.80,0.41,0.80,,,,,0.80,PCE
124,65,332330,2010,0.80,0.28,0.80,,,,,0.80,PCE
124,65,332330,2011,0.80,0.23,0.80,,,,,0.80,PCE
124,65,332330,2012,0.87,0.22,,,,,,,PCE
124,65,332330,2013,0.90,0.25,,,,,,,PCE
124,65,332330,2014,0.90,0.28,0.90,,,,,0.90,PCE
124,65,332330,2015,0.90,0.37,0.90,,,,,0.89,PCE
124,65,332330,2016,0.90,0.46,0.90,,,,,0.85,PCE
124,65,332330,2017,0.90,0.52,0.90,,,,,0.84,PCE
124,65,332330,2018,0.90,0.41,0.90,,,,,0.82,PCE
125,96,332740,2001,,,0.00,,,,,0.00,PCE
125,96,332740,2002,0.23,0.13,0.23,,,,,0.23,PCE
125,96,332740,2003,0.40,0.21,0.40,,,,,0.40,PCE
125,96,332740,2004,0.40,0.23,0.40,,,,,0.40,PCE
125,96,332740,2005,0.40,0.21,,,,,,,PCE
125,96,332740,2006,0.42,0.14,,,,,,,PCE
125,96,332740,2007,0.50,0.15,0.50,,,,,0.50,PCE
125,96,332740,2008,0.58,0.20,0.58,,,,,0.58,PCE
125,96,332740,2009,0.60,0.27,0.60,,,,,0.60,PCE
125,96,332740,2010,0.60,0.34,0.60,,,,,0.60,PCE
125,96,332740,2011,0.60,0.20,0.60,,,,,0.60,PCE
125,96,332740,2012,0.60,0.14,,,,,,,PCE
125,96,332740,2013,0.60,0.14,,,,,,,PCE
125,96,332740,2014,0.66,0.16,0.66,,,,,0.66,PCE
125,96,332740,2015,0.75,0.15,0.75,,,,,0.75,PCE
125,96,332740,2016,0.75,0.16,0.75,,,,,0.75,PCE
125,96,332740,2017,0.75,0.17,0.75,,,,,0.75,PCE
125,96,332740,2018,0.75,0.18,0.75,,,,,0.75,PCE
125,96,332740,2019,0.75,0.19,0.75,,,,,0.75,PCE
125,96,332740,2020,0.75,0.20,0.75,,,,,0.75,PCE
126,6,331500,2001,,,0.00,,,,,0.00,PCE
126,6,331500,2002,0.31,0.16,,,,,,,PCE
126,6,331500,2003,0.56,0.25,,,,,,,PCE
126,6,331500,2004,0.53,0.26,0.53,,,,,0.53,PCE
126,6,331500,2005,0.53,0.29,0.53,,,,,0.53,PCE
126,6,331500,2006,0.65,0.29,0.65,,,,,0.65,PCE
126,6,331500,2007,0.66,0.28,0.66,,,,,0.66,PCE
126,6,331500,2008,0.74,0.31,0.74,,,,,0.74,PCE
126,6,331500,2009,0.78,0.19,0.78,,,,,0.78,PCE
126,6,331500,2010,0.87,0.30,0.87,,,,,0.87,PCE
126,6,331500,2011,0.74,0.22,0.74,,,,,0.74,PCE
126,6,331500,2012,0.81,0.23,0.81,,,,,0.81,PCE
126,6,331500,2013,0.87,0.22,0.87,,,,,0.87,PCE
126,6,331500,2014,0.88,0.22,0.88,,,,,0.88,PCE
126,6,331500,2015,0.87,0.23,0.87,,,,,0.87,PCE
126,6,331500,2016,0.82,0.23,0.82,,,,,0.82,PCE
126,6,331500,2017,0.77,0.23,0.77,,,,,0.77,PCE
126,6,331500,2018,0.79,0.25,0.79,,,,,0.79,PCE
126,6,331500,2019,0.81,0.25,0.81,,,,,0.81,PCE
126,6,331500,2020,0.93,0.27,0.93,,,,,0.93,PCE
126,6,331500,2021,0.91,0.28,0.91,,,,,0.91,PCE
127,66,332340,2001,,,0.00,,,,,0.00,PCE
127,66,332340,2002,0.11,0.09,0.11,,,,,0.11,PCE
127,66,332340,2003,0.21,0.17,0.21,,,,,0.21,PCE
127,66,332340,2004,0.21,0.17,0.21,,,,,0.21,PCE
127,66,332340,2005,0.23,0.16,0.23,,,,,0.23,PCE
127,66,332340,2006,0.26,0.16,0.26,,,,,0.26,PCE
127,66,332340,2007,0.28,0.14,0.28,,,,,0.28,PCE
127,66,332340,2008,0.33,0.17,0.33,,,,,0.33,PCE
127,66,332340,2009,0.37,0.19,,,,,,,PCE
127,66,332340,2010,0.36,0.20,,,,,,,PCE
127,66,332340,2011,0.36,0.19,0.36,,,,,0.36,PCE
127,66,332340,2012,0.36,0.19,0.36,,,,,0.36,PCE
127,66,332340,2013,0.37,0.20,0.37,,,,,0.37,PCE
127,66,332340,2014,0.39,0.21,0.39,,,,,0.39,PCE
127,66,332340,2015,0.40,0.23,0.40,,,,,0.40,PCE
127,66,332340,2016,0.36,0.24,0.36,,,,,0.36,PCE
127,66,332340,2017,0.34,0.24,0.34,,,,,0.34,PCE
127,66,332340,2018,0.36,0.27,0.36,,,,,0.36,PCE
127,66,332340,2019,0.35,0.23,0.35,,,,,0.35,PCE
127,66,332340,2020,0.37,0.26,0.37,,,,,0.37,PCE
127,66,332340,2021,0.36,0.28,0.36,,,,,0.36,PCE
128,6,331510,2001,,,0.00,,,,,0.00,PCE
128,6,331510,2002,0.25,0.14,,,,,,,PCE
128,6,331510,2003,0.45,0.22,,,,,,,PCE
128,6,331510,2004,0.46,0.24,0.46,,,,,0.46,PCE
128,6,331510,2005,0.49,0.27,0.49,,,,,0.49,PCE
128,6,331510,2006,0.53,0.22,0.53,,,,,0.53,PCE
128,6,331510,2007,0.53,0.22,0.53,,,,,0.53,PCE
128,6,331510,2008,0.57,0.16,0.57,,,,,0.57,PCE
128,6,331510,2009,0.69,0.20,0.69,,,,,0.69,PCE
128,6,331510,2010,0.58,0.22,0.58,,,,,0.58,PCE
128,6,331510,2011,0.61,0.21,0.61,,,,,0.61,PCE
128,6,331510,2012,0.65,0.22,0.65,,,,,0.65,PCE
128,6,331510,2013,0.65,0.21,0.65,,,,,0.65,PCE
128,6,331510,2014,0.66,0.21,0.66,,,,,0.66,PCE
128,6,331510,2015,0.68,0.22,0.68,,,,,0.68,PCE
128,6,331510,2016,0.60,0.22,0.60,,,,,0.60,PCE
128,6,331510,2017,0.51,0.22,0.51,,,,,0.51,PCE
128,6,331510,2018,0.52,0.24,0.52,,,,,0.52,PCE
128,6,331510,2019,0.56,0.24,0.56,,,,,0.56,PCE
128,6,331510,2020,0.58,0.26,0.58,,,,,0.58,PCE
128,6,331510,2021,0.54,0.26,0.54,,,,,0.54,PCE
129,5,331180,2001,,,0.00,,,,,0.00,PCE
129,5,331180,2002,0.25,0.16,0.25,,,,,0.25,PCE
129,5,331180,2003,0.38,0.19,0.38,,,,,0.38,PCE
129,5,331180,2004,0.42,0.21,0.42,,,,,0.42,PCE
129,5,331180,2005,0.48,0.24,0.48,,,,,0.48,PCE
129,5,331180,2006,0.56,0.23,0.56,,,,,0.56,PCE
129,5,331180,2007,0.49,0.19,0.49,,,,,0.49,PCE
129,5,331180,2008,0.63,0.24,0.63,,,,,0.63,PCE
129,5,331180,2009,0.48,0.18,0.48,,,,,0.48,PCE
129,5,331180,2010,0.58,0.19,0.58,,,,,0.58,PCE
129,5,331180,2011,0.67,0.19,0.67,,,,,0.67,PCE
129,5,331180,2012,0.68,0.20,0.68,,,,,0.68,PCE
129,5,331180,2013,0.71,0.22,0.71,,,,,0.71,PCE
129,5,331180,2014,0.69,0.24,0.69,,,,,0.69,PCE
129,5,331180,2015,0.65,0.30,0.65,,,,,0.65,PCE
129,5,331180,2016,0.56,0.31,0.56,,,,,0.56,PCE
129,5,331180,2017,0.59,0.31,0.59,,,,,0.59,PCE
129,5,331180,2018,0.69,0.31,0.69,,,,,0.69,PCE
129,5,331180,2019,0.63,0.31,0.63,,,,,0.63,PCE
129,5,331180,2020,0.57,0.31,0.57,,,,,0.57,PCE
129,5,331180,2021,0.68,0.36,0.68,,,,,0.68,PCE
130,67,332380,2001,,,0.00,,,,,0.00,PCE
130,67,332380,2002,0.09,0.08,0.09,,,,,0.08,PCE
130,67,332380,2003,0.15,0.13,0.15,,,,,0.14,PCE
130,67,332380,2004,0.15,0.13,0.15,,,,,0.14,PCE
130,67,332380,2005,0.15,0.13,,,,,,,PCE
130,67,332380,2006,0.15,0.12,,,,,,,PCE
130,67,332380,2007,0.15,0.12,0.15,,,,,0.14,PCE
130,67,332380,2008,0.15,0.13,0.15,,,,,0.14,PCE
130,67,332380,2009,0.16,0.14,0.16,,,,,0.16,PCE
130,67,332380,2010,0.15,0.15,0.15,,,,,0.14,PCE
130,67,332380,2011,0.15,0.15,0.15,,,,,0.15,PCE
130,67,332380,2012,0.08,0.08,0.08,,,,,0.08,PCE
130,67,332380,2013,0.08,0.08,0.08,,,,,0.08,PCE
130,67,332380,2014,0.08,0.08,0.08,,,,,0.08,PCE
130,67,332380,2015,0.08,0.08,0.08,,,,,0.08,PCE
130,67,332380,2016,0.08,0.08,0.08,,,,,0.08,PCE
130,67,332380,2017,0.09,0.08,0.09,,,,,0.09,PCE
130,67,332380,2018,0.08,0.08,0.08,,,,,0.08,PCE
130,67,332380,2019,0.08,0.08,0.08,,,,,0.08,PCE
130,67,332380,2020,0.10,0.10,0.10,,,,,0.10,PCE
130,67,332380,2021,0.09,0.09,0.09,,,,,0.09,PCE
131,6,331520,2001,,,0.00,,,,,0.00,PCE
131,6,331520,2002,0.24,0.14,,,,,,,PCE
131,6,331520,2003,0.44,0.22,,,,,,,PCE
131,6,331520,2004,0.44,0.24,0.44,,,,,0.44,PCE
131,6,331520,2005,0.46,0.27,0.46,,,,,0.46,PCE
131,6,331520,2006,0.52,0.22,0.52,,,,,0.52,PCE
131,6,331520,2007,0.56,0.22,0.56,,,,,0.56,PCE
131,6,331520,2008,0.56,0.17,0.56,,,,,0.56,PCE
131,6,331520,2009,0.62,0.19,0.62,,,,,0.62,PCE
131,6,331520,2010,0.52,0.21,0.52,,,,,0.52,PCE
131,6,331520,2011,0.53,0.21,0.53,,,,,0.53,PCE
131,6,331520,2012,0.62,0.22,0.62,,,,,0.62,PCE
131,6,331520,2013,0.61,0.20,0.61,,,,,0.61,PCE
131,6,331520,2014,0.63,0.21,0.63,,,,,0.63,PCE
131,6,331520,2015,0.63,0.22,0.63,,,,,0.63,PCE
131,6,331520,2016,0.53,0.22,0.53,,,,,0.53,PCE
131,6,331520,2017,0.51,0.22,,,,,,0.51,PCE
131,6,331520,2018,0.54,0.24,,,,,,0.54,PCE
131,6,331520,2019,0.60,0.24,,,,,,0.60,PCE
131,6,331520,2020,0.54,0.25,,,,,,0.54,PCE
131,6,331520,2021,0.53,0.26,,,,,,0.53,PCE
132,68,332420,2001,,,0.00,,,,,0.00,PCE
132,68,332420,2002,0.20,0.13,0.20,,,,,0.20,PCE
132,68,332420,2003,0.35,0.20,0.35,,,,,0.33,PCE
132,68,332420,2004,0.35,0.20,0.35,,,,,0.33,PCE
132,68,332420,2005,0.35,0.21,0.35,,,,,0.35,PCE
132,68,332420,2006,0.35,0.18,0.35,,,,,0.35,PCE
132,68,332420,2007,0.36,0.15,,,,,,,PCE
132,68,332420,2008,0.47,0.19,,,,,,,PCE
132,68,332420,2009,0.53,0.25,0.53,,,,,0.53,PCE
132,68,332420,2010,0.53,0.30,0.53,,,,,0.52,PCE
132,68,332420,2011,0.53,0.26,0.53,,,,,0.52,PCE
132,68,332420,2012,0.53,0.20,0.53,,,,,0.52,PCE
132,68,332420,2013,0.53,0.20,0.53,,,,,0.52,PCE
132,68,332420,2014,0.53,0.19,0.53,,,,,0.52,PCE
132,68,332420,2015,0.53,0.20,0.53,,,,,0.52,PCE
132,68,332420,2016,0.42,0.20,0.42,,,,,0.42,PCE
132,68,332420,2017,0.39,0.20,0.39,,,,,0.39,PCE
132,68,332420,2018,0.41,0.21,0.41,,,,,0.40,PCE
132,68,332420,2019,0.45,0.23,0.45,,,,,0.45,PCE
132,68,332420,2020,0.45,0.25,0.45,,,,,0.45,PCE
132,68,332420,2021,0.42,0.25,0.42,,,,,0.42,PCE
133,6,331530,2001,,,0.00,,,,,0.00,PCE
133,6,331530,2002,0.22,0.13,,,,,,,PCE
133,6,331530,2003,0.40,0.21,,,,,,,PCE
133,6,331530,2004,0.43,0.24,0.43,,,,,0.43,PCE
133,6,331530,2005,0.46,0.27,0.46,,,,,0.46,PCE
133,6,331530,2006,0.47,0.21,0.33,,,,,0.33,PCE
133,6,331530,2007,0.46,0.21,0.46,,,,,0.46,PCE
133,6,331530,2008,0.44,0.15,0.44,,,,,0.44,PCE
133,6,331530,2009,0.54,0.18,,,,,,,PCE
133,6,331530,2010,0.53,0.22,,,,,,,PCE
133,6,331530,2011,0.53,0.21,,,,,,,PCE
133,6,331530,2012,0.58,0.21,0.58,,,,,0.58,PCE
133,6,331530,2013,0.57,0.20,0.57,,,,,0.57,PCE
133,6,331530,2014,0.56,0.20,0.56,,,,,0.56,PCE
133,6,331530,2015,0.59,0.23,0.59,,,,,0.59,PCE
133,6,331530,2016,0.52,0.23,0.52,,,,,0.52,PCE
133,6,331530,2017,0.49,0.23,,,,,,,PCE
133,6,331530,2018,0.50,0.25,,,,,,,PCE
133,6,331530,2019,0.52,0.25,0.52,,,,,0.52,PCE
133,6,331530,2020,0.55,0.27,0.55,,,,,0.55,PCE
133,6,331530,2021,0.51,0.27,0.51,,,,,0.51,PCE
134,6,331540,2002,0.24,0.13,,,,,,,PCE
134,6,331540,2003,0.39,0.21,0.39,,,,,0.39,PCE
134,6,331540,2004,0.44,0.24,0.44,,,,,0.44,PCE
134,6,331540,2005,0.49,0.27,0.49,,,,,0.49,PCE
134,6,331540,2006,0.54,0.22,0.54,,,,,0.54,PCE
134,6,331540,2007,0.56,0.22,0.56,,,,,0.56,PCE
134,6,331540,2008,0.51,0.15,0.51,,,,,0.51,PCE
134,6,331540,2009,0.60,0.19,0.60,,,,,0.60,PCE
134,6,331540,2010,0.50,0.18,0.50,,,,,0.50,PCE
134,6,331540,2011,0.58,0.21,0.58,,,,,0.58,PCE
134,6,331540,2012,0.62,0.22,0.62,,,,,0.62,PCE
134,6,331540,2013,0.63,0.20,0.63,,,,,0.62,PCE
134,6,331540,2014,0.62,0.20,0.62,,,,,0.61,PCE
134,6,331540,2015,0.59,0.22,0.59,,,,,0.59,PCE
134,6,331540,2016,0.48,0.22,0.48,,,,,0.48,PCE
134,6,331540,2017,0.48,0.22,,,,,,,PCE
134,6,331540,2018,0.55,0.24,,,,,,,PCE
134,6,331540,2019,0.59,0.24,,,,,,0.59,PCE
134,6,331540,2020,0.55,0.26,,,,,,0.55,PCE
134,6,331540,2021,0.52,0.26,,,,,,0.52,PCE
135,70,332440,2001,,,0.00,,,,,0.00,PCE
135,70,332440,2002,0.20,0.14,0.20,,,,,0.20,PCE
135,70,332440,2003,0.34,0.21,0.34,,,,,0.34,PCE
135,70,332440,2004,0.34,0.21,0.34,,,,,0.34,PCE
135,70,332440,2005,0.35,0.20,,,,,,,PCE
135,70,332440,2006,0.38,0.21,,,,,,,PCE
135,70,332440,2007,0.36,0.20,0.36,,,,,0.35,PCE
135,70,332440,2008,0.37,0.17,0.37,,,,,0.36,PCE
135,70,332440,2009,0.40,0.21,0.40,,,,,0.40,PCE
135,70,332440,2010,0.39,0.21,0.39,,,,,0.39,PCE
135,70,332440,2011,0.43,0.22,0.43,,,,,0.43,PCE
135,70,332440,2012,0.45,0.19,0.45,,,,,0.45,PCE
135,70,332440,2013,0.41,0.17,0.41,,,,,0.41,PCE
135,70,332440,2014,0.47,0.20,0.47,,,,,0.47,PCE
135,70,332440,2015,0.37,0.18,,,,,,,PCE
135,70,332440,2016,0.38,0.22,,,,,,,PCE
135,70,332440,2017,0.39,0.25,0.39,,,,,0.39,PCE
135,70,332440,2018,0.43,0.30,0.43,,,,,0.43,PCE
135,70,332440,2019,0.42,0.29,0.42,,,,,0.42,PCE
135,70,332440,2020,0.40,0.31,0.40,,,,,0.40,PCE
135,70,332440,2021,0.40,0.26,0.40,,,,,0.40,PCE
136,71,332450,2001,,,0.00,,,,,0.00,PCE
136,71,332450,2002,0.35,0.23,0.35,,,,,0.35,PCE
136,71,332450,2003,0.60,0.38,0.60,,,,,0.59,PCE
136,71,332450,2004,0.60,0.32,0.60,,,,,0.60,PCE
136,71,332450,2005,0.60,0.32,0.60,,,,,0.60,PCE
136,71,332450,2006,0.60,0.24,0.60,,,,,0.60,PCE
136,71,332450,2007,0.60,0.24,0.60,,,,,0.60,PCE
136,71,332450,2008,0.68,0.23,0.68,,,,,0.68,PCE
136,71,332450,2009,0.91,0.49,0.91,,,,,0.91,PCE
136,71,332450,2010,0.91,0.49,0.91,,,,,0.91,PCE
136,71,332450,2011,0.91,0.45,0.91,,,,,0.91,PCE
136,71,332450,2012,0.91,0.41,0.91,,,,,0.91,PCE
136,71,332450,2013,0.91,0.34,0.91,,,,,0.91,PCE
136,71,332450,2014,0.91,0.39,0.91,,,,,0.91,PCE
136,71,332450,2015,0.91,0.47,0.91,,,,,0.91,PCE
136,71,332450,2016,0.89,0.51,0.89,,,,,0.89,PCE
136,71,332450,2017,0.81,0.46,0.81,,,,,0.81,PCE
136,71,332450,2018,0.82,0.44,,,,,,,PCE
136,71,332450,2020,0.82,0.50,0.82,,,,,0.82,PCE
136,71,332450,2021,0.82,0.52,0.82,,,,,0.82,PCE
137,72,332460,2009,0.36,0.13,0.36,,,,,0.36,PCE
137,72,332460,2010,0.44,0.19,0.44,,,,,0.43,PCE
137,72,332460,2011,0.69,0.31,0.69,,,,,0.68,PCE
137,72,332460,2012,0.70,0.16,0.70,,,,,0.70,PCE
137,72,332460,2013,0.61,0.20,0.61,,,,,0.61,PCE
137,72,332460,2014,0.54,0.25,0.54,,,,,0.50,PCE
137,72,332460,2015,0.47,0.23,0.47,,,,,0.44,PCE
137,72,332460,2016,0.47,0.24,0.47,,,,,0.39,PCE
137,72,332460,2019,0.34,,0.22,,,,,0.27,EIA861
137,72,332460,2020,,,,,,,,0.30,EIA861S
138,73,332470,2001,,,0.00,,,,,0.00,PCE
138,73,332470,2002,0.18,0.12,0.18,,,,,0.17,PCE
138,73,332470,2003,0.30,0.18,0.30,,,,,0.29,PCE
138,73,332470,2004,0.30,0.18,0.30,,,,,0.27,PCE
138,73,332470,2009,0.55,0.40,0.55,,,,,0.53,PCE
138,73,332470,2010,0.80,0.59,0.80,,,,,0.77,PCE
138,73,332470,2011,0.95,0.71,0.95,,,,,0.90,PCE
138,73,332470,2012,0.95,0.66,0.95,,,,,0.91,PCE
138,73,332470,2013,0.95,0.62,0.95,,,,,0.91,PCE
138,73,332470,2015,0.95,0.63,0.95,,,,,0.92,PCE
138,73,332470,2019,0.95,0.73,,,,,,,PCE
139,74,332480,2002,0.20,0.14,0.20,,,,,0.20,PCE
139,74,332480,2003,0.35,0.20,0.35,,,,,0.35,PCE
139,74,332480,2004,0.35,0.18,0.35,,,,,0.35,PCE
139,74,332480,2005,0.35,0.18,0.35,,,,,0.35,PCE
139,74,332480,2006,0.35,0.14,0.35,,,,,0.35,PCE
139,74,332480,2007,0.47,0.21,0.47,,,,,0.47,PCE
139,74,332480,2008,0.50,0.16,0.50,,,,,0.50,PCE
139,74,332480,2009,0.50,0.13,0.50,,,,,0.50,PCE
139,74,332480,2010,0.50,0.14,0.50,,,,,0.50,PCE
139,74,332480,2011,0.50,0.14,0.50,,,,,0.50,PCE
139,74,332480,2012,0.50,0.14,0.50,,,,,0.50,PCE
139,74,332480,2013,0.50,0.15,0.50,,,,,0.50,PCE
139,74,332480,2014,0.55,0.21,0.55,,,,,0.55,PCE
139,74,332480,2015,0.60,0.26,,,,,,,PCE
139,74,332480,2016,0.60,0.26,0.60,,,,,0.60,PCE
139,74,332480,2017,0.60,0.29,0.60,,,,,0.60,PCE
139,74,332480,2018,0.60,0.31,0.60,,,,,0.60,PCE
139,74,332480,2019,0.60,0.21,,,,,,,PCE
139,74,332480,2020,0.60,0.20,0.60,,,,,0.60,PCE
139,74,332480,2021,0.60,0.20,0.60,,,,,0.60,PCE
140,6,331550,2001,,,0.00,,,,,0.00,PCE
140,6,331550,2002,0.22,0.12,0.22,,,,,0.22,PCE
140,6,331550,2003,0.41,0.21,0.41,,,,,0.41,PCE
140,6,331550,2004,0.42,0.24,0.42,,,,,0.42,PCE
140,6,331550,2005,0.45,0.26,0.45,,,,,0.45,PCE
140,6,331550,2006,0.48,0.21,0.48,,,,,0.48,PCE
140,6,331550,2007,0.47,0.21,0.47,,,,,0.47,PCE
140,6,331550,2008,0.53,0.16,0.53,,,,,0.53,PCE
140,6,331550,2009,0.62,0.19,0.62,,,,,0.62,PCE
140,6,331550,2010,0.53,0.21,0.53,,,,,0.53,PCE
140,6,331550,2011,0.54,0.21,0.54,,,,,0.54,PCE
140,6,331550,2012,0.60,0.21,0.60,,,,,0.60,PCE
140,6,331550,2013,0.59,0.20,0.59,,,,,0.59,PCE
140,6,331550,2014,0.61,0.20,0.60,,,,,0.60,PCE
140,6,331550,2015,0.58,0.22,0.58,,,,,0.58,PCE
140,6,331550,2016,0.49,0.22,0.49,,,,,0.49,PCE
140,6,331550,2017,0.50,0.22,,,,,,,PCE
140,6,331550,2018,0.54,0.24,,,,,,,PCE
140,6,331550,2019,0.57,0.24,0.57,,,,,0.57,PCE
140,6,331550,2020,0.55,0.25,0.55,,,,,0.55,PCE
140,6,331550,2021,0.51,0.26,0.51,,,,,0.51,PCE
141,6,331560,2001,,,0.00,,,,,0.00,PCE
141,6,331560,2002,0.23,0.13,0.23,,,,,0.23,PCE
141,6,331560,2003,0.41,0.21,0.41,,,,,0.41,PCE
141,6,331560,2004,0.42,0.23,0.42,,,,,0.42,PCE
141,6,331560,2005,0.44,0.26,0.44,,,,,0.44,PCE
141,6,331560,2006,0.48,0.21,0.48,,,,,0.48,PCE
141,6,331560,2007,0.49,0.23,0.49,,,,,0.49,PCE
141,6,331560,2008,0.51,0.16,0.51,,,,,0.51,PCE
141,6,331560,2009,0.61,0.18,0.61,,,,,0.61,PCE
141,6,331560,2010,0.58,0.28,0.58,,,,,0.58,PCE
141,6,331560,2011,0.49,0.21,0.49,,,,,0.49,PCE
141,6,331560,2012,0.58,0.21,0.58,,,,,0.58,PCE
141,6,331560,2013,0.59,0.20,0.59,,,,,0.59,PCE
141,6,331560,2014,0.60,0.20,0.60,,,,,0.60,PCE
141,6,331560,2015,0.58,0.22,0.58,,,,,0.58,PCE
141,6,331560,2016,0.52,0.22,0.52,,,,,0.52,PCE
141,6,331560,2017,0.50,0.22,,,,,,,PCE
141,6,331560,2018,0.53,0.24,,,,,,,PCE
141,6,331560,2019,0.57,0.24,,,,,,0.57,PCE
141,6,331560,2020,0.38,0.25,,,,,,0.38,PCE
141,6,331560,2021,0.45,0.26,,,,,,0.45,PCE
142,75,332490,2001,,,0.00,,,,,0.00,PCE
142,75,332490,2002,0.29,0.17,0.29,,,,,0.27,PCE
142,75,332490,2003,0.50,0.24,0.50,,,,,0.47,PCE
142,75,332490,2004,0.50,0.22,0.50,,,,,0.48,PCE
142,75,332490,2005,0.50,0.20,0.50,,,,,0.48,PCE
142,75,332490,2006,0.50,0.14,0.50,,,,,0.47,PCE
142,75,332490,2007,0.50,0.15,0.50,,,,,0.48,PCE
142,75,332490,2008,0.50,0.13,0.50,,,,,0.49,PCE
142,75,332490,2009,0.50,0.13,,,,,,,PCE
142,76,332490,2017,0.95,0.95,0.95,,,,,0.94,PCE
143,67,332390,2001,,,0.00,,,,,0.00,PCE
143,67,332390,2002,0.09,0.08,0.09,,,,,0.08,PCE
143,67,332390,2003,0.15,0.13,0.15,,,,,0.14,PCE
143,67,332390,2004,0.15,0.13,0.15,,,,,0.14,PCE
143,67,332390,2005,0.15,0.13,,,,,,,PCE
143,67,332390,2006,0.15,0.12,,,,,,,PCE
143,67,332390,2007,0.15,0.12,0.15,,,,,0.14,PCE
143,67,332390,2008,0.15,0.13,0.15,,,,,0.14,PCE
143,67,332390,2009,0.18,0.16,0.18,,,,,0.17,PCE
143,67,332390,2010,0.17,0.16,0.17,,,,,0.15,PCE
143,67,332390,2011,0.15,0.14,0.15,,,,,0.15,PCE
143,67,332390,2012,0.15,0.14,0.15,,,,,0.15,PCE
143,67,332390,2013,0.15,0.14,0.15,,,,,0.15,PCE
143,67,332390,2014,0.15,0.15,0.15,,,,,0.15,PCE
143,67,332390,2015,0.17,0.17,0.17,,,,,0.17,PCE
143,67,332390,2016,0.15,0.15,0.15,,,,,0.15,PCE
143,67,332390,2017,0.21,0.21,0.21,,,,,0.21,PCE
143,67,332390,2018,0.25,0.25,0.25,,,,,0.25,PCE
143,67,332390,2019,0.22,0.22,0.22,,,,,0.22,PCE
143,67,332390,2020,0.21,0.21,0.21,,,,,0.21,PCE
143,67,332390,2021,0.15,0.15,0.15,,,,,0.15,PCE
