community_fips_code,year,month,monthly_hdd_sum
0252940,2023,5,744
0252940,2023,6,514
0252940,2023,7,373
0252940,2023,8,348
0252940,2023,9,493
0252940,2023,10,678
0252940,2023,11,839
0252940,2023,12,1198
0252940,2024,1,1149
0252940,2024,2,976
0252940,2024,3,1151
0252940,2024,4,891
0252940,2024,5,779
0252940,2024,6,511
0252940,2024,7,393
0252940,2024,8,389
0252940,2024,9,483
0252940,2024,10,740
0252940,2024,11,883
0252940,2024,12,896
0253050,2017,1,2172
0253050,2017,2,1731
0253050,2017,3,2037
0253050,2017,4,912
0253050,2017,5,467
0253050,2017,6,142
0253050,2017,7,29
0253050,2017,8,242
0253050,2017,9,526
0253050,2017,10,1024
0253050,2017,11,1612
0253050,2017,12,1494
0253050,2018,1,2036
0253050,2018,2,1537
0253050,2018,3,1458
0253050,2018,4,1041
0253050,2018,5,488
0253050,2018,6,195
0253050,2018,7,67
0253050,2018,8,281
0253050,2018,9,520
0253050,2018,10,943
0253050,2018,11,1542
0253050,2018,12,1959
0253050,2019,1,2074
0253050,2019,2,1505
0253050,2019,3,1086
0253050,2019,4,861
0253050,2019,5,378
0253050,2019,6,99
0253050,2019,7,28
0253050,2019,8,272
0253050,2019,9,498
0253050,2019,10,1016
0253050,2019,11,1500
0253050,2019,12,2085
0253050,2020,1,2503
0253050,2020,2,1987
0253050,2020,3,1652
0253050,2020,4,942
0253050,2020,5,386
0253050,2020,6,167
0253050,2020,7,131
0253050,2020,8,184
0253050,2020,9,538
0253050,2020,10,1133
0253050,2020,11,1771
0253050,2020,12,1848
0253050,2021,1,1837
0253050,2021,2,2028
0253050,2021,3,1782
0253050,2021,4,1126
0253050,2021,5,500
0253050,2021,6,142
0253050,2021,7,100
0253050,2021,8,342
0253050,2021,9,680
0253050,2021,10,1102
0253050,2021,11,1919
0253050,2021,12,1878
0253050,2022,1,2156
0253050,2022,2,1794
0253050,2022,3,1566
0253050,2022,4,1102
0253050,2022,5,541
0253050,2022,6,171
0253050,2022,7,169
0253050,2022,8,286
0253050,2022,9,583
0253050,2022,10,1196
0253050,2022,11,1634
0253050,2022,12,2058
0253050,2023,1,1995
0253050,2023,2,1801
0253050,2023,3,1656
0253050,2023,4,1340
0253050,2023,5,504
0253050,2023,6,223
0253050,2023,7,71
0253050,2023,8,195
0253050,2023,9,660
0253050,2023,10,1204
0253050,2023,11,1426
0253050,2023,12,2068
0253050,2024,1,2168
0253050,2024,2,1631
0253050,2024,3,1574
0253050,2024,4,898
0253050,2024,5,532
0253050,2024,6,93
0253050,2024,7,186
0253050,2024,8,324
0253050,2024,9,588
0253050,2024,10,1207
0253050,2024,11,1779
0253050,2024,12,1731
0253270,2017,1,1657
0253270,2017,2,1338
0253270,2017,3,1700
0253270,2017,4,773
0253270,2017,5,582
0253270,2017,6,330
0253270,2017,7,185
0253270,2017,8,303
0253270,2017,9,481
0253270,2017,10,798
0253270,2017,11,1126
0253270,2017,12,1004
0253270,2018,1,1439
0253270,2018,2,1109
0253270,2018,3,1184
0253270,2018,4,800
0253270,2018,5,614
0253270,2018,6,332
0253270,2018,7,200
0253270,2018,8,294
0253270,2018,9,386
0253270,2018,10,642
0253270,2018,11,955
0253270,2018,12,1358
0253270,2019,1,1246
0253270,2019,2,1000
0253270,2019,3,867
0253270,2019,4,811
0253270,2019,5,535
0253270,2019,6,220
0253270,2019,7,84
0253270,2019,8,152
0253270,2019,9,395
0253270,2019,10,756
0253270,2019,11,881
0253270,2019,12,1380
0253270,2020,1,2049
0253270,2020,2,1374
0253270,2020,3,1370
0253270,2020,4,820
0253270,2020,5,515
0253270,2020,6,365
0253270,2020,7,182
0253270,2020,8,235
0253270,2020,9,483
0253270,2020,10,801
0253270,2020,11,1156
0253270,2020,12,1209
0253270,2021,1,1203
0253270,2021,2,1229
0253270,2021,3,1370
0253270,2021,4,932
0253270,2021,5,595
0253270,2021,6,370
0253270,2021,7,250
0253270,2021,8,329
0253270,2021,9,591
0253270,2021,10,901
0253270,2021,11,1727
0253270,2021,12,1415
0253270,2022,1,1554
0253270,2022,2,1016
0253270,2022,3,1084
0253270,2022,4,845
0253270,2022,5,527
0253270,2022,6,233
0253270,2022,7,266
0253270,2022,8,316
0253270,2022,9,508
0253270,2022,10,853
0253270,2022,11,1132
0253270,2022,12,1369
0253270,2023,1,1208
0253270,2023,2,1266
0253270,2023,3,1300
0253270,2023,4,1136
0253270,2023,5,654
0253270,2023,6,392
0253270,2023,7,249
0253270,2023,8,254
0253270,2023,9,567
0253270,2023,10,874
0253270,2023,11,1121
0253270,2023,12,1551
0253270,2024,1,1555
0253270,2024,2,1147
0253270,2024,3,1315
0253270,2024,4,935
0253270,2024,5,706
0253270,2024,6,335
0253270,2024,7,290
0253270,2024,8,353
0253270,2024,9,502
0253270,2024,10,911
0253270,2024,11,1240
0253270,2024,12,979
0253710,2017,1,1724
0253710,2017,2,1466
0253710,2017,3,1726
0253710,2017,4,790
0253710,2017,5,600
0253710,2017,6,315
0253710,2017,7,193
0253710,2017,8,316
0253710,2017,9,526
0253710,2017,10,846
0253710,2017,11,1216
0253710,2017,12,1113
0253710,2018,1,1485
0253710,2018,2,1086
0253710,2018,3,1182
0253710,2018,4,858
0253710,2018,5,651
0253710,2018,6,349
0253710,2018,7,243
0253710,2018,8,328
0253710,2018,9,400
0253710,2018,10,660
0253710,2018,11,998
0253710,2018,12,1462
0253710,2019,1,1264
0253710,2019,2,972
0253710,2019,3,932
0253710,2019,4,880
0253710,2019,5,565
0253710,2019,6,245
0253710,2019,7,137
0253710,2019,8,208
0253710,2019,9,439
0253710,2019,10,790
0253710,2019,11,953
0253710,2019,12,1481
0253710,2020,1,2042
0253710,2020,2,1414
0253710,2020,3,1403
0253710,2020,4,823
0253710,2020,5,544
0253710,2020,6,395
0253710,2020,7,237
0253710,2020,8,277
0253710,2020,9,545
0253710,2020,10,850
0253710,2020,11,1186
0253710,2020,12,1301
0253710,2021,1,1336
0253710,2021,2,1272
0253710,2021,3,1446
0253710,2021,4,987
0253710,2021,5,641
0253710,2021,6,416
0253710,2021,7,315
0253710,2021,8,384
0253710,2021,9,643
0253710,2021,10,970
0253710,2021,11,1815
0253710,2021,12,1425
0253710,2022,1,1587
0253710,2022,2,1099
0253710,2022,3,1182
0253710,2022,4,914
0253710,2022,5,584
0253710,2022,6,256
0253710,2022,7,307
0253710,2022,8,350
0253710,2022,9,532
0253710,2022,10,893
0253710,2022,11,1171
0253710,2022,12,1420
0253710,2023,1,1314
0253710,2023,2,1353
0253710,2023,3,1327
0253710,2023,4,1192
0253710,2023,5,702
0253710,2023,6,406
0253710,2023,7,280
0253710,2023,8,296
0253710,2023,9,582
0253710,2023,10,903
0253710,2023,11,1133
0253710,2023,12,1609
0253710,2024,1,1516
0253710,2024,2,1179
0253710,2024,3,1366
0253710,2024,4,977
0253710,2024,5,755
0253710,2024,6,356
0253710,2024,7,324
0253710,2024,8,388
0253710,2024,9,529
0253710,2024,10,948
0253710,2024,11,1282
0253710,2024,12,1092
0253820,2017,1,1614
0253820,2017,2,1589
0253820,2017,3,1718
0253820,2017,4,937
0253820,2017,5,712
0253820,2017,6,366
0253820,2017,7,321
0253820,2017,8,402
0253820,2017,9,602
0253820,2017,10,881
0253820,2017,11,1075
0253820,2017,12,1202
0253820,2018,1,1535
0253820,2018,2,1125
0253820,2018,3,1278
0253820,2018,4,974
0253820,2018,5,759
0253820,2018,6,392
0253820,2018,7,306
0253820,2018,8,400
0253820,2018,9,445
0253820,2018,10,715
0253820,2018,11,1132
0253820,2018,12,1648
0253820,2019,1,1502
0253820,2019,2,1005
0253820,2019,3,1093
0253820,2019,4,1051
0253820,2019,5,635
0253820,2019,6,305
0253820,2019,7,232
0253820,2019,8,306
0253820,2019,9,506
0253820,2019,10,892
0253820,2019,11,1248
0253820,2019,12,1637
0253820,2020,1,1935
0253820,2020,2,1643
0253820,2020,3,1476
0253820,2020,4,1029
0253820,2020,5,592
0253820,2020,6,396
0253820,2020,7,348
0253820,2020,8,336
0253820,2020,9,596
0253820,2020,10,862
0253820,2020,11,1123
0253820,2020,12,1462
0253820,2021,1,1616
0253820,2021,2,1466
0253820,2021,3,1571
0253820,2021,4,1155
0253820,2021,5,672
0253820,2021,6,452
0253820,2021,7,392
0253820,2021,8,422
0253820,2021,9,622
0253820,2021,10,1028
0253820,2021,11,1727
0253820,2021,12,1366
0253820,2022,1,1813
0253820,2022,2,1408
0253820,2022,3,1386
0253820,2022,4,1027
0253820,2022,5,752
0253820,2022,6,324
0253820,2022,7,364
0253820,2022,8,424
0253820,2022,9,554
0253820,2022,10,967
0253820,2022,11,1207
0253820,2022,12,1491
0253820,2023,1,1675
0253820,2023,2,1559
0253820,2023,3,1485
0253820,2023,4,1506
0253820,2023,5,841
0253820,2023,6,429
0253820,2023,7,373
0253820,2023,8,393
0253820,2023,9,627
0253820,2023,10,979
0253820,2023,11,1161
0253820,2023,12,1781
0253820,2024,1,1568
0253820,2024,2,1405
0253820,2024,3,1610
0253820,2024,4,1165
0253820,2024,5,879
0253820,2024,6,390
0253820,2024,7,383
0253820,2024,8,466
0253820,2024,9,624
0253820,2024,10,954
0253820,2024,11,1276
0253820,2024,12,1352
0253930,2017,1,1600
0253930,2017,2,1523
0253930,2017,3,1644
0253930,2017,4,925
0253930,2017,5,703
0253930,2017,6,379
0253930,2017,7,327
0253930,2017,8,402
0253930,2017,9,588
0253930,2017,10,867
0253930,2017,11,1073
0253930,2017,12,1191
0253930,2018,1,1502
0253930,2018,2,1110
0253930,2018,3,1242
0253930,2018,4,955
0253930,2018,5,743
0253930,2018,6,406
0253930,2018,7,315
0253930,2018,8,399
0253930,2018,9,452
0253930,2018,10,734
0253930,2018,11,1128
0253930,2018,12,1594
0253930,2019,1,1469
0253930,2019,2,1000
0253930,2019,3,1084
0253930,2019,4,1025
0253930,2019,5,641
0253930,2019,6,316
0253930,2019,7,232
0253930,2019,8,306
0253930,2019,9,497
0253930,2019,10,878
0253930,2019,11,1214
0253930,2019,12,1605
0253930,2020,1,1896
0253930,2020,2,1592
0253930,2020,3,1436
0253930,2020,4,1002
0253930,2020,5,595
0253930,2020,6,397
0253930,2020,7,341
0253930,2020,8,331
0253930,2020,9,591
0253930,2020,10,858
0253930,2020,11,1124
0253930,2020,12,1432
0253930,2021,1,1567
0253930,2021,2,1408
0253930,2021,3,1512
0253930,2021,4,1116
0253930,2021,5,672
0253930,2021,6,454
0253930,2021,7,392
0253930,2021,8,416
0253930,2021,9,613
0253930,2021,10,1001
0253930,2021,11,1668
0253930,2021,12,1338
0253930,2022,1,1727
0253930,2022,2,1358
0253930,2022,3,1336
0253930,2022,4,1014
0253930,2022,5,745
0253930,2022,6,339
0253930,2022,7,374
0253930,2022,8,428
0253930,2022,9,557
0253930,2022,10,950
0253930,2022,11,1185
0253930,2022,12,1453
0253930,2023,1,1594
0253930,2023,2,1482
0253930,2023,3,1422
0253930,2023,4,1414
0253930,2023,5,825
0253930,2023,6,455
0253930,2023,7,374
0253930,2023,8,387
0253930,2023,9,617
0253930,2023,10,949
0253930,2023,11,1131
0253930,2023,12,1692
0253930,2024,1,1534
0253930,2024,2,1356
0253930,2024,3,1540
0253930,2024,4,1120
0253930,2024,5,862
0253930,2024,6,407
0253930,2024,7,386
0253930,2024,8,466
0253930,2024,9,608
0253930,2024,10,941
0253930,2024,11,1258
0253930,2024,12,1313
0254050,2017,1,1607
0254050,2017,2,1295
0254050,2017,3,1407
0254050,2017,4,721
0254050,2017,5,541
0254050,2017,6,371
0254050,2017,7,258
0254050,2017,8,301
0254050,2017,9,430
0254050,2017,10,806
0254050,2017,11,1243
0254050,2017,12,1162
0254050,2018,1,1360
0254050,2018,2,1293
0254050,2018,3,1186
0254050,2018,4,786
0254050,2018,5,599
0254050,2018,6,378
0254050,2018,7,228
0254050,2018,8,273
0254050,2018,9,381
0254050,2018,10,644
0254050,2018,11,1001
0254050,2018,12,1242
0254050,2019,1,1381
0254050,2019,2,1284
0254050,2019,3,933
0254050,2019,4,778
0254050,2019,5,519
0254050,2019,6,238
0254050,2019,7,145
0254050,2019,8,172
0254050,2019,9,429
0254050,2019,10,750
0254050,2019,11,925
0254050,2019,12,1284
0254050,2020,1,1933
0254050,2020,2,1322
0254050,2020,3,1373
0254050,2020,4,869
0254050,2020,5,464
0254050,2020,6,345
0254050,2020,7,191
0254050,2020,8,224
0254050,2020,9,445
0254050,2020,10,828
0254050,2020,11,1200
0254050,2020,12,1236
0254050,2021,1,1304
0254050,2021,2,1394
0254050,2021,3,1475
0254050,2021,4,904
0254050,2021,5,578
0254050,2021,6,368
0254050,2021,7,278
0254050,2021,8,331
0254050,2021,9,575
0254050,2021,10,853
0254050,2021,11,1475
0254050,2021,12,1571
0254050,2022,1,1428
0254050,2022,2,1088
0254050,2022,3,1057
0254050,2022,4,858
0254050,2022,5,505
0254050,2022,6,263
0254050,2022,7,241
0254050,2022,8,293
0254050,2022,9,476
0254050,2022,10,886
0254050,2022,11,1246
0254050,2022,12,1542
0254050,2023,1,1238
0254050,2023,2,1279
0254050,2023,3,1254
0254050,2023,4,992
0254050,2023,5,599
0254050,2023,6,397
0254050,2023,7,293
0254050,2023,8,253
0254050,2023,9,541
0254050,2023,10,864
0254050,2023,11,1130
0254050,2023,12,1504
0254050,2024,1,1597
0254050,2024,2,1217
0254050,2024,3,1140
0254050,2024,4,843
0254050,2024,5,614
0254050,2024,6,322
0254050,2024,7,303
0254050,2024,8,345
0254050,2024,9,467
0254050,2024,10,850
0254050,2024,11,1291
0254050,2024,12,1060
0254085,2017,1,1413
0254085,2017,2,1171
0254085,2017,3,1451
0254085,2017,4,810
0254085,2017,5,658
0254085,2017,6,446
0254085,2017,7,297
0254085,2017,8,378
0254085,2017,9,526
0254085,2017,10,851
0254085,2017,11,1212
0254085,2017,12,1080
0254085,2018,1,1285
0254085,2018,2,1109
0254085,2018,3,1138
0254085,2018,4,827
0254085,2018,5,703
0254085,2018,6,458
0254085,2018,7,309
0254085,2018,8,358
0254085,2018,9,464
0254085,2018,10,714
0254085,2018,11,995
0254085,2018,12,1236
0254085,2019,1,1271
0254085,2019,2,1089
0254085,2019,3,926
0254085,2019,4,865
0254085,2019,5,640
0254085,2019,6,339
0254085,2019,7,207
0254085,2019,8,250
0254085,2019,9,499
0254085,2019,10,815
0254085,2019,11,901
0254085,2019,12,1210
0254085,2020,1,1768
0254085,2020,2,1265
0254085,2020,3,1264
0254085,2020,4,839
0254085,2020,5,572
0254085,2020,6,441
0254085,2020,7,247
0254085,2020,8,337
0254085,2020,9,519
0254085,2020,10,871
0254085,2020,11,1162
0254085,2020,12,1179
0254085,2021,1,1205
0254085,2021,2,1204
0254085,2021,3,1338
0254085,2021,4,927
0254085,2021,5,669
0254085,2021,6,444
0254085,2021,7,349
0254085,2021,8,392
0254085,2021,9,628
0254085,2021,10,888
0254085,2021,11,1442
0254085,2021,12,1368
0254085,2022,1,1357
0254085,2022,2,974
0254085,2022,3,1017
0254085,2022,4,895
0254085,2022,5,613
0254085,2022,6,339
0254085,2022,7,321
0254085,2022,8,375
0254085,2022,9,537
0254085,2022,10,894
0254085,2022,11,1168
0254085,2022,12,1380
0254085,2023,1,1166
0254085,2023,2,1203
0254085,2023,3,1223
0254085,2023,4,1019
0254085,2023,5,711
0254085,2023,6,455
0254085,2023,7,349
0254085,2023,8,332
0254085,2023,9,608
0254085,2023,10,903
0254085,2023,11,1080
0254085,2023,12,1426
0254085,2024,1,1445
0254085,2024,2,1156
0254085,2024,3,1145
0254085,2024,4,918
0254085,2024,5,729
0254085,2024,6,404
0254085,2024,7,364
0254085,2024,8,400
0254085,2024,9,548
0254085,2024,10,909
0254085,2024,11,1188
0254085,2024,12,1014
0254150,2017,1,2095
0254150,2017,2,1668
0254150,2017,3,1819
0254150,2017,4,849
0254150,2017,5,524
0254150,2017,6,191
0254150,2017,7,79
0254150,2017,8,309
0254150,2017,9,563
0254150,2017,10,1017
0254150,2017,11,1593
0254150,2017,12,1497
0254150,2018,1,2058
0254150,2018,2,1515
0254150,2018,3,1418
0254150,2018,4,973
0254150,2018,5,585
0254150,2018,6,239
0254150,2018,7,105
0254150,2018,8,307
0254150,2018,9,482
0254150,2018,10,916
0254150,2018,11,1476
0254150,2018,12,1929
0254150,2019,1,1992
0254150,2019,2,1468
0254150,2019,3,1135
0254150,2019,4,960
0254150,2019,5,490
0254150,2019,6,122
0254150,2019,7,80
0254150,2019,8,265
0254150,2019,9,538
0254150,2019,10,1030
0254150,2019,11,1487
0254150,2019,12,2079
0254150,2020,1,2544
0254150,2020,2,1911
0254150,2020,3,1651
0254150,2020,4,987
0254150,2020,5,428
0254150,2020,6,245
0254150,2020,7,167
0254150,2020,8,244
0254150,2020,9,583
0254150,2020,10,1063
0254150,2020,11,1663
0254150,2020,12,1826
0254150,2021,1,1810
0254150,2021,2,1808
0254150,2021,3,1678
0254150,2021,4,1073
0254150,2021,5,508
0254150,2021,6,236
0254150,2021,7,183
0254150,2021,8,354
0254150,2021,9,667
0254150,2021,10,1105
0254150,2021,11,1944
0254150,2021,12,1767
0254150,2022,1,1956
0254150,2022,2,1578
0254150,2022,3,1444
0254150,2022,4,1049
0254150,2022,5,535
0254150,2022,6,141
0254150,2022,7,192
0254150,2022,8,339
0254150,2022,9,562
0254150,2022,10,1119
0254150,2022,11,1604
0254150,2022,12,2027
0254150,2023,1,1860
0254150,2023,2,1707
0254150,2023,3,1589
0254150,2023,4,1401
0254150,2023,5,572
0254150,2023,6,281
0254150,2023,7,147
0254150,2023,8,225
0254150,2023,9,663
0254150,2023,10,1168
0254150,2023,11,1450
0254150,2023,12,2131
0254150,2024,1,2157
0254150,2024,2,1602
0254150,2024,3,1465
0254150,2024,4,958
0254150,2024,5,589
0254150,2024,6,146
0254150,2024,7,242
0254150,2024,8,359
0254150,2024,9,586
0254150,2024,10,1119
0254150,2024,11,1694
0254150,2024,12,1685
0254260,2017,1,903
0254260,2017,2,785
0254260,2017,3,856
0254260,2017,4,855
0254260,2017,5,725
0254260,2017,6,568
0254260,2017,7,449
0254260,2017,8,410
0254260,2017,9,499
0254260,2017,10,622
0254260,2017,11,563
0254260,2017,12,876
0254260,2018,1,795
0254260,2018,2,649
0254260,2018,3,770
0254260,2018,4,757
0254260,2018,5,756
0254260,2018,6,604
0254260,2018,7,477
0254260,2018,8,358
0254260,2018,9,429
0254260,2018,10,597
0254260,2018,11,640
0254260,2018,12,822
0254260,2019,1,772
0254260,2019,2,675
0254260,2019,3,894
0254260,2019,4,784
0254260,2019,5,739
0254260,2019,6,575
0254260,2019,7,419
0254260,2019,8,279
0254260,2019,9,374
0254260,2019,10,549
0254260,2019,11,658
0254260,2019,12,799
0254260,2020,1,864
0254260,2020,2,723
0254260,2020,3,763
0254260,2020,4,731
0254260,2020,5,721
0254260,2020,6,531
0254260,2020,7,422
0254260,2020,8,425
0254260,2020,9,526
0254260,2020,10,636
0254260,2020,11,694
0254260,2020,12,836
0254260,2021,1,921
0254260,2021,2,589
0254260,2021,3,798
0254260,2021,4,737
0254260,2021,5,738
0254260,2021,6,579
0254260,2021,7,432
0254260,2021,8,389
0254260,2021,9,464
0254260,2021,10,656
0254260,2021,11,731
0254260,2021,12,670
0254260,2022,1,899
0254260,2022,2,743
0254260,2022,3,919
0254260,2022,4,820
0254260,2022,5,738
0254260,2022,6,549
0254260,2022,7,443
0254260,2022,8,403
0254260,2022,9,450
0254260,2022,10,601
0254260,2022,11,670
0254260,2022,12,763
0254260,2023,1,942
0254260,2023,2,849
0254260,2023,3,873
0254260,2023,4,805
0254260,2023,5,754
0254260,2023,6,558
0254260,2023,7,370
0254260,2023,8,383
0254260,2023,9,432
0254260,2023,10,601
0254260,2023,11,728
0254260,2023,12,991
0254260,2024,1,965
0254260,2024,2,902
0254260,2024,3,947
0254260,2024,4,805
0254260,2024,5,754
0254260,2024,6,615
0254260,2024,7,411
0254260,2024,8,387
0254260,2024,9,470
0254260,2024,10,666
0254260,2024,11,762
0254260,2024,12,839
0254480,2017,1,1512
0254480,2017,2,1212
0254480,2017,3,1480
0254480,2017,4,765
0254480,2017,5,591
0254480,2017,6,388
0254480,2017,7,249
0254480,2017,8,326
0254480,2017,9,480
0254480,2017,10,839
0254480,2017,11,1290
0254480,2017,12,1122
0254480,2018,1,1310
0254480,2018,2,1152
0254480,2018,3,1120
0254480,2018,4,777
0254480,2018,5,634
0254480,2018,6,403
0254480,2018,7,258
0254480,2018,8,300
0254480,2018,9,444
0254480,2018,10,687
0254480,2018,11,1031
0254480,2018,12,1267
0254480,2019,1,1333
0254480,2019,2,1157
0254480,2019,3,901
0254480,2019,4,810
0254480,2019,5,569
0254480,2019,6,287
0254480,2019,7,158
0254480,2019,8,212
0254480,2019,9,458
0254480,2019,10,780
0254480,2019,11,890
0254480,2019,12,1251
0254480,2020,1,1875
0254480,2020,2,1318
0254480,2020,3,1314
0254480,2020,4,838
0254480,2020,5,539
0254480,2020,6,398
0254480,2020,7,209
0254480,2020,8,292
0254480,2020,9,492
0254480,2020,10,857
0254480,2020,11,1188
0254480,2020,12,1225
0254480,2021,1,1256
0254480,2021,2,1248
0254480,2021,3,1356
0254480,2021,4,904
0254480,2021,5,623
0254480,2021,6,392
0254480,2021,7,301
0254480,2021,8,346
0254480,2021,9,591
0254480,2021,10,852
0254480,2021,11,1433
0254480,2021,12,1422
0254480,2022,1,1379
0254480,2022,2,988
0254480,2022,3,992
0254480,2022,4,853
0254480,2022,5,561
0254480,2022,6,300
0254480,2022,7,263
0254480,2022,8,315
0254480,2022,9,482
0254480,2022,10,887
0254480,2022,11,1225
0254480,2022,12,1506
0254480,2023,1,1234
0254480,2023,2,1216
0254480,2023,3,1226
0254480,2023,4,967
0254480,2023,5,638
0254480,2023,6,400
0254480,2023,7,303
0254480,2023,8,270
0254480,2023,9,563
0254480,2023,10,899
0254480,2023,11,1103
0254480,2023,12,1483
0254480,2024,1,1541
0254480,2024,2,1194
0254480,2024,3,1126
0254480,2024,4,858
0254480,2024,5,657
0254480,2024,6,341
0254480,2024,7,300
0254480,2024,8,337
0254480,2024,9,484
0254480,2024,10,879
0254480,2024,11,1230
0254480,2024,12,1044
0254700,2017,1,1930
0254700,2017,2,1829
0254700,2017,3,2100
0254700,2017,4,1179
0254700,2017,5,839
0254700,2017,6,371
0254700,2017,7,251
0254700,2017,8,532
0254700,2017,9,693
0254700,2017,10,1126
0254700,2017,11,1365
0254700,2017,12,1422
0254700,2018,1,1943
0254700,2018,2,1374
0254700,2018,3,1575
0254700,2018,4,1219
0254700,2018,5,779
0254700,2018,6,365
0254700,2018,7,264
0254700,2018,8,412
0254700,2018,9,524
0254700,2018,10,982
0254700,2018,11,1418
0254700,2018,12,1922
0254700,2019,1,1870
0254700,2019,2,1310
0254700,2019,3,1320
0254700,2019,4,1221
0254700,2019,5,656
0254700,2019,6,258
0254700,2019,7,205
0254700,2019,8,392
0254700,2019,9,585
0254700,2019,10,1093
0254700,2019,11,1530
0254700,2019,12,1868
0254700,2020,1,2171
0254700,2020,2,2186
0254700,2020,3,1768
0254700,2020,4,1232
0254700,2020,5,656
0254700,2020,6,379
0254700,2020,7,320
0254700,2020,8,377
0254700,2020,9,698
0254700,2020,10,1116
0254700,2020,11,1442
0254700,2020,12,1772
0254700,2021,1,1859
0254700,2021,2,2061
0254700,2021,3,1950
0254700,2021,4,1432
0254700,2021,5,796
0254700,2021,6,436
0254700,2021,7,360
0254700,2021,8,507
0254700,2021,9,783
0254700,2021,10,1209
0254700,2021,11,1898
0254700,2021,12,1997
0254700,2022,1,2139
0254700,2022,2,1827
0254700,2022,3,1679
0254700,2022,4,1332
0254700,2022,5,926
0254700,2022,6,477
0254700,2022,7,363
0254700,2022,8,497
0254700,2022,9,608
0254700,2022,10,1205
0254700,2022,11,1503
0254700,2022,12,1725
0254700,2023,1,1860
0254700,2023,2,1902
0254700,2023,3,1774
0254700,2023,4,1745
0254700,2023,5,943
0254700,2023,6,502
0254700,2023,7,222
0254700,2023,8,371
0254700,2023,9,698
0254700,2023,10,1166
0254700,2023,11,1402
0254700,2023,12,1927
0254700,2024,1,1943
0254700,2024,2,1645
0254700,2024,3,1743
0254700,2024,4,1304
0254700,2024,5,919
0254700,2024,6,401
0254700,2024,7,388
0254700,2024,8,536
0254700,2024,9,684
0254700,2024,10,1191
0254700,2024,11,1633
0254700,2024,12,1647
0254920,2017,1,1840
0254920,2017,2,1781
0254920,2017,3,1965
0254920,2017,4,1033
0254920,2017,5,802
0254920,2017,6,364
0254920,2017,7,370
0254920,2017,8,492
0254920,2017,9,679
0254920,2017,10,1015
0254920,2017,11,1227
0254920,2017,12,1324
0254920,2018,1,1746
0254920,2018,2,1259
0254920,2018,3,1466
0254920,2018,4,1156
0254920,2018,5,874
0254920,2018,6,427
0254920,2018,7,340
0254920,2018,8,444
0254920,2018,9,525
0254920,2018,10,799
0254920,2018,11,1166
0254920,2018,12,1837
0254920,2019,1,1731
0254920,2019,2,1179
0254920,2019,3,1274
0254920,2019,4,1258
0254920,2019,5,758
0254920,2019,6,361
0254920,2019,7,311
0254920,2019,8,436
0254920,2019,9,559
0254920,2019,10,999
0254920,2019,11,1399
0254920,2019,12,1705
0254920,2020,1,2008
0254920,2020,2,1980
0254920,2020,3,1570
0254920,2020,4,1217
0254920,2020,5,621
0254920,2020,6,429
0254920,2020,7,422
0254920,2020,8,437
0254920,2020,9,656
0254920,2020,10,907
0254920,2020,11,1175
0254920,2020,12,1566
0254920,2021,1,1744
0254920,2021,2,1785
0254920,2021,3,1806
0254920,2021,4,1298
0254920,2021,5,713
0254920,2021,6,510
0254920,2021,7,434
0254920,2021,8,487
0254920,2021,9,684
0254920,2021,10,1087
0254920,2021,11,1835
0254920,2021,12,1741
0254920,2022,1,1954
0254920,2022,2,1599
0254920,2022,3,1527
0254920,2022,4,1118
0254920,2022,5,833
0254920,2022,6,456
0254920,2022,7,404
0254920,2022,8,488
0254920,2022,9,572
0254920,2022,10,1034
0254920,2022,11,1279
0254920,2022,12,1546
0254920,2023,1,1793
0254920,2023,2,1738
0254920,2023,3,1664
0254920,2023,4,1647
0254920,2023,5,903
0254920,2023,6,499
0254920,2023,7,356
0254920,2023,8,398
0254920,2023,9,700
0254920,2023,10,1058
0254920,2023,11,1245
0254920,2023,12,1800
0254920,2024,1,1752
0254920,2024,2,1545
0254920,2024,3,1697
0254920,2024,4,1270
0254920,2024,5,949
0254920,2024,6,460
0254920,2024,7,431
0254920,2024,8,504
0254920,2024,9,675
0254920,2024,10,1037
0254920,2024,11,1416
0254920,2024,12,1412
0255030,2017,1,1713
0255030,2017,2,1382
0255030,2017,3,1749
0255030,2017,4,801
0255030,2017,5,610
0255030,2017,6,344
0255030,2017,7,194
0255030,2017,8,334
0255030,2017,9,518
0255030,2017,10,851
0255030,2017,11,1169
0255030,2017,12,1041
0255030,2018,1,1491
0255030,2018,2,1154
0255030,2018,3,1228
0255030,2018,4,833
0255030,2018,5,643
0255030,2018,6,349
0255030,2018,7,216
0255030,2018,8,329
0255030,2018,9,413
0255030,2018,10,684
0255030,2018,11,997
0255030,2018,12,1410
0255030,2019,1,1298
0255030,2019,2,1042
0255030,2019,3,897
0255030,2019,4,849
0255030,2019,5,566
0255030,2019,6,231
0255030,2019,7,98
0255030,2019,8,177
0255030,2019,9,436
0255030,2019,10,808
0255030,2019,11,928
0255030,2019,12,1434
0255030,2020,1,2121
0255030,2020,2,1421
0255030,2020,3,1413
0255030,2020,4,836
0255030,2020,5,522
0255030,2020,6,370
0255030,2020,7,196
0255030,2020,8,255
0255030,2020,9,508
0255030,2020,10,840
0255030,2020,11,1203
0255030,2020,12,1251
0255030,2021,1,1239
0255030,2021,2,1271
0255030,2021,3,1413
0255030,2021,4,960
