aea_plant_id,eia_plant_id,net_generation_mwh,fuel_type_code,fuel_type_name,year,month
200,7168,236.3,WAT,Water at Hydroelectric Turbine,2021,9
200,7168,242.5,WAT,Water at Hydroelectric Turbine,2021,10
200,7168,284.2,WAT,Water at Hydroelectric Turbine,2021,11
200,7168,365.2,WAT,Water at Hydroelectric Turbine,2021,12
201,6302,1415.6,WAT,Water at Hydroelectric Turbine,2021,1
201,6302,1177.9,WAT,Water at Hydroelectric Turbine,2021,2
201,6302,1129.6,WAT,Water at Hydroelectric Turbine,2021,3
201,6302,996.4,WAT,Water at Hydroelectric Turbine,2021,4
201,6302,1234.5,WAT,Water at Hydroelectric Turbine,2021,5
201,6302,1329.1,WAT,Water at Hydroelectric Turbine,2021,6
201,6302,1183.4,WAT,Water at Hydroelectric Turbine,2021,7
201,6302,1116.7,WAT,Water at Hydroelectric Turbine,2021,8
201,6302,915.9,WAT,Water at Hydroelectric Turbine,2021,9
201,6302,939.9,WAT,Water at Hydroelectric Turbine,2021,10
201,6302,1101.6,WAT,Water at Hydroelectric Turbine,2021,11
201,6302,1415.4,WAT,Water at Hydroelectric Turbine,2021,12
202,,28.4,DFO,Distillate Fuel Oil,2021,1
202,,28.4,DFO,Distillate Fuel Oil,2021,2
202,,25.7,DFO,Distillate Fuel Oil,2021,3
202,,21.7,DFO,Distillate Fuel Oil,2021,4
202,,19.1,DFO,Distillate Fuel Oil,2021,5
202,,15.3,DFO,Distillate Fuel Oil,2021,6
202,,16.1,DFO,Distillate Fuel Oil,2021,7
202,,17.5,DFO,Distillate Fuel Oil,2021,8
202,,18.6,DFO,Distillate Fuel Oil,2021,9
202,,22.0,DFO,Distillate Fuel Oil,2021,10
202,,27.7,DFO,Distillate Fuel Oil,2021,11
202,,31.6,DFO,Distillate Fuel Oil,2021,12
203,,29.6,DFO,Distillate Fuel Oil,2021,1
203,,27.9,DFO,Distillate Fuel Oil,2021,2
203,,25.7,DFO,Distillate Fuel Oil,2021,3
203,,24.2,DFO,Distillate Fuel Oil,2021,4
203,,22.8,DFO,Distillate Fuel Oil,2021,5
203,,23.8,DFO,Distillate Fuel Oil,2021,7
203,,25.7,DFO,Distillate Fuel Oil,2021,8
203,,21.9,DFO,Distillate Fuel Oil,2021,9
203,,21.9,DFO,Distillate Fuel Oil,2021,10
203,,35.4,DFO,Distillate Fuel Oil,2021,11
203,,31.7,DFO,Distillate Fuel Oil,2021,12
204,,7.8,DFO,Distillate Fuel Oil,2021,1
204,,6.5,DFO,Distillate Fuel Oil,2021,2
204,,6.6,DFO,Distillate Fuel Oil,2021,3
204,,5.2,DFO,Distillate Fuel Oil,2021,4
204,,4.9,DFO,Distillate Fuel Oil,2021,5
204,,4.9,DFO,Distillate Fuel Oil,2021,6
204,,5.8,DFO,Distillate Fuel Oil,2021,7
204,,11.5,DFO,Distillate Fuel Oil,2021,8
204,,5.4,DFO,Distillate Fuel Oil,2021,9
204,,4.3,DFO,Distillate Fuel Oil,2021,10
204,,7.1,DFO,Distillate Fuel Oil,2021,11
204,,7.6,DFO,Distillate Fuel Oil,2021,12
205,,29.1,DFO,Distillate Fuel Oil,2021,1
205,,26.0,DFO,Distillate Fuel Oil,2021,2
205,,28.2,DFO,Distillate Fuel Oil,2021,3
205,,24.3,DFO,Distillate Fuel Oil,2021,4
205,,22.2,DFO,Distillate Fuel Oil,2021,5
205,,17.2,DFO,Distillate Fuel Oil,2021,6
205,,19.0,DFO,Distillate Fuel Oil,2021,7
205,,19.5,DFO,Distillate Fuel Oil,2021,8
205,,19.7,DFO,Distillate Fuel Oil,2021,9
205,,25.6,DFO,Distillate Fuel Oil,2021,10
205,,28.6,DFO,Distillate Fuel Oil,2021,11
205,,35.8,DFO,Distillate Fuel Oil,2021,12
206,,13.7,DFO,Distillate Fuel Oil,2021,1
206,,12.6,DFO,Distillate Fuel Oil,2021,2
206,,13.3,DFO,Distillate Fuel Oil,2021,3
206,,10.2,DFO,Distillate Fuel Oil,2021,4
206,,10.5,DFO,Distillate Fuel Oil,2021,5
206,,7.6,DFO,Distillate Fuel Oil,2021,6
206,,8.6,DFO,Distillate Fuel Oil,2021,7
206,,8.6,DFO,Distillate Fuel Oil,2021,8
206,,11.2,DFO,Distillate Fuel Oil,2021,9
206,,11.2,DFO,Distillate Fuel Oil,2021,10
206,,13.3,DFO,Distillate Fuel Oil,2021,11
206,,14.9,DFO,Distillate Fuel Oil,2021,12
207,6301,1115.9,DFO,Distillate Fuel Oil,2021,1
207,6301,1043.8,DFO,Distillate Fuel Oil,2021,2
207,6301,1353.2,DFO,Distillate Fuel Oil,2021,3
207,6301,1495.2,DFO,Distillate Fuel Oil,2021,4
207,6301,3042.7,DFO,Distillate Fuel Oil,2021,5
207,6301,2938.5,DFO,Distillate Fuel Oil,2021,6
207,6301,6887.5,DFO,Distillate Fuel Oil,2021,7
207,6301,1453.7,DFO,Distillate Fuel Oil,2021,8
207,6301,1272.7,DFO,Distillate Fuel Oil,2021,9
207,6301,1228.4,DFO,Distillate Fuel Oil,2021,10
207,6301,1336.7,DFO,Distillate Fuel Oil,2021,11
207,6301,1160.8,DFO,Distillate Fuel Oil,2021,12
209,,107.4,DFO,Distillate Fuel Oil,2021,1
209,,85.8,DFO,Distillate Fuel Oil,2021,2
209,,117.4,DFO,Distillate Fuel Oil,2021,3
209,,85.9,DFO,Distillate Fuel Oil,2021,4
209,,81.6,DFO,Distillate Fuel Oil,2021,5
209,,72.8,DFO,Distillate Fuel Oil,2021,6
209,,86.6,DFO,Distillate Fuel Oil,2021,7
209,,82.6,DFO,Distillate Fuel Oil,2021,8
209,,91.6,DFO,Distillate Fuel Oil,2021,9
209,,99.8,DFO,Distillate Fuel Oil,2021,10
209,,98.6,DFO,Distillate Fuel Oil,2021,11
209,,118.5,DFO,Distillate Fuel Oil,2021,12
210,,76.5,DFO,Distillate Fuel Oil,2021,1
210,,113.6,DFO,Distillate Fuel Oil,2021,2
210,,100.5,DFO,Distillate Fuel Oil,2021,3
210,,87.2,DFO,Distillate Fuel Oil,2021,4
210,,84.5,DFO,Distillate Fuel Oil,2021,5
210,,105.4,DFO,Distillate Fuel Oil,2021,6
210,,92.9,DFO,Distillate Fuel Oil,2021,7
210,,119.0,DFO,Distillate Fuel Oil,2021,8
210,,123.2,DFO,Distillate Fuel Oil,2021,9
210,,132.1,DFO,Distillate Fuel Oil,2021,10
210,,149.3,DFO,Distillate Fuel Oil,2021,11
212,,27.8,DFO,Distillate Fuel Oil,2021,1
212,,25.2,DFO,Distillate Fuel Oil,2021,2
212,,31.7,DFO,Distillate Fuel Oil,2021,3
212,,29.2,DFO,Distillate Fuel Oil,2021,4
212,,15.1,DFO,Distillate Fuel Oil,2021,5
212,,24.4,DFO,Distillate Fuel Oil,2021,6
212,,21.4,DFO,Distillate Fuel Oil,2021,7
212,,25.7,DFO,Distillate Fuel Oil,2021,8
212,,20.7,DFO,Distillate Fuel Oil,2021,9
212,,22.8,DFO,Distillate Fuel Oil,2021,10
212,,31.3,DFO,Distillate Fuel Oil,2021,11
212,,28.3,DFO,Distillate Fuel Oil,2021,12
213,,61.3,DFO,Distillate Fuel Oil,2021,1
213,,55.2,DFO,Distillate Fuel Oil,2021,2
213,,58.2,DFO,Distillate Fuel Oil,2021,3
213,,56.9,DFO,Distillate Fuel Oil,2021,4
213,,57.5,DFO,Distillate Fuel Oil,2021,5
213,,51.8,DFO,Distillate Fuel Oil,2021,6
213,,57.4,DFO,Distillate Fuel Oil,2021,7
213,,54.8,DFO,Distillate Fuel Oil,2021,8
213,,54.1,DFO,Distillate Fuel Oil,2021,9
213,,55.8,DFO,Distillate Fuel Oil,2021,10
213,,61.4,DFO,Distillate Fuel Oil,2021,11
213,,66.3,DFO,Distillate Fuel Oil,2021,12
214,,29.8,DFO,Distillate Fuel Oil,2021,1
214,,40.9,DFO,Distillate Fuel Oil,2021,2
214,,76.2,DFO,Distillate Fuel Oil,2021,4
214,,35.0,DFO,Distillate Fuel Oil,2021,5
214,,35.8,DFO,Distillate Fuel Oil,2021,7
214,,58.6,DFO,Distillate Fuel Oil,2021,8
214,,40.2,DFO,Distillate Fuel Oil,2021,10
214,,62.0,DFO,Distillate Fuel Oil,2021,11
214,,54.5,DFO,Distillate Fuel Oil,2021,12
215,90,2695.2,DFO,Distillate Fuel Oil,2021,1
215,90,334.3,WND,Wind,2021,1
215,90,2894.2,DFO,Distillate Fuel Oil,2021,2
215,90,120.7,WND,Wind,2021,2
215,90,2593.7,DFO,Distillate Fuel Oil,2021,3
215,90,99.7,WND,Wind,2021,3
215,90,2695.0,DFO,Distillate Fuel Oil,2021,4
215,90,243.3,WND,Wind,2021,4
215,90,2389.4,DFO,Distillate Fuel Oil,2021,5
215,90,69.6,WND,Wind,2021,5
215,90,2324.7,DFO,Distillate Fuel Oil,2021,6
215,90,79.4,WND,Wind,2021,6
215,90,2216.5,DFO,Distillate Fuel Oil,2021,7
215,90,86.2,WND,Wind,2021,7
215,90,2298.8,DFO,Distillate Fuel Oil,2021,8
215,90,171.4,WND,Wind,2021,8
215,90,2302.5,DFO,Distillate Fuel Oil,2021,9
215,90,159.8,WND,Wind,2021,9
215,90,2324.0,DFO,Distillate Fuel Oil,2021,10
215,90,192.5,WND,Wind,2021,10
215,90,2619.9,DFO,Distillate Fuel Oil,2021,11
215,90,209.9,WND,Wind,2021,11
215,90,2854.9,DFO,Distillate Fuel Oil,2021,12
215,90,259.4,WND,Wind,2021,12
216,7487,410.0,DFO,Distillate Fuel Oil,2021,1
216,7487,394.0,DFO,Distillate Fuel Oil,2021,2
216,7487,425.0,DFO,Distillate Fuel Oil,2021,3
216,7487,377.0,DFO,Distillate Fuel Oil,2021,4
216,7487,348.0,DFO,Distillate Fuel Oil,2021,5
216,7487,247.0,DFO,Distillate Fuel Oil,2021,6
216,7487,332.0,DFO,Distillate Fuel Oil,2021,7
216,7487,297.0,DFO,Distillate Fuel Oil,2021,8
216,7487,300.0,DFO,Distillate Fuel Oil,2021,9
216,7487,339.0,DFO,Distillate Fuel Oil,2021,10
216,7487,370.0,DFO,Distillate Fuel Oil,2021,11
216,7487,421.0,DFO,Distillate Fuel Oil,2021,12
217,7482,165.4,DFO,Distillate Fuel Oil,2021,1
217,7482,183.1,DFO,Distillate Fuel Oil,2021,2
217,7482,198.0,DFO,Distillate Fuel Oil,2021,3
217,7482,190.4,DFO,Distillate Fuel Oil,2021,4
217,7482,98.6,DFO,Distillate Fuel Oil,2021,5
217,7482,132.3,DFO,Distillate Fuel Oil,2021,6
217,7482,129.3,DFO,Distillate Fuel Oil,2021,7
217,7482,186.5,DFO,Distillate Fuel Oil,2021,8
217,7482,241.6,DFO,Distillate Fuel Oil,2021,9
217,7482,240.0,DFO,Distillate Fuel Oil,2021,10
217,7482,187.4,DFO,Distillate Fuel Oil,2021,11
217,7482,208.3,DFO,Distillate Fuel Oil,2021,12
218,7483,445.5,DFO,Distillate Fuel Oil,2021,1
218,7483,525.9,DFO,Distillate Fuel Oil,2021,3
218,7483,457.3,DFO,Distillate Fuel Oil,2021,4
218,7483,387.5,DFO,Distillate Fuel Oil,2021,5
218,7483,286.0,DFO,Distillate Fuel Oil,2021,6
218,7483,372.4,DFO,Distillate Fuel Oil,2021,7
218,7483,362.9,DFO,Distillate Fuel Oil,2021,8
218,7483,383.2,DFO,Distillate Fuel Oil,2021,9
218,7483,423.1,DFO,Distillate Fuel Oil,2021,10
218,7483,474.9,DFO,Distillate Fuel Oil,2021,11
218,7483,537.3,DFO,Distillate Fuel Oil,2021,12
219,7484,381.7,NG,Natural Gas,2021,1
219,7484,203.9,DFO,Distillate Fuel Oil,2021,1
219,7484,328.0,NG,Natural Gas,2021,2
219,7484,225.7,DFO,Distillate Fuel Oil,2021,2
219,7484,321.8,NG,Natural Gas,2021,3
219,7484,244.1,DFO,Distillate Fuel Oil,2021,3
219,7484,317.3,NG,Natural Gas,2021,4
219,7484,234.7,DFO,Distillate Fuel Oil,2021,4
219,7484,346.0,NG,Natural Gas,2021,5
219,7484,121.5,DFO,Distillate Fuel Oil,2021,5
219,7484,435.5,NG,Natural Gas,2021,6
219,7484,163.1,DFO,Distillate Fuel Oil,2021,6
219,7484,494.8,NG,Natural Gas,2021,7
219,7484,159.4,DFO,Distillate Fuel Oil,2021,7
219,7484,501.7,NG,Natural Gas,2021,8
219,7484,229.9,DFO,Distillate Fuel Oil,2021,8
219,7484,411.4,NG,Natural Gas,2021,9
219,7484,297.8,DFO,Distillate Fuel Oil,2021,9
219,7484,388.0,NG,Natural Gas,2021,10
219,7484,295.9,DFO,Distillate Fuel Oil,2021,10
219,7484,361.5,NG,Natural Gas,2021,11
219,7484,231.0,DFO,Distillate Fuel Oil,2021,11
219,7484,377.5,NG,Natural Gas,2021,12
219,7484,256.8,DFO,Distillate Fuel Oil,2021,12
220,7485,495.0,DFO,Distillate Fuel Oil,2021,1
220,7485,548.1,DFO,Distillate Fuel Oil,2021,2
220,7485,592.8,DFO,Distillate Fuel Oil,2021,3
220,7485,569.8,DFO,Distillate Fuel Oil,2021,4
220,7485,295.1,DFO,Distillate Fuel Oil,2021,5
220,7485,396.1,DFO,Distillate Fuel Oil,2021,6
220,7485,387.1,DFO,Distillate Fuel Oil,2021,7
220,7485,558.3,DFO,Distillate Fuel Oil,2021,8
220,7485,723.0,DFO,Distillate Fuel Oil,2021,9
220,7485,718.4,DFO,Distillate Fuel Oil,2021,10
220,7485,560.9,DFO,Distillate Fuel Oil,2021,11
220,7485,623.5,DFO,Distillate Fuel Oil,2021,12
221,7486,375.3,DFO,Distillate Fuel Oil,2021,1
221,7486,366.1,DFO,Distillate Fuel Oil,2021,3
221,7486,326.0,DFO,Distillate Fuel Oil,2021,4
221,7486,296.5,DFO,Distillate Fuel Oil,2021,5
221,7486,224.7,DFO,Distillate Fuel Oil,2021,6
221,7486,266.8,DFO,Distillate Fuel Oil,2021,7
221,7486,272.1,DFO,Distillate Fuel Oil,2021,8
221,7486,308.2,DFO,Distillate Fuel Oil,2021,9
221,7486,291.4,DFO,Distillate Fuel Oil,2021,10
221,7486,305.6,DFO,Distillate Fuel Oil,2021,11
221,7486,353.4,DFO,Distillate Fuel Oil,2021,12
222,7488,711.6,DFO,Distillate Fuel Oil,2021,1
222,7488,684.0,DFO,Distillate Fuel Oil,2021,2
222,7488,737.5,DFO,Distillate Fuel Oil,2021,3
222,7488,652.0,DFO,Distillate Fuel Oil,2021,4
222,7488,583.0,DFO,Distillate Fuel Oil,2021,5
222,7488,412.3,DFO,Distillate Fuel Oil,2021,6
222,7488,605.1,DFO,Distillate Fuel Oil,2021,7
222,7488,544.2,DFO,Distillate Fuel Oil,2021,8
222,7488,536.0,DFO,Distillate Fuel Oil,2021,9
222,7488,578.9,DFO,Distillate Fuel Oil,2021,10
222,7488,597.9,DFO,Distillate Fuel Oil,2021,11
222,7488,700.5,DFO,Distillate Fuel Oil,2021,12
223,,83.5,DFO,Distillate Fuel Oil,2021,1
223,,86.3,DFO,Distillate Fuel Oil,2021,2
223,,93.9,DFO,Distillate Fuel Oil,2021,3
223,,79.8,DFO,Distillate Fuel Oil,2021,4
223,,59.1,DFO,Distillate Fuel Oil,2021,5
223,,48.1,DFO,Distillate Fuel Oil,2021,6
223,,46.7,DFO,Distillate Fuel Oil,2021,7
223,,62.9,DFO,Distillate Fuel Oil,2021,8
223,,55.6,DFO,Distillate Fuel Oil,2021,9
223,,74.7,DFO,Distillate Fuel Oil,2021,10
223,,81.6,DFO,Distillate Fuel Oil,2021,11
223,,96.9,DFO,Distillate Fuel Oil,2021,12
224,109,1482.8,DFO,Distillate Fuel Oil,2021,1
224,109,1476.5,DFO,Distillate Fuel Oil,2021,2
224,109,1305.1,DFO,Distillate Fuel Oil,2021,3
224,109,1395.4,DFO,Distillate Fuel Oil,2021,4
224,109,1351.2,DFO,Distillate Fuel Oil,2021,5
224,109,1531.9,DFO,Distillate Fuel Oil,2021,6
224,109,3064.9,DFO,Distillate Fuel Oil,2021,7
224,109,1970.5,DFO,Distillate Fuel Oil,2021,8
224,109,1273.2,DFO,Distillate Fuel Oil,2021,9
224,109,1310.3,DFO,Distillate Fuel Oil,2021,10
224,109,1415.5,DFO,Distillate Fuel Oil,2021,11
224,109,1522.7,DFO,Distillate Fuel Oil,2021,12
225,,65.2,DFO,Distillate Fuel Oil,2021,1
225,,61.6,DFO,Distillate Fuel Oil,2021,2
225,,44.8,DFO,Distillate Fuel Oil,2021,3
225,,55.2,DFO,Distillate Fuel Oil,2021,4
225,,50.2,DFO,Distillate Fuel Oil,2021,5
225,,45.5,DFO,Distillate Fuel Oil,2021,6
225,,47.5,DFO,Distillate Fuel Oil,2021,7
225,,49.0,DFO,Distillate Fuel Oil,2021,8
225,,55.6,DFO,Distillate Fuel Oil,2021,9
225,,59.4,DFO,Distillate Fuel Oil,2021,10
225,,65.1,DFO,Distillate Fuel Oil,2021,11
225,,69.0,DFO,Distillate Fuel Oil,2021,12
227,,16.5,DFO,Distillate Fuel Oil,2021,1
227,,15.5,DFO,Distillate Fuel Oil,2021,2
227,,16.8,DFO,Distillate Fuel Oil,2021,3
227,,15.8,DFO,Distillate Fuel Oil,2021,4
227,,17.1,DFO,Distillate Fuel Oil,2021,5
227,,15.6,DFO,Distillate Fuel Oil,2021,6
227,,21.2,DFO,Distillate Fuel Oil,2021,7
227,,19.4,DFO,Distillate Fuel Oil,2021,8
227,,18.4,DFO,Distillate Fuel Oil,2021,9
227,,15.4,DFO,Distillate Fuel Oil,2021,10
227,,18.8,DFO,Distillate Fuel Oil,2021,11
227,,18.8,DFO,Distillate Fuel Oil,2021,12
228,6702,89.4,WAT,Water at Hydroelectric Turbine,2021,1
228,6702,32.1,DFO,Distillate Fuel Oil,2021,1
228,6702,74.4,WAT,Water at Hydroelectric Turbine,2021,2
228,6702,35.6,DFO,Distillate Fuel Oil,2021,2
228,6702,71.3,WAT,Water at Hydroelectric Turbine,2021,3
228,6702,38.5,DFO,Distillate Fuel Oil,2021,3
228,6702,62.9,WAT,Water at Hydroelectric Turbine,2021,4
228,6702,37.0,DFO,Distillate Fuel Oil,2021,4
228,6702,77.9,WAT,Water at Hydroelectric Turbine,2021,5
228,6702,19.2,DFO,Distillate Fuel Oil,2021,5
228,6702,83.9,WAT,Water at Hydroelectric Turbine,2021,6
228,6702,25.7,DFO,Distillate Fuel Oil,2021,6
228,6702,74.7,WAT,Water at Hydroelectric Turbine,2021,7
228,6702,25.1,DFO,Distillate Fuel Oil,2021,7
228,6702,70.5,WAT,Water at Hydroelectric Turbine,2021,8
228,6702,36.3,DFO,Distillate Fuel Oil,2021,8
228,6702,57.8,WAT,Water at Hydroelectric Turbine,2021,9
228,6702,47.0,DFO,Distillate Fuel Oil,2021,9
228,6702,59.3,WAT,Water at Hydroelectric Turbine,2021,10
228,6702,46.6,DFO,Distillate Fuel Oil,2021,10
228,6702,69.5,WAT,Water at Hydroelectric Turbine,2021,11
228,6702,36.4,DFO,Distillate Fuel Oil,2021,11
228,6702,89.4,WAT,Water at Hydroelectric Turbine,2021,12
228,6702,40.5,DFO,Distillate Fuel Oil,2021,12
229,91,1371.3,WAT,Water at Hydroelectric Turbine,2021,1
229,91,66.1,DFO,Distillate Fuel Oil,2021,1
229,91,1141.1,WAT,Water at Hydroelectric Turbine,2021,2
229,91,73.2,DFO,Distillate Fuel Oil,2021,2
229,91,1094.3,WAT,Water at Hydroelectric Turbine,2021,3
229,91,79.1,DFO,Distillate Fuel Oil,2021,3
229,91,965.3,WAT,Water at Hydroelectric Turbine,2021,4
229,91,76.1,DFO,Distillate Fuel Oil,2021,4
229,91,1195.9,WAT,Water at Hydroelectric Turbine,2021,5
229,91,39.4,DFO,Distillate Fuel Oil,2021,5
229,91,1287.6,WAT,Water at Hydroelectric Turbine,2021,6
229,91,52.9,DFO,Distillate Fuel Oil,2021,6
229,91,1146.5,WAT,Water at Hydroelectric Turbine,2021,7
229,91,51.7,DFO,Distillate Fuel Oil,2021,7
229,91,1081.8,WAT,Water at Hydroelectric Turbine,2021,8
229,91,74.5,DFO,Distillate Fuel Oil,2021,8
229,91,887.3,WAT,Water at Hydroelectric Turbine,2021,9
229,91,96.5,DFO,Distillate Fuel Oil,2021,9
229,91,910.5,WAT,Water at Hydroelectric Turbine,2021,10
229,91,95.9,DFO,Distillate Fuel Oil,2021,10
229,91,1067.2,WAT,Water at Hydroelectric Turbine,2021,11
229,91,74.9,DFO,Distillate Fuel Oil,2021,11
229,91,1371.2,WAT,Water at Hydroelectric Turbine,2021,12
229,91,83.2,DFO,Distillate Fuel Oil,2021,12
230,,40.3,DFO,Distillate Fuel Oil,2021,1
230,,36.0,DFO,Distillate Fuel Oil,2021,2
230,,36.8,DFO,Distillate Fuel Oil,2021,3
230,,31.7,DFO,Distillate Fuel Oil,2021,4
230,,31.9,DFO,Distillate Fuel Oil,2021,5
230,,35.1,DFO,Distillate Fuel Oil,2021,6
230,,49.6,DFO,Distillate Fuel Oil,2021,7
230,,32.2,DFO,Distillate Fuel Oil,2021,8
230,,34.1,DFO,Distillate Fuel Oil,2021,9
230,,41.9,DFO,Distillate Fuel Oil,2021,10
230,,48.7,DFO,Distillate Fuel Oil,2021,11
230,,44.1,DFO,Distillate Fuel Oil,2021,12
232,,57.1,DFO,Distillate Fuel Oil,2021,1
232,,56.6,DFO,Distillate Fuel Oil,2021,2
232,,69.8,DFO,Distillate Fuel Oil,2021,3
232,,46.0,DFO,Distillate Fuel Oil,2021,4
232,,41.3,DFO,Distillate Fuel Oil,2021,5
232,,45.2,DFO,Distillate Fuel Oil,2021,6
232,,43.5,DFO,Distillate Fuel Oil,2021,7
232,,42.6,DFO,Distillate Fuel Oil,2021,8
232,,48.1,DFO,Distillate Fuel Oil,2021,9
232,,51.4,DFO,Distillate Fuel Oil,2021,10
232,,54.4,DFO,Distillate Fuel Oil,2021,11
232,,65.8,DFO,Distillate Fuel Oil,2021,12
233,,81.1,DFO,Distillate Fuel Oil,2021,1
233,,55.9,WND,Wind,2021,1
233,,72.4,WND,Wind,2021,2
233,,51.6,DFO,Distillate Fuel Oil,2021,2
233,,76.1,WND,Wind,2021,3
233,,60.5,DFO,Distillate Fuel Oil,2021,3
233,,63.8,WND,Wind,2021,4
233,,58.1,DFO,Distillate Fuel Oil,2021,4
233,,82.8,DFO,Distillate Fuel Oil,2021,5
233,,19.4,WND,Wind,2021,5
233,,63.3,DFO,Distillate Fuel Oil,2021,6
233,,35.9,WND,Wind,2021,6
233,,57.4,DFO,Distillate Fuel Oil,2021,7
233,,41.4,WND,Wind,2021,7
233,,77.8,DFO,Distillate Fuel Oil,2021,8
233,,28.3,WND,Wind,2021,8
233,,64.6,DFO,Distillate Fuel Oil,2021,9
233,,41.8,WND,Wind,2021,9
233,,64.9,DFO,Distillate Fuel Oil,2021,10
233,,63.9,WND,Wind,2021,10
233,,94.2,DFO,Distillate Fuel Oil,2021,11
233,,48.9,WND,Wind,2021,11
233,,84.6,WND,Wind,2021,12
233,,60.4,DFO,Distillate Fuel Oil,2021,12
234,,16.8,DFO,Distillate Fuel Oil,2021,7
234,,16.4,DFO,Distillate Fuel Oil,2021,8
234,,17.6,DFO,Distillate Fuel Oil,2021,9
234,,16.4,DFO,Distillate Fuel Oil,2021,10
234,,31.6,DFO,Distillate Fuel Oil,2021,11
234,,24.0,DFO,Distillate Fuel Oil,2021,12
236,,68.9,DFO,Distillate Fuel Oil,2021,1
236,,63.2,DFO,Distillate Fuel Oil,2021,2
236,,66.3,DFO,Distillate Fuel Oil,2021,3
236,,54.5,DFO,Distillate Fuel Oil,2021,4
236,,49.3,DFO,Distillate Fuel Oil,2021,5
236,,46.1,DFO,Distillate Fuel Oil,2021,6
236,,42.5,DFO,Distillate Fuel Oil,2021,7
236,,47.2,DFO,Distillate Fuel Oil,2021,8
236,,51.0,DFO,Distillate Fuel Oil,2021,9
236,,56.9,DFO,Distillate Fuel Oil,2021,10
236,,64.6,DFO,Distillate Fuel Oil,2021,11
236,,69.0,DFO,Distillate Fuel Oil,2021,12
237,,50.9,DFO,Distillate Fuel Oil,2021,1
237,,52.0,DFO,Distillate Fuel Oil,2021,2
237,,51.5,DFO,Distillate Fuel Oil,2021,3
237,,52.6,DFO,Distillate Fuel Oil,2021,4
237,,66.9,DFO,Distillate Fuel Oil,2021,5
237,,37.9,DFO,Distillate Fuel Oil,2021,6
237,,39.1,DFO,Distillate Fuel Oil,2021,7
237,,42.1,DFO,Distillate Fuel Oil,2021,8
237,,43.1,DFO,Distillate Fuel Oil,2021,9
237,,42.4,DFO,Distillate Fuel Oil,2021,12
238,,275.5,DFO,Distillate Fuel Oil,2021,1
238,,290.3,DFO,Distillate Fuel Oil,2021,2
238,,305.8,DFO,Distillate Fuel Oil,2021,3
238,,281.1,DFO,Distillate Fuel Oil,2021,4
238,,269.0,DFO,Distillate Fuel Oil,2021,5
238,,231.9,DFO,Distillate Fuel Oil,2021,6
238,,247.9,DFO,Distillate Fuel Oil,2021,7
238,,251.5,DFO,Distillate Fuel Oil,2021,8
238,,254.8,DFO,Distillate Fuel Oil,2021,9
238,,316.2,DFO,Distillate Fuel Oil,2021,10
238,,277.8,DFO,Distillate Fuel Oil,2021,11
238,,303.3,DFO,Distillate Fuel Oil,2021,12
239,92,25.6,DFO,Distillate Fuel Oil,2021,1
239,92,28.4,DFO,Distillate Fuel Oil,2021,2
239,92,30.7,DFO,Distillate Fuel Oil,2021,3
239,92,29.5,DFO,Distillate Fuel Oil,2021,4
239,92,15.3,DFO,Distillate Fuel Oil,2021,5
239,92,20.5,DFO,Distillate Fuel Oil,2021,6
239,92,20.0,DFO,Distillate Fuel Oil,2021,7
239,92,28.9,DFO,Distillate Fuel Oil,2021,8
239,92,37.4,DFO,Distillate Fuel Oil,2021,9
239,92,37.2,DFO,Distillate Fuel Oil,2021,10
239,92,29.1,DFO,Distillate Fuel Oil,2021,11
239,92,32.3,DFO,Distillate Fuel Oil,2021,12
240,93,7895.2,WAT,Water at Hydroelectric Turbine,2021,1
240,93,6569.4,WAT,Water at Hydroelectric Turbine,2021,2
240,93,6300.4,WAT,Water at Hydroelectric Turbine,2021,3
240,93,5557.4,WAT,Water at Hydroelectric Turbine,2021,4
240,93,6885.1,WAT,Water at Hydroelectric Turbine,2021,5
240,93,7413.1,WAT,Water at Hydroelectric Turbine,2021,6
240,93,6600.5,WAT,Water at Hydroelectric Turbine,2021,7
240,93,6228.1,WAT,Water at Hydroelectric Turbine,2021,8
240,93,5108.4,WAT,Water at Hydroelectric Turbine,2021,9
240,93,5242.1,WAT,Water at Hydroelectric Turbine,2021,10
240,93,6143.9,WAT,Water at Hydroelectric Turbine,2021,11
240,93,7894.5,WAT,Water at Hydroelectric Turbine,2021,12
241,313,4214.5,WAT,Water at Hydroelectric Turbine,2021,1
241,313,3506.7,WAT,Water at Hydroelectric Turbine,2021,2
241,313,3363.1,WAT,Water at Hydroelectric Turbine,2021,3
241,313,2966.5,WAT,Water at Hydroelectric Turbine,2021,4
241,313,3675.3,WAT,Water at Hydroelectric Turbine,2021,5
241,313,3957.1,WAT,Water at Hydroelectric Turbine,2021,6
241,313,3523.3,WAT,Water at Hydroelectric Turbine,2021,7
241,313,3324.6,WAT,Water at Hydroelectric Turbine,2021,8
241,313,2726.9,WAT,Water at Hydroelectric Turbine,2021,9
241,313,2798.2,WAT,Water at Hydroelectric Turbine,2021,10
241,313,3279.6,WAT,Water at Hydroelectric Turbine,2021,11
241,313,4214.1,WAT,Water at Hydroelectric Turbine,2021,12
242,6801,-60.8,DFO,Distillate Fuel Oil,2021,1
242,6801,-67.4,DFO,Distillate Fuel Oil,2021,2
242,6801,-72.9,DFO,Distillate Fuel Oil,2021,3
