fips_code,name,reporting_entity_name,year,residential_rate,residential_rate_subsidized,commercial_rate,industrial_rate,transportation_rate,community_rate,other_rate,total_rate,source
0266510,Salamatof,Homer Electric Assn Inc,2019,0.27,,0.23,0.11,,,,0.21,EIA861
0266510,Salamatof,Homer Electric Assn Inc,2020,0.29,,0.26,0.12,,,,0.24,EIA861
0266510,Salamatof,Homer Electric Assn Inc,2021,0.28,,0.25,0.12,,,,0.23,EIA861
0266550,Salcha,Golden Valley Elec Assn Inc,2001,0.10,,0.11,0.07,,,,0.08,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2002,0.10,,0.10,0.07,,,,0.08,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2003,0.10,,0.09,0.07,,,,0.08,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2004,0.11,,0.10,0.08,,,,0.09,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2005,0.12,,0.11,0.09,,,,0.10,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2006,0.15,,0.14,0.12,,,,0.13,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2007,0.17,,0.16,0.13,,,,0.14,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2008,0.19,,0.17,0.15,,,,0.16,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2009,0.18,,0.17,0.13,,,,0.15,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2010,0.20,,0.19,0.15,,,,0.17,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2011,0.22,,0.21,0.17,,,,0.19,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2012,0.24,,0.23,0.19,,,,0.20,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2013,0.23,,0.21,0.17,,,,0.19,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2014,0.23,,0.21,0.17,,,,0.19,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2015,0.21,,0.19,0.15,,,,0.17,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2016,0.23,,0.21,0.16,,,,0.18,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2017,0.24,,0.22,0.17,,,,0.19,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2018,0.25,,0.24,0.18,,,,0.20,EIA861M
0266550,Salcha,Golden Valley Elec Assn Inc,2019,0.26,,0.25,0.18,,,,0.21,EIA861
0266550,Salcha,Golden Valley Elec Assn Inc,2020,0.25,,0.24,0.17,,,,0.19,EIA861
0266550,Salcha,Golden Valley Elec Assn Inc,2021,0.27,,0.26,0.18,,,,0.21,EIA861
0267020,Sand Point,TDX Corporation,2001,,,0.00,,,,,0.00,PCE
0267020,Sand Point,TDX Corporation,2002,0.20,0.12,0.20,,,,,0.20,PCE
0267020,Sand Point,TDX Corporation,2003,0.36,0.17,0.36,,,,,0.36,PCE
0267020,Sand Point,TDX Corporation,2004,0.37,0.19,0.37,,,,,0.37,PCE
0267020,Sand Point,TDX Corporation,2005,0.41,0.22,0.41,,,,,0.41,PCE
0267020,Sand Point,TDX Corporation,2006,0.47,0.20,0.47,,,,,0.47,PCE
0267020,Sand Point,TDX Corporation,2007,0.44,0.20,0.44,,,,,0.44,PCE
0267020,Sand Point,TDX Corporation,2008,0.57,0.22,0.57,,,,,0.57,PCE
0267020,Sand Point,TDX Corporation,2009,0.48,0.20,0.48,,,,,0.48,PCE
0267020,Sand Point,TDX Corporation,2010,0.51,0.22,,,,,,,PCE
0267020,Sand Point,TDX Corporation,2011,0.58,0.19,,,,,,,PCE
0267020,Sand Point,TDX Corporation,2012,0.67,0.23,0.67,,,,,0.67,PCE
0267020,Sand Point,TDX Corporation,2013,0.58,0.19,0.58,,,,,0.58,PCE
0267020,Sand Point,TDX Corporation,2014,0.56,0.19,0.56,,,,,0.56,PCE
0267020,Sand Point,TDX Corporation,2015,0.53,0.21,0.53,,,,,0.53,PCE
0267020,Sand Point,TDX Corporation,2016,0.47,0.24,0.47,,,,,0.47,PCE
0267020,Sand Point,TDX Corporation,2017,0.46,0.23,0.46,,,,,0.46,PCE
0267020,Sand Point,TDX Corporation,2018,0.54,0.27,0.54,,,,,0.53,PCE
0267020,Sand Point,TDX Corporation,2019,0.54,0.23,0.54,,,,,0.51,PCE
0267020,Sand Point,TDX Corporation,2020,0.51,0.24,0.51,,,,,0.51,PCE
0267020,Sand Point,TDX Corporation,2021,0.51,0.24,0.51,,,,,0.51,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2002,0.23,0.13,0.23,,,,,0.23,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2003,0.41,0.21,0.41,,,,,0.41,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2004,0.42,0.24,0.42,,,,,0.42,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2005,0.45,0.26,0.45,,,,,0.45,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2006,0.49,0.22,0.49,,,,,0.49,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2007,0.49,0.21,0.49,,,,,0.49,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2008,0.52,0.16,0.52,,,,,0.52,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2009,0.58,0.20,0.58,,,,,0.58,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2010,0.44,0.19,0.44,,,,,0.44,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2011,0.49,0.21,0.49,,,,,0.49,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2012,0.54,0.21,0.54,,,,,0.54,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2013,0.54,0.20,0.54,,,,,0.54,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2014,0.55,0.20,0.55,,,,,0.55,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2015,0.58,0.22,0.58,,,,,0.58,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2016,0.51,0.23,0.51,,,,,0.51,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2017,0.49,0.23,0.49,,,,,0.49,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2018,0.50,0.24,0.50,,,,,0.50,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2019,0.55,0.25,0.55,,,,,0.55,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2020,0.54,0.26,0.54,,,,,0.54,PCE
0267460,Savoonga,Alaska Village Electric Cooperative,2021,0.51,0.26,0.51,,,,,0.51,PCE
0267570,Saxman,Ketchikan Public Utilities,2001,0.09,,0.09,0.07,,,0.14,0.09,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2002,0.09,,0.09,0.07,0.14,,,0.09,EIA861
0267570,Saxman,Ketchikan Public Utilities,2003,0.09,,0.09,0.07,,,0.14,0.09,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2004,0.10,,0.09,0.07,,,,0.09,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2005,0.10,,0.09,0.08,,,,0.09,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2006,0.10,,0.09,0.08,,,,0.10,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2007,0.10,,0.09,0.09,,,,0.10,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2008,0.10,,0.10,0.08,,,,0.10,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2009,0.10,,0.10,0.08,,,,0.10,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2010,0.10,,0.10,0.09,,,,0.10,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2011,0.10,,0.10,0.08,,,,0.10,EIA861
0267570,Saxman,Ketchikan Public Utilities,2012,0.10,,0.10,0.08,,,,0.10,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2013,0.10,,0.10,0.08,,,,0.10,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2014,0.10,,0.10,0.08,,,,0.10,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2015,0.10,,0.10,0.09,,,,0.10,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2016,0.11,,0.10,0.09,,,,0.10,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2017,0.11,,0.10,0.09,,,,0.10,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2018,0.11,,0.10,0.09,,,,0.11,EIA861M
0267570,Saxman,Ketchikan Public Utilities,2019,0.11,,0.11,0.09,,,,0.11,EIA861
0267570,Saxman,Ketchikan Public Utilities,2020,0.12,,0.11,0.10,,,,0.11,EIA861
0267570,Saxman,Ketchikan Public Utilities,2021,0.12,,0.11,0.10,,,,0.11,EIA861
0267680,Scammon Bay,Alaska Village Electric Cooperative,2002,0.23,0.13,0.22,,,,,0.22,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2003,0.40,0.21,0.40,,,,,0.40,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2004,0.43,0.24,0.43,,,,,0.43,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2005,0.45,0.26,0.45,,,,,0.45,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2006,0.45,0.21,0.45,,,,,0.45,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2007,0.47,0.21,0.47,,,,,0.47,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2008,0.55,0.16,0.55,,,,,0.55,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2009,0.62,0.19,0.62,,,,,0.62,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2010,0.55,0.22,0.55,,,,,0.55,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2011,0.57,0.21,0.57,,,,,0.57,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2012,0.66,0.22,0.66,,,,,0.66,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2013,0.64,0.21,0.64,,,,,0.64,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2014,0.64,0.21,0.64,,,,,0.64,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2015,0.62,0.22,0.62,,,,,0.62,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2016,0.53,0.22,0.53,,,,,0.53,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2017,0.51,0.22,0.51,,,,,0.51,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2018,0.52,0.24,0.52,,,,,0.52,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2019,0.58,0.24,0.58,,,,,0.58,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2020,0.56,0.26,0.56,,,,,0.56,PCE
0267680,Scammon Bay,Alaska Village Electric Cooperative,2021,0.53,0.26,0.53,,,,,0.53,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2002,0.27,0.15,0.27,,,,,0.27,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2003,0.46,0.23,0.46,,,,,0.46,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2004,0.46,0.25,,,,,,,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2005,0.50,0.28,,,,,,,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2006,0.52,0.22,0.52,,,,,0.52,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2007,0.51,0.22,,,,,,,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2008,0.54,0.16,,,,,,,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2009,0.65,0.19,,,,,,,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2010,0.59,0.23,0.59,,,,,0.59,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2011,0.57,0.21,0.57,,,,,0.57,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2012,0.65,0.22,0.65,,,,,0.65,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2013,0.62,0.21,0.62,,,,,0.62,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2014,0.62,0.21,0.62,,,,,0.62,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2015,0.63,0.22,0.63,,,,,0.63,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2016,0.56,0.22,0.56,,,,,0.56,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2017,0.52,0.23,0.52,,,,,0.52,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2018,0.54,0.24,0.54,,,,,0.54,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2019,0.59,0.24,0.59,,,,,0.59,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2020,0.57,0.26,0.57,,,,,0.57,PCE
0268230,Selawik,Alaska Village Electric Cooperative,2021,0.54,0.26,0.54,,,,,0.54,PCE
0268340,Seldovia,Homer Electric Assn Inc,2001,0.12,,0.09,0.05,0.12,,,0.09,EIA861
0268340,Seldovia,Homer Electric Assn Inc,2002,0.12,,0.10,0.04,,,0.13,0.09,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2003,0.11,,0.10,0.05,,,0.12,0.09,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2004,0.12,,0.10,0.05,,,,0.09,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2005,0.13,,0.11,0.06,,,,0.10,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2006,0.15,,0.13,0.07,,,,0.12,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2007,0.15,,0.13,0.07,,,,0.12,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2008,0.17,,0.15,0.08,,,,0.13,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2009,0.20,,0.18,0.10,,,,0.16,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2010,0.17,,0.15,0.08,,,,0.14,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2011,0.20,,0.18,0.08,,,,0.16,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2012,0.20,,0.18,0.09,,,,0.16,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2013,0.21,,0.18,0.08,,,,0.17,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2014,0.24,,0.21,0.10,,,,0.19,EIA861
0268340,Seldovia,Homer Electric Assn Inc,2015,0.25,,0.22,0.11,,,,0.20,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2016,0.26,,0.23,0.11,,,,0.21,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2017,0.26,,0.23,0.11,,,,0.21,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2018,0.27,,0.23,0.11,,,,0.21,EIA861M
0268340,Seldovia,Homer Electric Assn Inc,2019,0.27,,0.23,0.11,,,,0.21,EIA861
0268340,Seldovia,Homer Electric Assn Inc,2020,0.29,,0.26,0.12,,,,0.24,EIA861
0268340,Seldovia,Homer Electric Assn Inc,2021,0.28,,0.25,0.12,,,,0.23,EIA861
0268370,Seldovia Village,Homer Electric Assn Inc,2001,0.12,,0.09,0.05,0.12,,,0.09,EIA861
0268370,Seldovia Village,Homer Electric Assn Inc,2002,0.12,,0.10,0.04,,,0.13,0.09,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2003,0.11,,0.10,0.05,,,0.12,0.09,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2004,0.12,,0.10,0.05,,,,0.09,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2005,0.13,,0.11,0.06,,,,0.10,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2006,0.15,,0.13,0.07,,,,0.12,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2007,0.15,,0.13,0.07,,,,0.12,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2008,0.17,,0.15,0.08,,,,0.13,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2009,0.20,,0.18,0.10,,,,0.16,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2010,0.17,,0.15,0.08,,,,0.14,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2011,0.20,,0.18,0.08,,,,0.16,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2012,0.20,,0.18,0.09,,,,0.16,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2013,0.21,,0.18,0.08,,,,0.17,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2014,0.24,,0.21,0.10,,,,0.19,EIA861
0268370,Seldovia Village,Homer Electric Assn Inc,2015,0.25,,0.22,0.11,,,,0.20,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2016,0.26,,0.23,0.11,,,,0.21,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2017,0.26,,0.23,0.11,,,,0.21,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2018,0.27,,0.23,0.11,,,,0.21,EIA861M
0268370,Seldovia Village,Homer Electric Assn Inc,2019,0.27,,0.23,0.11,,,,0.21,EIA861
0268370,Seldovia Village,Homer Electric Assn Inc,2020,0.29,,0.26,0.12,,,,0.24,EIA861
0268370,Seldovia Village,Homer Electric Assn Inc,2021,0.28,,0.25,0.12,,,,0.23,EIA861
0268560,Seward,City of Seward,2001,0.13,,0.15,0.09,0.12,,,0.12,EIA861
0268560,Seward,City of Seward,2004,0.14,,0.15,0.11,,,,0.12,EIA861
0268560,Seward,City of Seward,2005,0.14,,0.16,0.12,,,,0.13,EIA861
0268560,Seward,City of Seward,2006,0.15,,0.17,0.13,,,,0.14,EIA861
0268560,Seward,City of Seward,2007,0.17,,0.17,0.13,,,,0.15,EIA861
0268560,Seward,City of Seward,2008,0.16,,0.17,0.14,,,,0.15,EIA861
0268560,Seward,City of Seward,2009,0.17,,0.19,0.15,,,,0.16,EIA861
0268560,Seward,City of Seward,2010,0.17,,0.18,0.14,,,,0.16,EIA861
0268560,Seward,City of Seward,2011,0.19,,0.20,0.16,,,,0.18,EIA861
0268560,Seward,City of Seward,2012,0.20,,0.22,0.17,,,,0.19,EIA861
0268560,Seward,City of Seward,2013,0.20,,0.22,0.17,,,,0.19,EIA861
0268560,Seward,City of Seward,2014,0.21,,0.23,0.19,,,,0.20,EIA861
0268560,Seward,City of Seward,2015,0.22,,0.23,0.18,,,,0.20,EIA861
0268560,Seward,City of Seward,2016,0.22,,0.23,0.19,,,,0.21,EIA861
0268560,Seward,City of Seward,2018,,,,,,,,,EIA861
0268560,Seward,City of Seward,2020,,,,,,,,0.24,EIA861S
0268560,Seward,City of Seward,2021,,,,,,,,0.23,EIA861S
0268670,Shageluk,Alaska Village Electric Cooperative,2001,,,0.00,,,,,0.00,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2002,0.24,0.13,0.24,,,,,0.24,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2003,0.44,0.22,0.44,,,,,0.44,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2004,0.47,0.25,0.47,,,,,0.47,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2005,0.48,0.27,0.48,,,,,0.48,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2006,0.50,0.22,0.50,,,,,0.50,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2007,0.52,0.22,0.52,,,,,0.52,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2008,0.62,0.19,,,,,,,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2009,0.74,0.20,,,,,,,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2010,0.59,0.22,0.59,,,,,0.59,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2011,0.60,0.21,0.60,,,,,0.60,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2012,0.66,0.22,0.66,,,,,0.66,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2013,0.66,0.21,0.66,,,,,0.66,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2014,0.67,0.21,0.67,,,,,0.67,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2015,0.65,0.22,0.65,,,,,0.65,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2016,0.57,0.22,0.57,,,,,0.57,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2017,0.55,0.22,0.55,,,,,0.55,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2018,0.55,0.24,0.55,,,,,0.55,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2019,0.60,0.24,0.60,,,,,0.60,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2020,0.56,0.26,0.56,,,,,0.56,PCE
0268670,Shageluk,Alaska Village Electric Cooperative,2021,0.53,0.26,0.53,,,,,0.53,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2001,,,0.00,,,,,0.00,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2002,0.22,0.13,0.22,,,,,0.22,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2003,0.40,0.21,0.40,,,,,0.40,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2004,0.42,0.23,0.42,,,,,0.42,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2005,0.43,0.26,0.43,,,,,0.43,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2006,0.47,0.21,0.47,,,,,0.47,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2007,0.47,0.21,0.47,,,,,0.47,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2008,0.50,0.15,,,,,,,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2009,0.60,0.19,,,,,,,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2010,0.55,0.20,0.55,,,,,0.55,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2011,0.58,0.21,0.58,,,,,0.58,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2012,0.60,0.21,0.60,,,,,0.60,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2013,0.56,0.20,0.56,,,,,0.56,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2014,0.55,0.20,0.54,,,,,0.54,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2015,0.56,0.23,0.56,,,,,0.56,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2016,0.45,0.24,0.45,,,,,0.45,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2017,0.48,0.25,0.48,,,,,0.48,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2018,0.51,0.27,0.51,,,,,0.51,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2019,0.54,0.28,0.54,,,,,0.54,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2020,0.55,0.28,0.55,,,,,0.55,PCE
0268890,Shaktoolik,Alaska Village Electric Cooperative,2021,0.51,0.29,0.51,,,,,0.51,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2001,,,0.00,,,,,0.00,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2002,0.22,0.13,0.22,,,,,0.22,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2003,0.39,0.21,0.39,,,,,0.39,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2004,0.41,0.23,0.41,,,,,0.41,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2005,0.44,0.26,0.44,,,,,0.44,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2006,0.47,0.21,,,,,,,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2007,0.47,0.21,,,,,,,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2008,0.48,0.15,,,,,,,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2009,0.59,0.18,,,,,,,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2010,0.60,0.24,0.60,,,,,0.60,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2011,0.59,0.21,0.59,,,,,0.59,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2012,0.61,0.22,0.61,,,,,0.61,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2013,0.60,0.20,0.60,,,,,0.60,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2014,0.62,0.20,0.62,,,,,0.62,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2015,0.66,0.22,0.66,,,,,0.66,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2016,0.57,0.22,0.57,,,,,0.57,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2017,0.51,0.22,0.51,,,,,0.51,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2018,0.54,0.24,0.54,,,,,0.54,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2019,0.58,0.24,0.58,,,,,0.58,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2020,0.56,0.26,0.56,,,,,0.56,PCE
0269770,Shishmaref,Alaska Village Electric Cooperative,2021,0.52,0.26,0.52,,,,,0.52,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2001,,,0.00,,,,,0.00,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2002,0.23,0.13,0.23,,,,,0.23,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2003,0.46,0.22,0.46,,,,,0.46,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2004,0.48,0.25,0.48,,,,,0.48,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2005,0.48,0.27,0.48,,,,,0.48,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2006,0.52,0.22,0.52,,,,,0.52,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2007,0.57,0.24,0.57,,,,,0.57,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2008,0.72,0.30,,,,,,,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2009,0.70,0.20,,,,,,,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2010,0.67,0.21,0.67,,,,,0.67,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2011,0.73,0.22,0.73,,,,,0.73,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2012,0.89,0.23,0.89,,,,,0.89,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2013,0.72,0.21,0.72,,,,,0.72,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2014,0.81,0.22,0.81,,,,,0.81,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2015,0.76,0.22,0.76,,,,,0.76,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2016,0.71,0.23,0.71,,,,,0.71,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2017,0.57,0.22,0.57,,,,,0.57,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2018,0.63,0.24,0.63,,,,,0.63,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2019,0.62,0.24,0.62,,,,,0.62,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2020,0.71,0.26,0.71,,,,,0.71,PCE
0270100,Shungnak,Alaska Village Electric Cooperative,2021,0.77,0.27,0.77,,,,,0.77,PCE
0270320,Silver Springs,Copper Valley Elec Assn Inc,2001,0.18,,0.15,,0.16,,,0.16,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2002,0.17,,0.15,,0.16,,,0.15,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2003,0.18,,0.16,0.12,,,,0.16,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2004,0.18,,0.16,0.12,,,,0.16,EIA861
